BloodID,CqGAPDH,U_PlateID,CqTelomere,EffGAPDH,EffTelomere,RTL,ID,Whodunnit,BirdID,Ageclass,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,TerritoryID,Status,BreedGroupID,SexEstimate,MaxOfMaxOfSeenDate
5212,23.3545,9_35,16.446,1.906,1.7685,0.798360204,1885,EAF,1731,A,26.1,,16.5,RB,2002,112,4133,13/02/2012,112,BrM,5742,1,25/07/2013
5212,23.0865,9_36,15.865,1.944,1.8275,0.788064454,1907,EAF,1731,A,26.1,,16.5,RB,2002,112,4133,13/02/2012,112,BrM,5742,1,25/07/2013
5212,23.5235,8_27,17.2155,1.9665,1.7945,0.525501371,882,EAF,1731,A,26.1,,16.5,RB,2002,112,4133,13/02/2012,112,BrM,5742,1,25/07/2013
5218,24.049,9_15,18.074,1.9245,1.81,0.511341774,1452,EAF,5596,SA,25.7,,15.0,LB,2010,112,4144,21/02/2012,125,ABX,5747,0,08/09/2015
5214,24.0715,9_3,18.3295,1.887,1.744,0.370961254,1755,EAF,5522,A,26.6,,16.5,RB,2009,112,4139,16/02/2012,126,BrM,5748,1,28/08/2015
5216,23.747,9_20,16.813,1.9615,1.787,0.683155567,1586,EAF,5784,J,23.9,,14.5,G,2011,112,4139,16/02/2012,126,FL,5748,1,25/07/2012
5215,23.5185,9_24,15.932,1.974,1.845,0.960541828,1670,EAF,5783,OFL,26.6,,15.0,G,2011,112,4139,16/02/2012,127,OFL,5749,1,09/08/2013
5183,23.7535,9_20,17.088,1.973,1.798,0.582115809,1585,EAF,5652,SA,24.5,,14.0,LB,2010,112,4115,02/02/2012,157,ABX,5760,0,15/09/2015
5183,23.584,9_5,16.2315,1.9285,1.814,1.141603417,1928,EAF,5652,SA,24.5,,14.0,LB,2010,112,4115,02/02/2012,157,ABX,5760,0,15/09/2015
5188,23.5585,8_35,16.7185,1.938,1.819,0.8439841,1078,EAF,5333,A,26.6,,15.5,RB,2009,112,4124,07/02/2012,168,BrM,5765,1,20/09/2014
5193,23.4895,9_1,16.981,1.903,1.78,0.549378565,1342,EAF,5777,FL,24.2,,12.0,G,2011,112,4126,08/02/2012,168,FL,5765,0,06/02/2013
5193,23.2185,9_26,16.707,1.9415,1.8055,0.445553482,1710,EAF,5777,FL,24.2,,12.0,G,2011,112,4126,08/02/2012,168,FL,5765,0,06/02/2013
5194,23.7345,9_6,17.4765,1.9345,1.827,0.537883195,1954,EAF,5778,FL,24.4,,13.0,G,2011,112,4126,08/02/2012,168,FL,5765,0,21/02/2013
5187,23.645,9_6,16.078,1.9365,1.792,1.184871934,1953,EAF,5775,J,26.3,,15.0,G,2011,112,4123,07/02/2012,173,SEEN1,5768,1,23/01/2015
5213,23.628,9_16,17.102,1.94,1.835,0.63064267,1475,EAF,5782,SA,25.1,,14.5,LB,2011,112,4135,15/02/2012,174,ABX,5769,1,24/02/2013
5180,23.899,9_5,17.2205,1.891,1.7715,0.790443137,1927,EAF,5773,J,26.1,,13.5,G,2011,112,4121,04/02/2012,178,ABX,5772,0,15/08/2013
5224,23.4055,8_29,17.277,1.9765,1.753,0.56607069,931,EAF,3456,A,26.4,,16.0,RB,2004,112,4146,23/02/2012,407,BrM,5775,1,25/08/2015
5173,23.2625,9_18,16.8695,1.908,1.8485,0.674315509,1517,EAF,5524,A,24.7,,13.5,LB,2009,112,4102,28/01/2012,480,BrF,5777,0,17/08/2015
5172,23.453,8_31,15.8685,1.9475,1.8125,1.125051394,994,EAF,4860,A,26.9,,15.5,RB,2006,112,4102,28/01/2012,480,BrM,5777,1,15/09/2015
5169,23.1825,9_27,15.4805,1.9365,1.7915,1.029903576,1734,EAF,5767,FL,27.0,,16.0,G,2011,112,4101,28/01/2012,480,FL,5777,1,04/02/2012
5179,24.5585,8_35,18.9235,1.916,1.814,0.433745261,1077,EAF,1710,A,26.6,,15.0,RB,2002,112,4106,31/01/2012,477,BrM,5779,1,31/08/2015
5211,23.698,9_26,17.112,1.887,1.8145,0.482596329,1711,EAF,5595,SA,26.3,,15.0,LB,2011,112,4133,13/02/2012,477,H,5779,1,12/09/2015
5209,23.93,9_6,17.7525,1.9315,1.8025,0.531382728,1955,EAF,5630,SA,24.2,,13.5,LB,2011,112,4133,13/02/2012,69,ABX,5714,0,15/09/2015
2936,23.4125,8_28,15.216,1.925,1.764,1.609181542,896,EAF,3690,FL,26.1,,14.0,G,2005,54,1775,04/12/2005,15,FL,5784,1,04/12/2005
2936,23.229,8_25,15.589,1.9345,1.8275,0.936368386,835,EAF,3690,FL,26.1,,14.0,G,2005,54,1775,04/12/2005,15,FL,5784,1,04/12/2005
2908,23.985,8_8,16.481,1.942,1.7765,0.972197036,1291,EAF,3647,FL,25.2,,13.4,G,2005,54,1764,28/11/2005,75,FL,5785,1,28/11/2005
2908,24.1355,8_21,16.3425,1.891,1.847,1.233573044,767,EAF,3647,FL,25.2,,13.4,G,2005,54,1764,28/11/2005,75,FL,5785,1,28/11/2005
2916,23.94,8_37,17.6875,1.9355,1.825,0.57604287,1115,EAF,3649,FL,24.6,,14.0,G,2005,54,1767,29/11/2005,54,FL,5786,0,29/11/2005
2916,23.906,8_25,17.2285,1.955,1.7835,0.578958137,832,EAF,3649,FL,24.6,,14.0,G,2005,54,1767,29/11/2005,54,FL,5786,0,29/11/2005
2920,24.5625,8_21,16.6235,1.944,1.849,1.425390079,768,EAF,3652,FL,23.0,,12.7,G,2005,54,1768,30/11/2005,127,FL,5787,0,30/11/2005
2920,24.8735,8_15,17.186,1.9375,1.8265,2.202731681,639,EAF,3652,FL,23.0,,12.7,G,2005,54,1768,30/11/2005,127,FL,5787,0,30/11/2005
2934,23.623,8_14,16.243,1.875,1.8065,1.275127336,616,EAF,3689,FL,25.0,,14.1,G,2005,54,1774,04/12/2005,8,FL,5789,1,04/12/2005
2953,23.1125,8_10,15.9835,1.8545,1.7685,0.862239704,529,EAF,3701,FL,24.4,,14.7,LB,2005,54,1781,09/12/2005,165,FL,5791,0,09/12/2005
2923,22.972,8_33,16.8315,1.935,1.8195,0.469251213,1026,EAF,3653,FL,24.4,,,G,2005,54,1769,30/11/2005,128,FL,5788,0,30/11/2005
2923,22.686,8_25,16.74,1.9705,1.7855,0.337752178,833,EAF,3653,FL,24.4,,,G,2005,54,1769,30/11/2005,128,FL,5788,0,30/11/2005
2968,23.276,8_5,15.172,1.9205,1.7975,1.871305842,1228,EAF,4802,J,25.4,,15.2,G,2005,74,1821,15/03/2006,169,FL,5792,1,15/03/2006
3574,22.855,9_36,16.3295,1.9355,1.815,0.512869976,1903,EAF,5175,CH,,,,G,2008,85,2143,21/02/2008,86,CH,4378,0,21/02/2008
3574,23.0195,9_35,16.89,1.9485,1.7975,0.487668732,1881,EAF,5175,CH,,,,G,2008,85,2143,21/02/2008,86,CH,4378,0,21/02/2008
3574,22.8935,8_31,15.9185,1.9425,1.776,0.759420017,988,EAF,5175,CH,,,,G,2008,85,2143,21/02/2008,86,CH,4378,0,21/02/2008
4103,23.149,8_5,15.7245,1.9215,1.89,1.313356662,1235,EAF,5286,CH,25.0,,12.7,G,2009,90,2307,13/02/2009,4,CH,4064,1,13/02/2009
5027,23.0285,9_25,16.045,1.9315,1.793,0.683113387,1685,EAF,5751,J,24.3,,13.9,G,2011,110,4042,07/12/2011,34,OFL,5793,0,04/06/2013
5029,22.8375,9_23,16.0705,1.9695,1.7635,0.625237163,1649,EAF,5753,OFL,25.3,,14.8,G,2011,110,4042,07/12/2011,112,OFL,5795,1,26/02/2012
5030,23.37,9_16,16.2025,1.901,1.7835,0.915758478,1469,EAF,5754,SA,26.1,,15.0,LB,2010,110,4043,06/12/2011,105,U,5796,1,23/05/2013
5031,23.3065,9_11,16.633,1.9015,1.8055,0.841170866,1382,EAF,5755,OFL,26.2,,15.5,G,2011,110,4043,06/12/2011,127,OFL,5797,1,23/05/2013
5041,23.3065,9_20,16.304,1.914,1.7865,0.701499286,1582,EAF,5756,OFL,24.0,,16.5,G,2011,110,4079,13/12/2011,179,OFL,5798,0,26/02/2012
5042,23.575,9_27,16.346,1.9205,1.7865,0.807479502,1733,EAF,5757,OFL,26.1,,16.1,G,2011,110,4079,13/12/2011,530,OFL,5799,1,24/02/2012
5043,23.6265,9_10,16.774,1.944,1.8385,0.810626498,1358,EAF,5758,OFL,25.5,,15.2,G,2011,110,4079,13/12/2011,34,OFL,5793,1,15/05/2013
5044,23.3235,9_7,16.536,1.8825,1.809,0.774422486,1972,EAF,5759,OFL,26.4,,16.8,G,2011,110,4079,13/12/2011,137,OFL,5800,1,31/05/2013
5045,23.3295,9_12,16.2515,1.935,1.797,0.818933209,1403,EAF,5760,A,24.8,,14.5,RB,2010,110,4080,14/12/2011,40,U,5801,0,26/02/2012
5046,22.7765,9_25,15.44,2.002,1.815,0.803471212,1686,EAF,5761,OFL,23.8,,13.9,G,2011,110,4080,14/12/2011,69,OFL,5802,0,19/02/2012
5047,23.091,9_22,15.5805,1.965,1.802,0.967532925,1621,EAF,5762,SA,24.6,,14.7,LB,2011,110,4080,14/12/2011,59,U,5803,1,07/06/2013
5048,23.2635,9_19,15.7865,1.9145,1.817,1.164002037,1535,EAF,5763,SA,25.2,,16.3,LB,2011,110,4080,14/12/2011,75,U,5804,1,22/05/2013
5293,23.3575,9_11,16.307,1.9405,1.7915,1.032196562,1387,EAF,5840,CH,19.8,,12.1,G,2012,116,4333,01/09/2012,118,CH,5362,0,01/09/2012
5463,23.7045,9_20,17.219,1.933,1.801,0.529169032,1589,EAF,5769,A,24.1,,16.0,RB,2011,118,4540,02/02/2013,51,ABX,5880,0,19/01/2015
5456,23.517,8_30,17.047,1.9205,1.828,0.519726499,974,EAF,1821,A,,,14.0,RB,2002,118,4535,30/01/2013,60,BrF,5887,0,09/09/2015
5464,23.5735,9_18,17.1895,2.0075,1.827,0.654442086,1523,EAF,5776,A,25.3,,16.5,RB,2011,118,4541,02/02/2013,55,BrM,5883,1,12/09/2015
5461,23.195,9_33,15.83,1.9795,1.841,1.071962825,1834,EAF,5902,SA,24.1,,15.0,LB,2012,118,4536,31/01/2013,60,ABX,5887,0,02/02/2013
5464,23.5735,9_18,17.1895,2.0075,1.827,0.654442086,1523,EAF,5776,A,25.3,,16.5,RB,2011,118,4541,02/02/2013,61,BrM,5888,1,12/09/2015
5484,23.3455,8_31,15.596,1.906,1.8105,1.21990666,997,EAF,5290,A,28.5,,15.5,RB,2008,118,4563,15/02/2013,62,BrM,5889,1,01/03/2014
5475,23.6475,9_10,16.9315,1.9255,1.773,0.753327723,1363,EAF,5846,SA,22.9,,13.0,LB,2012,118,4549,06/02/2013,62,ABX,5889,0,09/09/2015
5476,24.186,9_17,17.5905,1.914,1.763,0.858430398,1497,EAF,5824,A,26.0,,15.0,RB,2011,118,4551,07/02/2013,75,ABX,5896,0,07/02/2013
5489,23.399,9_34,16.495,1.965,1.7985,0.759927511,1863,EAF,5853,SA,25.8,,16.0,LB,2012,118,4569,18/02/2013,77,ABX,5897,1,18/09/2015
5474,22.9765,9_27,14.9925,1.993,1.848,1.212041371,1738,EAF,5608,A,24.8,,15.5,RB,2010,118,4548,06/02/2013,95,BrF,5910,0,01/03/2014
5490,23.482,9_33,16.722,1.9415,1.7875,0.760357487,1837,EAF,5547,A,28.3,,16.0,RB,2010,118,4568,18/02/2013,100,BrM,5914,1,04/09/2015
5453,23.554,9_18,17.1705,1.931,1.8185,0.670264271,1522,EAF,5582,A,27.3,,17.5,RB,2010,118,4529,26/01/2013,110,BrM,5918,1,19/01/2015
5454,23.945,9_11,17.585,1.885,1.791,0.725655898,1390,EAF,5625,A,25.3,,15.3,RB,2010,118,4589,29/01/2013,112,BrF,5920,0,27/02/2015
5472,23.412,9_25,16.1705,1.942,1.8025,0.815810224,1693,EAF,5678,A,26.6,,17.0,RB,2010,118,4549,06/02/2013,116,BrF,5921,0,15/02/2014
5470,23.8495,8_38,17.9205,1.9075,1.7685,0.567554086,1148,EAF,5291,A,26.1,,16.5,RB,2008,118,4546,05/02/2013,129,BrM,5929,1,15/09/2015
5470,23.886,9_32,18.6685,1.9405,1.8155,0.264974743,1816,EAF,5291,A,26.1,,16.5,RB,2008,118,4546,05/02/2013,129,BrM,5929,1,15/09/2015
5477,23.649,8_39,16.7035,1.9545,1.8045,0.825484485,1170,EAF,5000,A,25.5,,16.5,RB,2006,118,4552,08/02/2013,157,BrM,5938,1,21/01/2015
5485,23.307,9_33,15.969,1.9365,1.801,1.058488909,1836,EAF,5634,A,24.7,,13.5,RB,2010,118,4565,16/02/2013,165,BrF,5941,0,14/09/2015
5492,23.594,9_32,17.508,1.992,1.796,0.439473814,1817,EAF,2991,A,25.8,,16.5,RB,2003,118,4572,20/02/2013,179,BrM,5951,1,06/09/2015
5492,23.9505,8_38,17.1135,1.9515,1.8065,0.95718589,1149,EAF,2991,A,25.8,,16.5,RB,2003,118,4572,20/02/2013,179,BrM,5951,1,06/09/2015
5483,23.994,8_35,18.6465,1.938,1.7925,0.369485394,1085,EAF,4860,A,29.4,,16.0,RB,2006,118,4562,14/02/2013,480,BrM,5955,1,15/09/2015
5462,23.8055,9_17,17.005,1.9015,1.826,0.952476457,1496,EAF,5854,SA,20.9,,14.5,LB,2012,118,4538,01/02/2013,479,SEEN1,5956,0,15/09/2015
5491,23.4615,8_27,15.7595,1.9425,1.7925,1.174317226,886,EAF,1707,A,24.1,,14.0,RB,2001,118,4570,19/02/2013,477,BrF,5957,0,31/08/2015
5488,23.1285,9_31,15.569,1.961,1.823,1.225889845,1792,EAF,5909,SA,23.1,,14.0,LB,2012,118,4569,18/02/2013,477,ABX,5957,0,21/09/2015
5471,23.832,9_19,17.456,2.005,1.801,0.609065777,1541,EAF,5658,A,26.0,,16.0,RB,2011,118,4547,05/02/2013,14,SEEN1,5649,0,17/07/2015
5479,23.4785,9_30,18.177,1.9425,1.7985,0.326779407,1770,EAF,5600,A,25.1,,15.0,RB,2011,118,4554,09/02/2013,138,ABX,5933,0,24/07/2015
5457,24.694,9_22,18.4485,1.9255,1.8115,0.515777145,1626,EAF,5641,A,,,14.5,RB,2011,118,4535,30/01/2013,9,SEEN1,5645,0,12/09/2015
5679,23.143,7_20,16.1135,1.954,1.7835,0.538000745,20,EAF,5267,A,24.4,,14.0,RB,2007,122,4797,17/08/2013,2,BrF,6152,0,24/02/2015
5738,23.4165,8_34,15.4755,1.9465,1.807,1.398776054,1064,EAF,1763,A,23.6,,14.2,RB,2002,122,4869,26/09/2013,3,BrF,6162,0,26/09/2013
5632,22.821,9_31,16.5785,1.948,1.791,0.546785054,1796,EAF,6018,SA,24.0,,17.0,LB,2012,122,4750,22/07/2013,3,ABX,6162,1,15/09/2015
5712,23.4115,9_27,17.0795,1.9305,1.829,0.463389134,1740,EAF,5837,A,26.6,,16.7,RB,2011,122,4861,15/09/2013,8,BrM,6104,1,14/09/2015
5638,23.468,9_10,16.201,1.932,1.8125,1.028836047,1365,EAF,5837,A,25.8,,16.0,RB,2011,122,4754,24/07/2013,8,BrM,6104,1,14/09/2015
5710,23.383,8_27,16.8355,1.968,1.8125,0.589124666,890,EAF,1660,A,25.0,,14.4,RB,2002,122,4861,15/09/2013,8,BrF,6104,0,14/09/2015
5729,24.0395,9_9,17.5985,1.968,1.811,0.724325364,2026,EAF,5780,A,25.4,,15.7,RB,2011,122,4871,26/09/2013,9,BrM,6112,1,17/01/2015
5713,23.501,9_17,17.338,1.907,1.7955,0.638178319,1501,EAF,5621,A,23.5,,15.7,RB,2010,122,4861,15/09/2013,13,BrF,6164,0,18/09/2015
5585,23.406,9_26,16.6895,1.9395,1.776,0.514947688,1716,EAF,5604,A,24.1,,14.0,RB,2010,122,4692,22/06/2013,13,ABX,6164,0,21/07/2014
5605,23.231,9_31,15.718,1.909,1.8365,1.225291795,1794,EAF,6011,SA,24.7,,17.0,LB,2012,122,4715,06/07/2013,13,ABX,6164,1,09/09/2015
5664,23.227,9_32,15.726,1.95,1.8125,0.986115366,1818,EAF,6028,SA,24.2,,16.0,LB,2012,122,4770,04/08/2013,14,AB,6114,0,19/09/2015
5656,23.5935,8_35,16.436,1.952,1.821,1.025658547,1086,EAF,1762,A,25.7,,17.0,RB,2002,122,4770,04/08/2013,15,BrM,6115,1,15/09/2015
5757,23.041,9_24,15.6215,1.9555,1.7955,0.831687729,1674,EAF,5642,A,24.3,,15.5,RB,2010,122,4779,01/08/2013,16,BrF,6111,0,03/08/2015
5758,23.4185,7_29,16.332,1.9135,1.798,0.659874695,147,EAF,5235,A,24.8,,15.0,RB,2008,122,4779,01/08/2013,16,BrM,6111,1,21/08/2015
5633,23.381,8_32,16.5725,1.977,1.806,0.654158707,1017,EAF,1729,A,25.6,,15.5,RB,2001,122,4752,23/07/2013,20,BrM,6126,1,01/03/2015
5654,23.8195,9_21,18.7955,1.959,1.812,0.320873503,1606,EAF,5595,A,25.2,,16.0,RB,2011,122,4768,03/08/2013,26,BrM,6139,1,12/09/2015
5753,24.336,9_8,17.685,1.878,1.7815,0.784719664,2005,EAF,5595,A,25.3,,15.8,RB,2011,122,4882,28/09/2013,26,BrM,6139,1,12/09/2015
5755,23.424,8_39,15.629,1.899,1.8075,1.329851603,1172,EAF,5453,A,25.3,,15.5,RB,2009,122,4778,31/07/2013,28,BrM,6110,1,26/06/2015
5646,23.192,9_27,15.9935,1.9765,1.807,0.760927351,1739,EAF,5750,A,24.4,,15.0,RB,2011,122,4762,28/07/2013,30,BrF,6124,0,23/09/2015
5759,23.0905,9_24,16.3685,1.918,1.784,0.564122908,1675,EAF,5749,A,24.2,,17.0,RB,2011,122,4794,01/08/2013,33,BrF,6165,0,18/09/2015
5741,23.502,9_21,16.4785,1.9035,1.795,1.041063738,1609,EAF,5839,A,25.8,,15.8,RB,2012,122,4872,25/09/2013,407,ABX,6202,1,15/09/2015
5660,23.7175,9_19,17.5755,1.947,1.8145,0.53196951,1542,EAF,5839,A,24.3,,15.0,RB,2012,122,4774,10/08/2013,407,ABX,6202,1,15/09/2015
5747,23.735,9_13,15.8885,1.977,1.8365,1.387280253,1432,EAF,5766,A,24.4,,14.3,RB,2011,122,4877,24/09/2013,39,BrF,6147,0,19/01/2015
5649,23.6815,9_10,16.0085,1.9495,1.818,1.327767841,1366,EAF,5590,A,26.9,,17.5,RB,2011,122,4764,29/07/2013,40,BrM,6118,1,24/08/2015
5737,24.294,9_17,17.9525,1.921,1.827,0.736664329,1502,EAF,5590,A,27.2,,17.2,RB,2011,122,4869,26/09/2013,40,BrM,6118,1,24/08/2015
5726,23.5655,8_35,16.6295,1.896,1.793,0.894375405,1087,EAF,2986,A,24.8,,16.1,RB,2004,122,4869,26/09/2013,41,BrF,6167,0,26/06/2015
5725,23.786,9_15,17.9935,1.963,1.8245,0.446103795,1459,EAF,5588,A,26.0,,19.0,RB,2010,122,4869,26/09/2013,41,BrM,6167,1,15/09/2015
5709,23.248,8_27,15.5525,1.9515,1.8255,1.150466174,889,EAF,4999,A,23.5,,16.6,RB,2007,122,4860,16/09/2013,45,BrF,6107,0,21/02/2015
5647,23.6295,9_9,17.18,1.9185,1.8115,0.708568264,2025,EAF,5770,A,24.4,,13.5,RB,2011,122,4762,28/07/2013,47,BrF,6108,0,01/03/2015
5715,23.5235,9_12,15.8565,1.8905,1.8755,1.24295348,1411,EAF,5770,A,24.6,,14.6,RB,2011,122,4865,17/09/2013,47,BrF,6108,0,01/03/2015
5732,23.6785,9_13,16.654,1.925,1.797,0.843962325,1431,EAF,5513,A,27.0,,18.2,RB,2009,122,4874,22/09/2013,47,BrM,6108,1,31/08/2015
5735,23.746,9_2,16.971,1.9415,1.787,0.711271962,1570,EAF,5525,A,24.4,,15.4,RB,2009,122,4874,22/09/2013,47,H,6108,0,21/08/2014
5644,23.597,9_17,17.488,1.948,1.8155,0.612426974,1499,EAF,5525,A,24.6,,16.0,RB,2009,122,4759,27/07/2013,47,H,6108,0,21/08/2014
5643,23.793,9_6,15.9965,1.926,1.806,1.363263446,1962,EAF,6025,SA,24.8,,16.5,LB,2012,122,4759,27/07/2013,47,H,6108,1,13/09/2014
5703,23.078,9_33,16.193,1.947,1.8005,0.792890142,1842,EAF,6044,OFL,24.9,,14.9,G,2013,122,4857,12/09/2013,48,OFL,6133,0,31/08/2015
5682,23.6395,9_21,17.189,1.9285,1.793,0.744449134,1607,EAF,5748,A,25.5,,16.5,RB,2011,122,4814,22/08/2013,50,ABX,6125,0,18/02/2015
5626,23.025,9_33,16.845,2.0025,1.8245,0.506797827,1839,EAF,6017,A,26.1,,16.0,RB,2011,122,4744,20/07/2013,53,BrM,6113,1,24/01/2015
5601,23.3325,9_17,17.0275,1.9415,1.8015,0.67561686,1498,EAF,5641,A,23.4,,16.0,RB,2011,122,4708,01/07/2013,55,BrF,6170,0,12/09/2015
5600,23.644,9_16,15.877,1.9285,1.829,1.33953642,1478,EAF,5776,A,25.3,,18.0,RB,2011,122,4708,01/07/2013,55,BrM,6170,1,12/09/2015
5641,23.1395,9_23,15.567,1.935,1.801,1.048322793,1653,EAF,5613,A,24.4,,16.0,RB,2009,122,4755,25/07/2013,58,BrF,6105,0,09/09/2015
5640,22.8635,9_33,15.8605,1.9735,1.79,0.816492079,1840,EAF,6023,SA,24.3,,15.0,LB,2012,122,4755,25/07/2013,58,ABX,6105,0,22/09/2013
5596,23.572,9_5,16.0995,1.934,1.818,1.226386843,1938,EAF,5523,A,23.6,,18.0,RB,2009,122,4703,29/06/2013,60,BrM,6137,1,13/09/2015
5673,23.041,9_31,16.4895,1.938,1.8025,0.669693341,1797,EAF,6033,SA,25.9,,16.0,LB,2012,122,4784,14/08/2013,60,ABX,6137,1,09/02/2015
5600,23.644,9_16,15.877,1.9285,1.829,1.33953642,1478,EAF,5776,A,25.3,,18.0,RB,2011,122,4708,01/07/2013,61,BrM,6172,1,12/09/2015
5603,23.411,9_35,17.591,1.9605,1.7915,0.419036161,1892,EAF,5508,A,25.1,,18.0,RB,2009,122,4712,03/07/2013,68,BrM,6174,1,23/02/2014
5603,23.9175,9_3,17.4465,1.9505,1.7825,0.539698966,1764,EAF,5508,A,25.1,,18.0,RB,2009,122,4712,03/07/2013,68,BrM,6174,1,23/02/2014
5603,23.1675,9_36,17.2835,1.99,1.7925,0.354191898,1914,EAF,5508,A,25.1,,18.0,RB,2009,122,4712,03/07/2013,68,BrM,6174,1,23/02/2014
5657,23.4725,9_6,16.8065,1.8895,1.821,0.674552386,1963,EAF,5826,A,25.0,,17.0,RB,2011,122,4771,05/08/2013,602,BrM,6211,1,27/08/2015
5651,23.099,9_25,16.371,1.9825,1.785,0.582406812,1694,EAF,5847,A,25.6,,16.5,RB,2010,122,4767,30/07/2013,71,BrM,6106,1,11/02/2015
5756,23.552,8_38,16.885,1.8925,1.811,0.825264685,1151,EAF,5334,A,24.6,,19.0,RB,2009,122,4793,31/07/2013,72,BrM,6175,1,28/09/2013
5650,23.4575,9_16,16.5765,1.926,1.814,0.776695466,1479,EAF,5575,A,23.6,,19.0,RB,2010,122,4766,30/07/2013,75,BrF,6127,0,12/09/2015
5743,23.1255,9_23,16.172,2.015,1.798,0.709528998,1654,EAF,5626,A,26.4,,18.4,RB,2010,122,4870,24/09/2013,77,BrM,6109,1,06/09/2015
5690,23.038,9_13,16.0805,1.979,1.824,0.764145539,1430,EAF,5597,A,23.1,,16.0,RB,2010,122,4827,26/08/2013,79,BrF,6132,0,06/09/2015
5746,23.35,9_31,16.755,1.9465,1.805,0.701296671,1798,EAF,5907,SA,25.5,,15.5,LB,2012,122,4877,24/09/2013,80,ABX,6160,1,24/09/2014
5624,23.767,7_31,17.2055,1.935,1.8185,0.480862653,190,EAF,5447,A,25.1,,15.0,RB,2009,122,4741,18/07/2013,82,BrM,6176,1,01/09/2014
5645,22.959,9_33,15.9325,1.9765,1.83,0.853284659,1841,EAF,6026,SA,23.5,,17.0,LB,2012,122,4763,28/07/2013,82,ABX,6176,1,02/09/2015
5691,24.202,9_18,18.6675,1.9305,1.853,0.408383071,1524,EAF,5822,SA,25.4,,15.5,LB,2012,122,4831,29/08/2013,83,ABX,6207,1,25/08/2015
5623,22.905,9_31,16.386,1.9665,1.803,0.642751436,1795,EAF,6015,SA,23.5,,14.5,LB,2012,122,4742,18/07/2013,85,BrF,6177,0,07/09/2013
5744,23.9745,9_5,17.1105,1.982,1.802,0.8993508,1940,EAF,5853,A,26.1,,15.3,RB,2012,122,4877,24/09/2013,77,H,6109,1,18/09/2015
5686,23.166,8_30,15.8165,1.988,1.8425,0.873124359,977,EAF,5292,A,23.8,,17.0,RB,2008,122,4819,24/08/2013,90,BrM,6179,1,19/09/2015
5728,23.555,9_33,17.431,1.9395,1.785,0.529346487,1843,EAF,6050,OFL,26.3,,16.1,G,2013,122,4870,24/09/2013,90,OFL,6179,1,10/09/2015
5680,24.077,8_40,16.847,1.9065,1.831,0.871413062,1215,EAF,5249,A,25.6,,15.0,RB,2007,122,4786,11/08/2013,94,BrM,6161,1,17/07/2015
5607,23.537,9_21,17.3635,1.9175,1.776,0.631082851,1605,EAF,5653,A,24.4,,15.0,RB,2011,122,4723,09/07/2013,101,BrF,6183,0,10/09/2013
5697,23.685,9_17,16.8875,1.902,1.826,0.9459738,1500,EAF,5583,A,21.9,,14.9,RB,2010,122,4846,05/09/2013,105,BrM,6146,1,31/08/2015
5661,23.667,9_1,17.2645,1.9195,1.7845,0.523095983,1349,EAF,5559,A,24.5,,18.0,RB,2009,122,4774,10/08/2013,111,BrM,6185,1,18/09/2015
5588,23.59,9_2,16.266,1.8815,1.7605,0.959742713,1564,EAF,5625,A,24.9,,17.0,RB,2010,122,4697,25/06/2013,112,BrF,6128,0,27/02/2015
5589,23.128,9_36,17.3815,1.9285,1.803,0.331238624,1913,EAF,5820,A,26.2,,18.0,RB,2011,122,4698,25/06/2013,112,BrM,6128,1,21/09/2015
5589,23.641,9_8,16.7385,1.928,1.8115,0.870233705,2003,EAF,5820,A,26.2,,18.0,RB,2011,122,4698,25/06/2013,112,BrM,6128,1,21/09/2015
5589,23.3375,9_35,17.949,1.915,1.759,0.335935472,1891,EAF,5820,A,26.2,,18.0,RB,2011,122,4698,25/06/2013,112,BrM,6128,1,21/09/2015
5659,23.587,7_34,15.826,1.9665,1.8335,0.964438358,257,EAF,3486,A,26.2,,17.5,RB,2005,122,4772,06/08/2013,116,BrM,6117,1,15/09/2015
5659,23.6375,7_43,15.5765,1.9055,1.828,1.185456556,431,EAF,3486,A,26.2,,17.5,RB,2005,122,4772,06/08/2013,116,BrM,6117,1,15/09/2015
5659,23.61,7_33,16.223,1.9105,1.839,1.266578507,235,EAF,3486,A,26.2,,17.5,RB,2005,122,4772,06/08/2013,116,BrM,6117,1,15/09/2015
5688,23.7235,8_36,17.384,1.9455,1.796,0.71362356,1106,EAF,3694,A,24.1,,14.0,RB,2004,122,4817,22/08/2013,123,BrF,6123,0,22/08/2014
5687,23.8235,9_2,16.887,1.9315,1.8055,0.773292315,1569,EAF,5639,A,26.1,,17.5,RB,2011,122,4817,22/08/2013,123,BrM,6123,1,05/09/2015
5604,23.3845,8_39,16.4405,1.9255,1.816,0.802042255,1171,EAF,4965,A,24.4,,18.0,RB,2006,122,4714,04/07/2013,127,BrF,6136,0,04/09/2015
5676,23.863,9_8,18.089,1.9445,1.816,0.449955907,2004,EAF,5643,A,26.6,,16.5,RB,2010,122,4796,15/08/2013,127,BrM,6136,1,04/09/2015
5676,23.523,9_35,18.539,1.95,1.7755,0.264684153,1893,EAF,5643,A,26.6,,16.5,RB,2010,122,4796,15/08/2013,127,BrM,6136,1,04/09/2015
5676,23.2725,9_36,18.059,1.9505,1.804,0.242400959,1915,EAF,5643,A,26.6,,16.5,RB,2010,122,4796,15/08/2013,127,BrM,6136,1,04/09/2015
