Objective,PlateID,BloodID,U_PlateID,CqGAPDH,CqTelomere,EffGAPDH,EffTelomere,RTL,ID,Whodunnit,BirdID,Ageclass,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,TerritoryID,Status,BreedGroupID,SexEstimate,MaxOfMaxOfSeenDate
3,13,3,3_13,18.714,17.85766667,1.946333333,1.762333333,0.00185533,2755,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1,38,3,1_38,18.465,20.34233333,2.079,1.749666667,0.000525018,2520,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1,25,3,1_25,17.71766667,19.80766667,2.068333333,1.714333333,0.000390475,2410,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
3,16,3,3_16,18.764,17.888,1.958,1.748666667,0.00232693,2790,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
3,2,3,3_2,18.57633333,19.64466667,1.938666667,1.737666667,0.000872571,2803,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1,39,3,1_39,18.51566667,19.95866667,2.071333333,1.750666667,0.000644079,2532,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1,23,3,1_23,17.513,20.392,2.089333333,1.742333333,0.000252564,2400,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1,37,3,1_37,17.687,19.929,2.035,1.726333333,0.000408589,2509,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1,31,3,1_31,18.16633333,19.975,2.058,1.748666667,0.000468282,2445,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
3,14,3,3_14,18.615,17.39633333,1.965,1.758666667,0.002115137,2766,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1,29,3,1_29,18.301,20.56066667,1.998,1.709666667,0.000637253,2434,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
2,7,3,2_7,18.458,19.72733333,1.998333333,1.758333333,0.000592423,2733,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1,22,3,1_22,17.38166667,18.731,2.070666667,1.742666667,0.000300953,2389,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1,33,3,1_33,18.54933333,21.724,2.056,1.664666667,0.00052619,2464,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
2,6,3,2_6,18.34466667,19.73766667,2.068,1.756,0.00047176,2722,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
3,15,3,3_15,18.909,17.95033333,1.986666667,1.747333333,0.001803249,2778,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1,36,3,1_36,18.54933333,21.724,2.056,1.664666667,0.00052619,2498,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
2,19,3,2_19,18.66866667,17.52,2.02,1.761,0.001659764,2633,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1,40,3,1_40,18.84966667,20.172,2.013333333,1.761666667,0.000430012,2544,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1,20,3,1_20,17.64033333,19.97833333,2.012333333,1.738666667,0.000550428,2379,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
3,20,3,3_20,18.692,17.591,1.989333333,1.744,0.002085676,2813,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
2,18,3,2_18,18.56733333,16.68133333,2.047,1.760666667,0.002724035,2621,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
3,9,3,3_9,18.59466667,17.396,1.94,1.730666667,0.002369811,3140,EB,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
4,2,1004,4_2,23.88833333,12.151,1.855666667,1.762333333,1.194735076,3279,EB,1415,A,23.8,,15.2,,1998,41,1053,20/07/2002,39,BrF,797,0,25/01/2013
4,7,1141,4_7,24.59533333,12.81,1.899666667,1.814,1.388526533,3492,EB,1553,A,26.0,,15.0,,1999,41,1112,18/09/2002,50,BrM,805,1,23/02/2010
4,3,1017,4_3,23.746,12.70333333,1.917333333,1.797666667,1.000225923,3372,EB,1590,A,26.7,,17.0,,2000,41,1057,24/07/2002,48,BrM,803,1,11/12/2005
8,4,1135,8_4,23.8525,17.121,1.879,1.8305,0.71818526,1509,EAF,1747,FL,25.6,,14.5,,2002,41,1109,16/09/2002,48,FL,803,1,22/12/2004
2,4,1127,2_4,24.46733333,14.69866667,1.998333333,1.669666667,0.780232616,2718,EB,1390,A,24.4,,15.5,,1998,41,1106,12/09/2002,46,BrF,802,0,12/08/2003
6,13,1127,6_13,23.68733333,15.34666667,1.861,1.763666667,0.463471549,24,EAF,1390,A,24.4,,15.5,,1998,41,1106,12/09/2002,46,BrF,802,0,12/08/2003
4,7,1123,4_7,24.07266667,13.13866667,1.912333333,1.804666667,0.806646656,3486,EB,1695,A,26.5,,16.8,,2001,41,1107,12/09/2002,46,BrM,802,1,28/07/2006
8,18,1136,8_18,23.575,17.2325,1.8855,1.792,0.596700033,1050,EAF,1748,FL,25.6,,15.5,,2002,41,1110,17/09/2002,46,FL,802,1,17/09/2002
4,7,1124,4_7,23.539,12.987,1.869666667,1.805,0.64813415,3487,EB,454,A,24.2,,14.5,,1992,41,1107,12/09/2002,45,BrF,801,0,01/01/2004
8,20,1033,8_20,23.287,15.63,1.905,1.8345,1.353252229,1092,EAF,1676,SA,24.6,,13.5,,2002,41,1069,01/08/2002,45,ABX,801,1,24/09/2002
7,42,153,7_42,22.9415,14.728,1.907,1.7835,1.000884953,763,EAF,1579,A,25.9,,18.5,,2000,30,1178,29/07/2003,174,BrM,551,1,02/08/2008
7,46,153,7_46,22.749,14.5225,1.91,1.809,1.077910679,845,EAF,1579,A,25.9,,18.5,,2000,30,1178,29/07/2003,174,BrM,551,1,02/08/2008
4,12,137,4_12,23.588,13.21133333,1.952666667,1.791,0.821319155,3211,EB,544,A,25.7,,16.2,,1993,30,1169,17/07/2003,159,BrM,543,1,29/08/2004
4,41,137,4_41,24.02033333,13.25633333,1.897333333,1.74,0.656766376,3443,EB,544,A,25.7,,16.2,,1993,30,1169,17/07/2003,159,BrM,543,1,29/08/2004
7,40,45,7_40,23.588,16.849,1.9295,1.819,0.604645558,753,EAF,1705,A,24.3,,14.4,,2002,30,1124,07/06/2003,1,H,444,0,11/12/2005
4,12,145,4_12,23.25033333,12.36,1.885,1.754333333,1.091594942,3215,EB,1794,A,25.0,,16.0,,2002,30,1173,22/07/2003,138,H,536,1,29/08/2004
4,11,122,4_11,25.61766667,14.90066667,1.976,1.811666667,1.276450927,3203,EB,1682,A,25.5,,16.0,,2001,30,1161,10/07/2003,165,BrM,545,1,07/08/2008
4,13,158,4_13,22.95933333,12.82133333,1.928666667,1.79,1.062003663,3219,EB,1581,A,26.1,,16.8,,2000,30,1182,31/07/2003,135,BrM,535,1,05/02/2009
8,14,151,8_14,23.552,15.371,1.9165,1.795,2.007833818,969,EAF,1798,CH,24.1,,16.0,,2003,30,1177,28/07/2003,135,FL,535,0,08/09/2010
7,42,176,7_42,23.7825,16.38,1.942,1.828,0.653366339,764,EAF,1806,CH,23.3,,16.1,,2003,30,1193,11/08/2003,138,FL,536,1,05/08/2004
7,46,176,7_46,23.888,16.6475,1.9595,1.819,0.630499808,846,EAF,1806,CH,23.3,,16.1,,2003,30,1193,11/08/2003,138,FL,536,1,05/08/2004
8,5,133,8_5,23.587,16.8745,1.8775,1.8215,0.847081278,1551,EAF,1494,A,24.4,,17.0,,1999,30,1165,15/07/2003,140,BrM,538,1,22/01/2015
7,26,138,7_26,23.4665,16.7085,1.91,1.813,0.455492698,472,EAF,1789,SA,23.8,,15.8,,2002,30,1168,17/07/2003,154,BrF,540,0,28/01/2008
7,25,138,7_25,23.471,16.624,1.9035,1.803,0.51612073,451,EAF,1789,SA,23.8,,15.8,,2002,30,1168,17/07/2003,154,BrF,540,0,28/01/2008
4,12,136,4_12,24.70333333,14.42266667,2.071,1.792,0.854292546,3210,EB,1728,A,26.1,,17.2,,2001,30,1169,17/07/2003,154,BrM,540,1,01/01/2005
4,12,139,4_12,23.819,13.242,1.987,1.805,0.933721388,3212,EB,1791,A,24.2,,15.4,,2002,30,1168,17/07/2003,155,U,541,0,20/02/2012
4,12,147,4_12,23.17066667,12.68766667,1.923,1.782333333,0.856898354,3216,EB,1795,A,25.4,,16.2,,2002,30,1174,26/07/2003,22,BrM,460,1,19/08/2009
6,12,86,6_12,23.586,14.607,1.904333333,1.764333333,0.772430065,22,EAF,1419,A,23.8,,13.8,,1999,30,1143,24/06/2003,22,BrF,460,0,10/01/2008
4,10,86,4_10,23.15233333,12.85666667,1.93,1.794,0.705692659,3186,EB,1419,A,23.8,,13.8,,1999,30,1143,24/06/2003,22,BrF,460,0,10/01/2008
4,9,65,4_9,22.88566667,12.38033333,1.944333333,1.785,0.973848818,3504,EB,1660,A,24.9,,14.4,,2002,30,1132,15/06/2003,23,SEEN1,461,0,14/09/2015
7,40,89,7_40,23.664,14.8945,1.882,1.8265,2.073857206,761,EAF,1506,A,24.0,,14.9,,1999,30,1145,25/06/2003,25,BrF,463,0,07/01/2007
4,10,88,4_10,23.21433333,13.32066667,1.990333333,1.764,0.528893657,3188,EB,1720,A,26.2,,15.0,,2001,30,1145,25/06/2003,25,H,463,1,05/08/2006
7,39,80,7_39,23.198,15.315,1.9455,1.7995,0.854065582,740,EAF,1740,A,25.0,,15.6,,2001,30,1141,22/06/2003,20,BrF,459,0,24/01/2009
7,23,193,7_23,23.269,16.2635,1.923,1.825,0.700034902,410,EAF,1825,CH,23.6,,16.2,,2003,30,1202,19/08/2003,25,FL,463,0,12/07/2007
6,29,193,6_29,22.4215,11.7605,1.971,1.7405,0.996839801,233,EAF,1825,CH,23.6,,16.2,,2003,30,1202,19/08/2003,25,FL,463,0,12/07/2007
7,39,49,7_39,22.592,14.9365,1.931,1.8075,0.726250565,737,EAF,1763,A,23.6,,14.1,,2002,30,1125,08/06/2003,3,BrF,446,0,26/09/2013
7,27,48,7_27,23.129,15.7455,1.8925,1.812,0.844967484,505,EAF,1287,A,25.9,,17.1,,1998,30,1125,08/06/2003,3,BrM,446,1,18/11/2005
6,29,228,6_29,23.513,15.3445,1.904,1.7605,0.275588562,234,EAF,1856,CH,23.6,,15.2,,2003,30,1216,30/08/2003,17,CH,458,1,22/07/2010
4,37,63,4_37,24.46933333,13.52266667,1.867,1.735,1.0047991,3418,EB,1673,A,24.5,,14.1,,2001,30,1130,14/06/2003,16,H,457,0,26/10/2004
4,9,63,4_9,24.10966667,13.29233333,1.993333333,1.779,1.280694347,3502,EB,1673,A,24.5,,14.1,,2001,30,1130,14/06/2003,16,H,457,0,26/10/2004
4,10,87,4_10,22.89966667,12.18833333,1.921333333,1.779666667,0.877556737,3187,EB,1673,A,24.7,,14.4,,2001,30,1146,25/06/2003,16,H,457,0,26/10/2004
3,92,63,3_92,24.61233333,13.584,1.830666667,1.738333333,0.975009813,3169,EB,1673,A,24.5,,14.1,,2001,30,1130,14/06/2003,16,H,457,0,26/10/2004
8,19,182,8_19,23.0525,15.295,1.9045,1.7755,1.064498762,1073,EAF,1807,SA,23.4,,14.5,,2002,30,1194,12/08/2003,168,H,547,0,13/12/2003
8,9,116,8_9,25.288,17.494,1.929,1.8375,1.669201785,1635,EAF,1785,SA,26.3,,16.3,,2002,30,1159,09/07/2003,169,ABX,548,1,19/06/2005
4,11,119,4_11,23.79866667,12.53066667,1.938666667,1.790666667,1.508127747,3201,EB,1570,A,26.0,,15.5,,1999,30,1158,09/07/2003,169,BrM,548,1,29/08/2004
8,3,101,8_3,23.362,16.3295,1.941,1.7945,0.969357802,1280,EAF,1710,SA,25.3,,16.2,,2002,30,1152,29/06/2003,171,ABX,549,1,31/08/2015
4,9,57,4_9,24.962,14.79966667,1.944666667,1.801,0.947888954,3498,EB,1753,A,24.3,,14.4,,2002,30,1127,11/06/2003,17,BrF,458,0,18/07/2011
4,13,160,4_13,22.37533333,12.42433333,1.935333333,1.768333333,0.881321749,3220,EB,1745,A,26.6,,16.7,,2002,30,1186,04/08/2003,17,SEEN1,458,1,03/01/2004
7,31,67,7_31,23.8355,16.578,1.888,1.777,0.74084072,569,EAF,1543,A,25.4,,16.5,RB,1999,30,1132,15/06/2003,42,H,473,1,14/09/2009
8,23,53,8_23,23.135,15.4235,1.949,1.773,1.241811484,1151,EAF,1695,A,26.2,,16.5,,2001,30,1126,10/06/2003,46,BrM,476,1,28/07/2006
6,32,225,6_32,23.2295,14.028,1.8725,1.747,0.798413164,289,EAF,1857,CH,24.1,,14.2,,2003,30,1217,30/08/2003,17,CH,458,0,12/02/2014
6,19,227,6_19,23.325,13.116,1.8935,1.746,1.15955654,65,EAF,1855,CH,19.5,,13.3,,2003,30,1217,30/08/2003,42,CH,473,0,30/08/2003
4,10,90,4_10,24.50333333,13.815,2.042,1.814,0.970384781,3189,EB,1773,A,25.9,,16.2,,2002,30,1148,26/06/2003,27,BrM,465,1,02/09/2005
6,19,229,6_19,23.4715,13.448,1.883,1.766,1.064623132,66,EAF,1853,CH,22.7,,13.0,,2003,30,1216,30/08/2003,5,CH,448,0,09/09/2003
6,31,223,6_31,24.552,15.0085,1.9395,1.737,1.035326933,279,EAF,1852,CH,23.7,,15.9,,2003,30,1216,30/08/2003,23,CH,461,0,04/08/2014
6,19,222,6_19,23.5935,13.8265,1.929,1.745,0.923857673,64,EAF,1849,CH,24.8,,14.5,,2003,30,1217,30/08/2003,173,CH,550,0,22/08/2004
6,10,219,6_10,23.88666667,15.521,1.907666667,1.760666667,0.705023898,1,EAF,1848,CH,25.0,,16.1,,2003,30,1214,29/08/2003,24,CH,462,1,13/03/2010
6,15,219,6_15,24.186,15.535,1.883,1.779,0.459445978,49,EAF,1848,CH,25.0,,16.1,,2003,30,1214,29/08/2003,24,CH,462,1,13/03/2010
7,38,66,7_38,23.3475,14.914,1.886,1.8285,1.67290718,718,EAF,609,A,25.9,,16.0,,1993,30,1133,15/06/2003,42,BrM,473,1,20/11/2005
7,44,146,7_44,24.0185,17.74,1.951,1.8535,0.419807185,804,EAF,927,A,25.0,,16.7,,1994,30,1175,26/07/2003,2,BrF,445,0,27/12/2003
4,10,83,4_10,22.71833333,12.797,1.922333333,1.802,0.556725598,3185,EB,1771,A,24.4,,14.6,,2001,30,1142,23/06/2003,5,BrF,448,0,23/08/2003
6,31,213,6_31,22.335,12.625,1.848,1.6995,0.899071045,278,EAF,1844,CH,26.4,,16.9,,2003,30,1213,27/08/2003,39,CH,2581,1,20/09/2013
4,9,61,4_9,23.344,12.80133333,1.957333333,1.789333333,1.030597526,3501,EB,1666,A,25.2,,16.3,,2001,30,1129,13/06/2003,39,BrM,2581,1,24/06/2004
8,8,62,8_8,23.6475,16.4335,1.926,1.7925,0.800370404,1633,EAF,1766,OFL,25.2,,14.1,,2003,30,1129,13/06/2003,39,OFL,2581,1,26/08/2008
4,9,60,4_9,23.45266667,12.54366667,1.901333333,1.783,1.318603531,3500,EB,1743,A,25.1,,16.1,,2002,30,1129,13/06/2003,39,H,2581,1,02/01/2009
4,11,124,4_11,23.03933333,12.458,1.919,1.767,0.944835707,3204,EB,1786,A,25.6,,15.6,,2002,30,1160,10/07/2003,59,BrM,2582,1,15/08/2003
8,1,47,8_1,22.927,15.4405,1.975,1.825,0.897160079,878,EAF,1762,SA,25.9,,15.4,,2002,30,1124,07/06/2003,2,B,445,1,15/09/2015
4,13,191,4_13,23.032,12.60433333,1.910333333,1.778,1.26407423,3228,EB,1823,A,26.7,,16.0,,2002,30,1202,19/08/2003,85,BrM,509,1,15/01/2008
4,14,192,4_14,23.21433333,12.42533333,1.946,1.775666667,0.979454314,3230,EB,1491,A,24.4,,15.3,,1999,30,1203,19/08/2003,85,BrF,509,0,23/08/2010
4,12,149,4_12,23.73733333,13.70366667,1.875,1.770666667,0.705162024,3217,EB,1697,A,25.7,,14.6,,2002,30,1177,28/07/2003,93,BrF,2585,0,11/01/2007
4,41,149,4_41,24.53233333,14.13733333,1.834666667,1.763333333,0.656532361,3444,EB,1697,A,25.7,,14.6,,2002,30,1177,28/07/2003,93,BrF,2585,0,11/01/2007
7,42,153,7_42,22.9415,14.728,1.907,1.7835,1.000884953,763,EAF,1579,A,25.9,,18.5,,2000,30,1178,29/07/2003,94,SEEN1,513,1,02/08/2008
7,46,153,7_46,22.749,14.5225,1.91,1.809,1.077910679,845,EAF,1579,A,25.9,,18.5,,2000,30,1178,29/07/2003,94,SEEN1,513,1,02/08/2008
2,23,152,2_23,27.50133333,18.472,2.104333333,1.711,0.582086882,2674,EB,1195,A,24.2,,16.2,,1996,30,1179,29/07/2003,94,BrF,513,0,07/09/2010
2,18,152,2_18,27.255,17.95933333,2.102,1.704333333,0.780244131,2624,EB,1195,A,24.2,,16.2,,1996,30,1179,29/07/2003,94,BrF,513,0,07/09/2010
4,13,189,4_13,23.116,12.844,1.907666667,1.8,1.190765978,3227,EB,1822,A,25.5,,15.1,,2002,30,1200,17/08/2003,96,BrM,515,1,05/01/2005
7,42,188,7_42,23.3225,15.1625,1.878,1.8005,1.018493318,765,EAF,1598,A,24.4,,15.2,,2000,30,1200,17/08/2003,96,BrF,515,0,13/01/2007
2,6,211,2_6,24.81833333,13.806,1.884666667,1.737,1.54802429,2726,EB,1213,A,25.0,,16.3,,1997,30,1213,27/08/2003,68,BrM,495,1,22/12/2004
6,13,211,6_13,24.99066667,16.829,1.854,1.755666667,0.452758463,25,EAF,1213,A,25.0,,16.3,,1997,30,1213,27/08/2003,68,BrM,495,1,22/12/2004
6,31,110,6_31,24.3495,16.438,1.937,1.7865,0.370177154,277,EAF,1495,A,25.6,,16.9,,1999,30,1157,07/07/2003,70,BrM,497,1,13/08/2009
4,11,110,4_11,24.85333333,14.42066667,1.946,1.780333333,1.009043529,3196,EB,1495,A,25.6,,16.9,,1999,30,1157,07/07/2003,70,BrM,497,1,13/08/2009
4,11,109,4_11,22.96266667,12.485,1.935,1.776666667,0.880801225,3195,EB,1782,A,23.7,,19.3,,2002,30,1157,07/07/2003,70,BrF,497,0,25/08/2010
4,10,108,4_10,23.19,12.82166667,1.908333333,1.784333333,0.746320716,3184,EB,1782,A,23.7,,19.3,,2002,30,1157,07/07/2003,70,BrF,497,0,25/08/2010
4,10,94,4_10,24.93433333,13.70966667,2.005333333,1.81,1.398947895,3190,EB,1731,A,25.3,,15.8,,2002,30,1150,28/06/2003,80,H,505,1,25/07/2013
4,13,160,4_13,22.37533333,12.42433333,1.935333333,1.768333333,0.881321749,3220,EB,1745,A,26.6,,16.7,,2002,30,1186,04/08/2003,72,SEEN1,499,1,03/01/2004
4,9,58,4_9,22.92733333,12.182,1.932666667,1.787333333,1.136433531,3499,EB,1711,A,25.6,,16.4,,2001,30,1128,12/06/2003,77,ABX,503,1,18/11/2005
8,6,161,8_6,23.669,16.3905,1.8655,1.7985,0.972529547,1573,EAF,1820,CH,25.0,,18.1,,2003,30,1186,04/08/2003,72,FL,499,1,15/10/2015
3,92,190,3_92,29.13,19.07433333,1.862,1.778,0.689199691,3162,EB,1533,A,26.8,,16.2,,1999,30,1201,18/08/2003,99,BrM,517,1,22/01/2015
4,12,132,4_12,23.15566667,12.85366667,1.883,1.798333333,0.806119641,3209,EB,1394,A,25.6,,16.2,,1998,30,1166,15/07/2003,100,BrM,518,1,01/03/2010
4,9,64,4_9,22.767,12.202,1.912333333,1.766333333,1.005643881,3503,EB,1767,A,27.0,,15.0,,2002,30,1131,15/06/2003,12,B,453,1,17/08/2007
4,13,174,4_13,23.38866667,13.686,2.047,1.8,0.802280947,3222,EB,1612,A,24.3,,,,2000,30,1189,07/08/2003,108,BrF,521,0,17/12/2003
2,6,173,2_6,23.67833333,13.70166667,1.909333333,1.721,0.764141237,2724,EB,1199,A,26.0,,,,1996,30,1189,07/08/2003,108,BrM,521,1,26/01/2008
4,13,179,4_13,22.79,12.23933333,1.966333333,1.761333333,1.242078527,3224,EB,1803,A,25.3,,14.8,,2002,30,1193,11/08/2003,109,H,522,0,22/05/2013
8,14,104,8_14,23.529,15.327,1.946,1.8235,2.070265188,966,EAF,1780,SA,26.0,,16.9,,2002,30,1154,01/07/2003,86,BrM,2583,1,10/12/2005
4,10,95,4_10,23.36533333,12.33333333,1.991666667,1.77,1.03270226,3191,EB,1775,A,25.3,,15.2,,2002,30,1149,28/06/2003,14,B,455,1,07/01/2007
7,37,177,7_37,23.293,16.417,1.899,1.794,0.648419063,679,EAF,1801,SA,25.7,,16.3,,2002,30,1190,09/08/2003,137,ABX,2587,1,17/08/2013
2,23,157,2_23,30.30066667,20.132,1.982666667,1.723666667,1.389554831,2675,EB,1587,A,25.8,,16.9,,1999,30,1183,31/07/2003,144,BrM,539,1,13/01/2007
4,12,143,4_12,23.04733333,12.327,1.937,1.773333333,0.953022998,3213,EB,1793,A,25.8,,16.6,,2002,30,1171,21/07/2003,144,ABX,539,1,24/05/2004
4,12,144,4_12,23.01433333,12.48833333,1.894,1.756,0.868816237,3214,EB,1275,A,24.7,,,,1998,30,1171,21/07/2003,144,BrF,539,0,22/07/2005
6,30,230,6_30,22.4445,12.186,1.8665,1.677,0.800752098,256,EAF,1858,CH,25.6,,16.4,,2003,30,1218,31/08/2003,32,CH,468,1,13/07/2009
6,30,218,6_30,22.2285,12.3375,1.842,1.6905,0.656680289,255,EAF,1847,CH,23.8,,16.2,,2003,30,1215,29/08/2003,3,CH,446,0,21/07/2004
7,36,93,7_36,23.357,15.827,1.9245,1.859,0.970702501,676,EAF,1776,SA,24.3,,13.9,,2002,30,1149,28/06/2003,112,ABX,525,0,17/01/2008
4,10,98,4_10,23.76866667,12.98,1.889333333,1.791666667,1.003408319,3193,EB,1396,A,25.0,,16.4,,1998,30,1150,28/06/2003,112,BrM,525,1,10/07/2007
4,10,96,4_10,23.379,12.27133333,1.893,1.780333333,1.167733416,3192,EB,1510,A,24.1,,14.0,,1999,30,1150,28/06/2003,112,BrF,525,0,07/01/2009
7,35,134,7_35,23.5325,16.282,1.9395,1.831,0.621013867,640,EAF,1049,A,24.0,,14.8,,1996,30,1165,15/07/2003,116,H,527,0,23/12/2003
4,11,111,4_11,23.019,12.3,1.918666667,1.783333333,1.039522727,3197,EB,1756,A,25.3,,16.4,,2001,30,1157,07/07/2003,123,BrM,529,1,07/06/2005
7,45,180,7_45,23.4055,16.4735,1.831,1.7795,0.600170061,824,EAF,1804,CH,22.4,,14.0,,2003,30,1193,11/08/2003,4,FL,447,1,28/08/2008
7,32,54,7_32,23.251,15.5075,1.892,1.816,0.824228232,590,EAF,1765,A,24.4,,14.1,,2002,30,1126,10/06/2003,47,BrF,477,0,25/02/2012
4,9,57,4_9,24.962,14.79966667,1.944666667,1.801,0.947888954,3498,EB,1753,A,24.3,,14.4,,2002,30,1127,11/06/2003,47,SEEN1,477,0,18/07/2011
4,9,68,4_9,23.69033333,12.586,1.89,1.772666667,1.492375335,3505,EB,1553,A,26.2,,15.4,,1999,30,1134,17/06/2003,50,BrM,480,1,23/02/2010
4,40,52,4_40,23.96133333,16.30533333,1.9,1.73,0.750419925,3440,EB,1684,A,25.5,,17.3,,2000,30,1125,08/06/2003,40,BrM,472,1,26/07/2011
4,39,52,4_39,24.07633333,13.414,1.925,1.733666667,0.677426329,3426,EB,1684,A,25.5,,17.3,,2000,30,1125,08/06/2003,40,BrM,472,1,26/07/2011
7,36,51,7_36,23.458,15.281,1.9525,1.818,1.397514925,673,EAF,1222,A,24.9,,,,1997,30,1125,08/06/2003,40,BrF,472,0,19/08/2004
2,21,72,2_21,24.498,14.145,2.231666667,1.707,0.495015875,2668,EB,51,A,26.0,,15.9,,1986,30,1135,18/06/2003,51,BrM,481,1,01/08/2003
2,18,217,2_18,25.61133333,14.89333333,1.924666667,1.716333333,1.145069707,2625,EB,507,A,25.9,,17.4,,1993,30,1213,27/08/2003,30,BrM,467,1,26/08/2008
2,23,217,2_23,25.917,15.34166667,1.926,1.725333333,0.928842734,2676,EB,507,A,25.9,,17.4,,1993,30,1213,27/08/2003,30,BrM,467,1,26/08/2008
4,12,128,4_12,22.96233333,12.71633333,1.940333333,1.794333333,0.731086639,3208,EB,503,A,24.9,,15.0,,1993,30,1162,11/07/2003,33,BrF,469,0,11/01/2008
4,12,127,4_12,22.96566667,13.068,1.932666667,1.793333333,0.600325732,3207,EB,1214,A,25.8,,15.4,,1997,30,1163,11/07/2003,33,BrM,469,1,14/07/2006
4,9,69,4_9,23.65533333,13.23633333,1.883666667,1.794666667,1.019809643,3506,EB,1504,A,27.7,,17.0,,1999,30,1134,17/06/2003,54,BrM,484,1,24/08/2010
8,14,126,8_14,23.7015,17.47,1.875,1.8055,0.64859726,968,EAF,1787,SA,25.7,,16.4,,2002,30,1163,11/07/2003,36,BrM,2580,1,02/02/2008
8,20,50,8_20,23.5665,16.784,1.9145,1.764,0.829378763,1110,EAF,1764,J,24.5,,14.1,,2003,30,1125,08/06/2003,40,ABX,472,0,30/07/2005
8,32,50,8_32,23.973,17.529,1.956,1.8025,0.554142935,1353,EAF,1764,J,24.5,,14.1,,2003,30,1125,08/06/2003,40,ABX,472,0,30/07/2005
7,27,113,7_27,23.3045,16.4245,1.9095,1.799,0.628676152,491,EAF,1783,J,25.3,,16.5,,2003,30,1156,07/07/2003,67,ABX,494,1,15/03/2010
4,11,117,4_11,23.39466667,12.71333333,1.918,1.810666667,1.071690457,3199,EB,453,A,26.3,,,,1992,30,1159,09/07/2003,69,BrM,496,1,17/02/2010
8,23,53,8_23,23.135,15.4235,1.949,1.773,1.241811484,1151,EAF,1695,A,26.2,,16.5,,2001,30,1126,10/06/2003,53,SEEN1,483,1,28/07/2006
4,9,65,4_9,22.88566667,12.38033333,1.944333333,1.785,0.973848818,3504,EB,1660,A,24.9,,14.4,,2002,30,1132,15/06/2003,8,H,450,0,14/09/2015
2,6,175,2_6,23.61833333,12.93233333,1.91,1.739,1.145231729,2725,EB,1244,A,23.0,,15.6,,1997,30,1189,07/08/2003,71,BrF,498,0,17/07/2008
6,36,212,6_36,23.1825,13.226,1.911,1.7885,1.068958492,367,EAF,1846,CH,24.9,,16.0,,2003,30,1213,27/08/2003,71,CH,498,1,27/08/2003
7,33,112,7_33,22.8585,16.1875,2.006,1.8295,0.73708604,595,EAF,1188,A,25.4,,17.5,,1996,30,1156,07/07/2003,71,BrM,498,1,12/08/2010
7,34,112,7_34,22.8105,15.5455,1.9325,1.8175,0.686592535,616,EAF,1188,A,25.4,,17.5,,1996,30,1156,07/07/2003,71,BrM,498,1,12/08/2010
7,43,112,7_43,22.786,15.6365,2.011,1.841,0.617126911,783,EAF,1188,A,25.4,,17.5,,1996,30,1156,07/07/2003,71,BrM,498,1,12/08/2010
4,13,178,4_13,24.50066667,14.255,2.041333333,1.796333333,1.272538694,3223,EB,1802,A,26.1,,15.3,,2002,30,1191,10/08/2003,79,BrM,504,1,01/09/2010
