"BloodID","TL","BTN","Whodunnit","Objective","PlateID"
"5341",18250.1541242809,"4326","EAF","7","45"
"5342",8923.94055149881,"4327","EAF","7","27"
"5356",3186.45053702913,"4349","EAF","7","33"
"5356",6917.64935377528,"4349","EAF","7","34"
"5356",7962.5624525316,"4349","EAF","7","43"
"5366",4409.27332002541,"4368","EAF","7","32"
"537",9531.95001622105,"1553","EAF","7","32"
"5376",3379.31138869391,"4379","EAF","7","46"
"5379",10229.6878497461,"4386","EAF","7","40"
"5385",12826.9949818403,"4391","EAF","7","36"
"5386",20112.0267346805,"4389","EAF","7","40"
"5388",14318.0521690875,"4395","EAF","7","38"
"539",6300.0964805449,"1555","EAF","7","31"
"5392",7573.5785853271,"4396","EAF","7","42"
"54",10345.9972813891,"1053","EAF","7","32"
"5405",5989.0876825114,"4412","EAF","7","32"
"5407",20624.32116157,"4416","EAF","7","37"
"543",9123.82806835252,"1559","EAF","7","23"
"544",133445.813392755,"1560","EAF","7","44"
"548",860.150192740074,"1564","EAF","7","35"
"55",7292.60667724552,"1054","EAF","7","41"
"560",9408.14012769069,"1580","EAF","7","30"
"5624",2726.4563258881,"4559","EAF","7","31"
"563",10954.0822470687,"1583","EAF","7","20"
"5659",10292.9982463983,"4602","EAF","7","34"
"5659",14225.2514390386,"4602","EAF","7","43"
"5679",4771.59060250504,"4620","EAF","7","20"
"5679",2581.06404449223,"4620","EAF","7","41"
"570",13759.855211192,"1590","EAF","7","44"
"574",7642.20764435717,"1594","EAF","7","46"
"5758",4972.46488681503,"4590","EAF","7","29"
"5765",32201.3958045168,"4699","EAF","7","44"
"5889",10686.8293441565,"4836","EAF","7","41"
"5916",4772.64547095838,"4864","EAF","7","29"
"5933",7474.0281046281,"4879","EAF","7","31"
"5950",18472.2768512396,"4892","EAF","7","44"
"5992",4995.30193287365,"4930","EAF","7","28"
"5992",5243.07466184722,"4930","EAF","7","45"
"6025",4697.83040410228,"4966","EAF","7","44"
"606",5256.41538259891,"1626","EAF","7","40"
"608",20174.025914603,"1628","EAF","7","20"
"6090",5922.81611530659,"5050","EAF","7","40"
"6092",7942.46256068852,"5048","EAF","7","30"
"610",7834.68791202037,"1630","EAF","7","41"
"628",8634.27127377739,"1648","EAF","7","36"
"654",3271.96532991503,"1674","EAF","7","25"
"654",3560.66861929763,"1674","EAF","7","26"
"655",18359.8606191506,"1675","EAF","7","20"
"657",3815.40655690817,"1677","EAF","7","32"
"659",2202.98598299441,"1679","EAF","7","23"
"66",21858.1684142125,"1065","EAF","7","38"
"67",5817.25518566096,"1066","EAF","7","31"
"670",11276.4650903187,"1690","EAF","7","45"
"671",9070.20823300017,"1691","EAF","7","29"
"673",10844.8523720465,"1693","EAF","7","35"
"680",4021.93078345,"1700","EAF","7","27"
"681",2655.3466872832,"1701","EAF","7","29"
"684",3478.15074236231,"1704","EAF","7","45"
"685",6161.77240699435,"1707","EAF","7","29"
"692",3053.08499134311,"1723","EAF","7","23"
"697",2388.27964206896,"1752","EAF","7","33"
"697",3824.68840041017,"1752","EAF","7","34"
"697",5197.03405564607,"1752","EAF","7","43"
"699",1556.559041793,"451","EAF","7","38"
"700",3209.50136027033,"452","EAF","7","25"
"700",3863.84929403968,"452","EAF","7","26"
"739",31889.2650225899,"507","EAF","7","35"
"767",5672.74006082803,"540","EAF","7","23"
"80",12096.2387658562,"1079","EAF","7","39"
"827",10125.3923549594,"608","EAF","7","27"
"832",2431.46196426773,"613","EAF","7","40"
"840",1958.33078726674,"622","EAF","7","33"
"840",5742.02081616282,"622","EAF","7","34"
"840",7017.23954920813,"622","EAF","7","43"
"846",4877.63028714155,"629","EAF","7","46"
"847",6237.03288100197,"630","EAF","7","25"
"857",4654.79309754348,"640","EAF","7","42"
"865",5007.13441064004,"648","EAF","7","28"
"881",22646.5744009344,"672","EAF","7","31"
"884",14350.610998959,"675","EAF","7","25"
"884",10418.8439266092,"675","EAF","7","26"
"89",30861.3189826934,"1088","EAF","7","40"
"896",3916.39799027092,"687","EAF","7","33"
"896",7234.36311810106,"687","EAF","7","34"
"896",7801.74363121537,"687","EAF","7","43"
"902",7620.52126343485,"693","EAF","7","44"
"911",6640.75386160813,"702","EAF","7","27"
"917",2432.81891701322,"708","EAF","7","33"
"917",4893.26352205732,"708","EAF","7","34"
"919",8706.64546506359,"710","EAF","7","25"
"919",7717.84273820383,"710","EAF","7","26"
"929",1825.98749654387,"720","EAF","7","25"
"929",1549.78312890994,"720","EAF","7","26"
"93",8123.41111050917,"1092","EAF","7","36"
"930",2638.32155105037,"721","EAF","7","36"
"933",942.069851558057,"724","EAF","7","31"
"936",17419.2909333947,"727","EAF","7","31"
"966",1111.13243562647,"816","EAF","7","44"
