BreedGroupID,BirdID,Status
5170,3699,BrF
5170,5509,BrM
5171,1872,BrF
5171,1819,BrM
5083,0,FL
5083,1716,BrF
5083,4892,BrM
5083,5597,ABX
5172,5692,FL
5172,0,OFL
5172,5162,BrF
5172,5077,BrM
5173,4883,BrF
5173,5254,BrM
5174,0,FL
5174,5511,BrF
5174,2974,BrM
5175,5562,BrF
5175,2991,BrM
5175,0,FL
5093,3594,BrF
5093,5453,BrM
5176,5616,BrF
5176,3456,BrM
5176,0,FL
5177,5683,BrF
5177,4854,BrM
5178,5524,BrF
5178,4860,BrM
5179,5612,BrM
5179,5549,BrF
5180,1707,BrF
5180,1710,BrM
5180,4936,H
5180,5595,H
5180,5629,FL
5181,5339,BrF
5181,5167,BrM
5181,5624,OFL
5189,5536,BrF
5189,5557,BrM
5182,5542,BrF
5182,5275,BrM
5190,5575,BrF
5190,5554,BrM
5191,5586,BrM
5192,3507,BrF
5192,5499,BrM
5183,5532,BrF
5183,5515,BrM
5183,0,FL
5197,5360,BrF
5197,5474,BrM
5198,1888,BrF
5198,1696,BrM
5199,5070,BrF
5199,5060,BrM
5200,5399,BrM
5201,5478,BrF
5201,5375,BrM
5202,4865,BrF
5202,4806,BrM
5203,1671,BrM
5204,5016,BrM
5205,5494,BrF
5205,5699,BrM
5206,5405,BrF
5206,5032,BrM
5207,5368,BrF
5207,5362,BrM
5208,5477,BrF
5208,5476,BrM
5209,5404,BrF
5209,5410,BrM
5848,5040,BrM
5211,5482,BrF
5211,5409,BrM
5212,5003,BrF
5212,3471,BrM
5213,5475,BrF
5213,5377,BrM
5214,5495,BrF
5214,5372,BrM
5849,5724,BrM
5849,5725,BrF
5216,5408,BrF
5216,5387,BrM
5217,1887,BrM
5853,5357,BrF
5853,5705,BrM
5219,5366,BrF
5219,5030,BrM
5220,5703,BrF
5220,4820,BrM
5221,5010,BrM
5197,5704,OFL
5198,0,CH
5199,5701,FL
5199,5693,FL
5222,5004,BrF
5222,4813,BrM
5223,1359,BrM
5224,5373,BrF
5224,5371,BrM
5203,0,FL
5203,5385,BrF
5214,5739,FL
5226,5413,BrM
5221,0,BrF
5227,5730,BrF
5227,5489,BrM
5228,5491,BrF
5228,1820,BrM
5229,1188,BrM
5230,3524,BrM
5231,0,BrF
5231,5001,BrM
5232,5493,BrF
5232,1884,BrM
5233,5479,BrF
5233,5345,BrM
5234,1218,BrF
5234,1726,BrM
5235,0,BrF
5235,2998,BrM
5237,0,BrF
5237,1844,BrM
5238,0,BrF
5238,5415,BrM
5239,3481,BrF
5239,2965,BrM
5240,5369,BrF
5240,4832,BrM
5240,0,FL
5241,5370,BrF
5241,1856,BrM
5241,0,FL
5241,-1,FL
5242,3473,BrM
5243,0,BrF
5243,3477,BrM
5245,5700,BrF
5245,3007,BrM
5246,4825,BrF
5247,3522,BrF
5247,5361,BrM
5248,5005,BrM
5249,0,BrF
5249,5487,BrM
5250,0,BrF
5250,5391,BrM
5251,5380,BrF
5251,4824,BrM
5251,5729,FL
5252,5480,BrF
5252,5347,BrM
5253,4837,BrM
5208,5735,FL
5208,5731,FL
5254,5359,BrM
5216,0,FL
5202,5702,FL
5255,4869,BrF
5255,4817,BrM
5256,0,BrF
5256,4828,BrM
5257,0,BrF
5257,3485,BrM
5258,4823,BrM
5258,5486,OFL
5259,5484,BrF
5259,5481,BrM
5260,5407,BrF
5260,5712,BrM
5261,5496,BrM
5200,5698,FL
5200,5718,BrF
5262,0,FL
5263,5393,BrF
5263,5398,BrM
5263,0,FL
5264,0,BrF
5264,5381,BrM
5265,0,BrF
5265,5406,BrM
5206,5711,FL
5206,5722,FL
5205,5720,FL
5219,5745,FL
5219,0,OFL
5266,0,BrF
5266,5351,BrM
5268,5383,BrM
5269,5416,BrF
5269,5353,BrM
5269,5733,FL
5269,5483,OFL
5209,0,FL
5209,5721,OFL
5270,5374,BrF
5270,5715,BrM
5270,5708,FL
5204,5726,BrF
5273,1684,BrM
5274,5742,BrM
5211,5710,OFL
5275,5706,BrF
5275,5376,BrM
5276,5694,BrF
5276,1427,BrM
5276,0,FL
5278,0,BrF
5278,5382,BrM
5279,5394,BrF
5279,5358,BrM
5207,5727,FL
5280,5732,BrF
5280,5011,BrM
5281,5696,BrF
5281,5709,BrM
5282,5379,BrF
5282,5378,BrM
5282,5741,FL
5284,5402,BrF
5284,5006,BrM
5284,0,FL
5285,0,BrF
5285,5719,BrM
5849,5740,FL
5852,5403,BrM
5848,0,BrF
5217,0,BrF
5248,5736,BrF
5200,5696,OFL
5271,5743,BrM
5211,5738,CH
2221,609,BrM
5391,5004,BrF
5391,4813,BrM
5392,1359,BrM
5392,0,BrF
5393,5881,BrF
5393,5483,BrM
5393,5882,FL
5393,0,FL
5394,5385,BrF
5394,1671,BrM
5396,5740,BrF
5396,5372,BrM
5397,0,BrF
5397,5413,BrM
5398,0,BrF
5398,5010,BrM
5399,5730,BrF
5399,5489,BrM
5400,5491,BrF
5400,1820,BrM
5400,0,FL
5401,5884,BrF
5401,5016,BrM
5402,5703,BrF
5402,4820,BrM
5402,0,FL
5402,5889,FL
5403,5732,BrF
5403,3524,BrM
5404,0,BrF
5404,5001,BrM
5406,5345,BrM
5407,5735,BrF
5407,0,BrM
5408,1218,BrF
5408,1726,BrM
5409,5877,BrF
5409,2998,BrM
5410,5737,BrF
5410,5887,FL
5411,0,BrF
5411,5415,BrM
5412,3481,BrF
5412,2965,BrM
5414,0,BrF
5414,5890,BrM
5415,5871,BrM
5416,3477,BrM
5416,0,BrF
5417,3007,BrM
5418,5475,BrF
5418,5377,BrM
5418,0,FL
5419,5360,BrF
5419,5474,BrM
5420,3522,BrF
5420,5361,BrM
5421,5005,BrM
5421,5736,BrF
5423,5380,BrF
5423,4824,BrM
5424,5478,BrF
5424,5375,BrM
5424,0,FL
5425,5722,BrM
5426,5485,BrM
5426,0,BrF
5427,5701,BrF
5427,5476,BrM
5427,5858,FL
5427,5869,FL
5428,5359,BrM
5429,5387,BrM
5430,1888,BrF
5430,1696,BrM
5431,5874,BrF
5431,5695,BrM
5432,4869,BrF
5432,4817,BrM
5432,0,FL
5433,5720,BrF
5433,5490,BrM
5434,5003,BrF
5434,3471,BrM
5434,0,FL
5435,0,BrF
5435,3485,BrM
5435,5892,FL
5436,5865,BrF
5436,4823,BrM
5436,5878,FL
5437,0,BrF
5437,5481,BrM
5438,5070,BrF
5438,5060,BrM
5438,0,FL
5438,5893,FL
5439,5407,BrF
5439,5712,BrM
5440,5696,BrF
5440,5496,BrM
5441,0,BrF
5441,5399,BrM
5442,5393,BrF
5442,5398,BrM
5442,5868,OFL
5443,0,BrF
5443,5381,BrM
5444,5406,BrM
5445,5405,BrF
5445,5032,BrM
5445,0,FL
5446,5494,BrF
5446,5699,BrM
5446,5880,FL
5446,0,FL
5447,5366,BrF
5447,5030,BrM
5447,5883,FL
5448,0,BrF
5448,5741,BrM
5449,0,BrF
5449,5351,BrM
5450,5383,BrM
5450,0,BrF
5451,5416,BrF
5451,5876,BrM
5451,0,FL
5452,5404,BrF
5452,5410,BrM
5453,0,FL
5453,5374,BrF
5453,5715,BrM
5454,0,BrF
5454,5743,BrM
5454,5895,FL
5455,1684,BrM
5455,0,BrF
5456,5693,BrF
5456,5742,BrM
5457,5482,BrF
5457,5409,BrM
5458,5694,BrF
5458,1427,BrM
5459,5744,BrF
5459,5382,BrM
5460,5394,BrF
5460,5358,BrM
5460,0,FL
5461,5368,BrF
5461,5362,BrM
5462,0,BrF
5462,5709,BrM
5463,5379,BrF
5463,5378,BrM
5465,5402,BrF
5465,5006,BrM
5465,5896,FL
5466,5719,BrM
5467,0,BrF
5467,5724,BrM
5470,5707,BrM
5471,5697,BrM
5471,0,BrF
5472,5357,BrF
5472,5705,BrM
5472,0,FL
5473,0,BrF
5473,1887,BrM
5475,0,BrF
5475,5486,BrM
5478,5727,BrM
5479,5492,BrM
5480,0,BrF
5480,5898,BrM
5481,0,BrF
5481,5713,BrM
5482,5160,BrF
5482,1750,BrM
5483,5267,BrF
5483,2960,BrM
5483,0,FL
5484,4829,BrM
5484,5327,ABX
5484,5453,ABX
5484,5343,ABX
5485,1532,BrF
5485,911,BrM
5485,5071,ABX
5486,5155,BrF
5486,0,OFL
5487,1509,BrM
5488,1605,BrF
5488,1660,H
5488,0,FL
5489,1826,BrF
5489,1499,BrM
5490,5125,BrF
5490,4902,BrM
5491,930,BrF
5491,3519,BrM
5491,5282,ABX
5491,0,FL
5492,1607,BrM
5492,0,OFL
5493,0,FL
5494,1762,BrM
5495,1753,BrF
5495,3612,BrM
5495,5448,ABX
5495,0,FL
5496,1729,BrM
5497,1702,BrM
5497,0,OFL
5498,5164,BrF
5498,2966,BrM
5498,0,FL
5499,4897,BrM
5499,5315,ABX
5500,3446,BrF
5500,1848,BrM
5501,3490,BrF
5501,5450,ABX
5502,1857,ABX
5503,5163,BrF
5503,0,OFL
5504,3497,BrF
5505,4941,BrF
5506,1864,BrF
5506,1542,BrM
5506,0,OFL
5507,1824,BrF
5507,4967,BrM
5508,1415,BrF
5508,4890,BrM
5508,0,OFL
5509,3462,BrF
5509,3093,BrM
5510,5119,BrF
5511,5320,ABX
5511,0,OFL
5512,4999,BrF
5513,1868,BrM
5513,4973,ABX
5513,5317,ABX
5514,1765,BrF
5514,1752,BrM
5514,2985,ABX
5515,4896,BrF
5515,2990,BrM
5515,0,OFL
5516,3608,BrF
5516,1553,BrM
5517,1361,BrF
5518,3094,BrF
5518,5170,BrM
5519,5314,ABX
5519,0,OFL
5520,2968,BrF
5520,5240,BrM
5521,2959,BrF
5521,3515,BrM
5521,0,OFL
5522,1523,BrM
5523,3022,BrF
5523,3696,BrM
5524,1744,BrM
5525,1827,BrF
5525,4934,BrM
5526,5290,BrM
5526,5336,BrF
5527,1042,BrF
5527,1577,BrM
5527,5123,H
5527,0,FL
5528,5195,BrF
5528,4972,BrM
5529,4971,BrF
5529,1897,BrM
5530,869,BrF
5530,453,BrM
5531,1782,BrF
5531,1881,BrM
5532,5144,BrM
5533,5168,BrF
5533,1031,BrM
5534,2989,BrF
5534,4887,BrM
5535,4958,BrF
5535,4888,BrM
5535,5456,ABX
5536,1803,BrF
5536,1802,BrM
5536,3516,ABX
5536,0,OFL
5537,1895,BrF
5537,5212,ABX
5537,0,OFL
5538,2986,BrF
5539,3567,BrF
5539,1604,BrM
5539,0,OFL
5540,1491,BrF
5540,5285,BrM
5541,2978,BrF
5541,3089,BrM
5541,2963,H
5541,0,FL
5542,5174,BrF
5544,5216,ABX
5544,3595,BrF
5544,5292,BrM
5544,0,FL
5545,1717,BrF
5545,4954,BrM
5545,5283,ABX
5546,1195,BrF
5546,5249,BrM
5547,4960,BrF
5547,4872,BrM
5547,0,OFL
5548,4935,BrF
5548,4948,BrM
5548,5118,ABX
5549,1438,BrF
5549,1708,BrM
5549,5497,ABX
5549,5461,ABX
5550,3604,BrF
5550,1533,BrM
5550,0,OFL
5551,3606,BrF
5551,1394,BrM
5551,5459,ABX
5551,0,FL
5552,3518,BrF
5552,3454,BrM
5552,0,FL
5553,5128,BrF
5553,3458,BrM
5553,0,FL
5554,1580,BrF
5554,3643,BrM
5555,3645,BrF
5555,3644,BrM
5555,0,FL
5556,1576,BrF
5557,1731,BrM
5557,5447,ABX
5557,5465,ABX
5558,3486,BrM
5558,4956,ABX
5558,0,FL
5559,3698,BrF
5559,1489,BrM
5559,0,FL
5560,4803,BrF
5561,3694,BrF
5562,1877,BrM
5562,5334,ABX
5562,0,FL
5563,3491,BrF
5563,5169,BrM
5564,4965,BrF
5564,1616,BrM
5564,0,OFL
5565,3700,BrF
5565,4933,BrM
5565,5899,OFL
5566,1678,BrF
5566,1412,BrM
5566,5173,H
5566,0,FL
5567,4868,BrF
5567,1886,BrM
5567,5498,OFL
5568,3002,BrF
5568,5269,BrM
5569,3574,BrF
5569,4866,BrM
5569,5458,ABX
5570,3451,BrF
5570,1801,BrM
5570,5499,FL
5571,1172,BrF
5571,1171,BrM
5572,1617,BrF
5572,1494,BrM
5573,5324,BrF
5573,1869,BrM
5574,4885,BrF
5574,4953,BrM
5574,3507,ABX
5575,5075,BrF
5575,5000,BrM
5575,5325,ABX
5576,4861,BrF
5576,5116,BrM
5577,5132,BrF
5577,5121,BrM
5577,0,FL
5578,1043,BrF
5578,4957,BrM
5578,5226,ABX
5579,4919,BrF
5579,5172,BrM
5579,0,FL
5580,3517,BrF
5580,5220,BrM
5581,3699,BrF
5581,5076,BrM
5582,1872,BrF
5582,1819,BrM
5583,1716,BrF
5583,4892,BrM
5583,0,OFL
5584,5162,BrF
5584,5077,BrM
5585,4883,BrF
5585,5254,BrM
5586,1798,BrF
5586,2974,BrM
5586,5338,ABX
5587,5268,BrF
5587,2991,BrM
5588,5197,BrM
5588,0,OFL
5589,3616,BrF
5589,3576,BrM
5590,3569,BrF
5590,3456,BrM
5590,5204,ABX
5591,4871,BrF
5593,1707,BrF
5593,1710,BrM
5593,4936,ABX
5594,1783,BrM
5594,0,FL
5595,4961,BrF
5595,5167,BrM
5596,5265,BrF
5596,5275,BrM
5597,2976,BrM
5312,1750,BrM
5359,5267,BrF
5359,2960,BrM
5312,1605,BrF
5313,5828,BrM
5313,1763,BrF
5598,1605,BrF
5598,5620,BrM
5364,1826,BrF
5318,4971,BrF
5295,930,BrF
5599,5621,BrF
5353,5284,BrF
5296,5320,BrF
5327,5642,BrF
5314,3085,BrF
5297,5164,BrF
5356,1852,BrF
5298,3490,BrF
5365,1857,BrF
5339,5163,BrF
5299,3497,BrF
5600,4941,BrF
5349,5766,BrF
5319,1824,BrF
5309,1415,BrF
5601,3462,BrF
5334,2986,BrF
5602,5592,BrF
5354,5465,BrF
5335,4999,BrF
5336,4973,BrF
5321,5125,BrF
5321,5525,H
5306,4896,BrF
5307,3608,BrF
5357,5450,BrF
5322,3094,BrF
5603,1821,BrF
5303,2968,BrF
5344,5514,BrF
5604,5613,BrF
5605,3022,BrF
5355,3453,BrF
5323,1827,BrF
5606,3491,BrF
5340,1042,BrF
5350,5195,BrF
5341,5337,BrF
5315,5224,BrF
5308,4917,BrF
5320,5452,BrF
5324,5575,BrF
5337,4958,BrF
5607,5597,BrF
5608,5589,BrF
5310,5537,BrF
5609,5530,BrF
5316,3567,BrF
5610,5685,BrF
5611,2978,BrF
5351,5174,BrF
5360,4904,BrF
5612,5216,BrF
5325,1717,BrF
5361,5845,BrF
5326,5608,BrF
5613,5521,BrF
5345,1438,BrF
5614,5564,BrF
5615,3606,BrF
5300,3518,BrF
5616,5128,BrF
5301,1580,BrF
5617,3645,BrF
5618,5212,BrF
5302,5625,BrF
5619,5678,BrF
5362,3698,BrF
5304,4803,BrF
5620,3694,BrF
5367,3596,BrF
5358,5341,BrF
5346,5323,BrF
5343,5277,BrF
5363,1678,BrF
5328,5518,BrF
5621,3002,BrF
5329,3574,BrF
5330,3451,BrF
5622,3507,BrF
5348,5534,BrF
5342,5324,BrF
5623,4885,BrF
5331,5075,BrF
5305,4861,BrF
5624,5132,BrF
5332,5634,BrF
5625,1864,BrF
5626,3699,BrF
5627,1872,BrF
5627,1819,BrM
5628,1716,BrF
5629,5162,BrF
5294,4883,BrF
5630,5545,BrF
5352,5511,BrF
5631,5562,BrF
5347,3594,BrF
5317,5616,BrF
5632,5683,BrF
5311,5524,BrF
5338,5549,BrF
5366,1707,BrF
5634,5536,BrF
5333,5542,BrF
5635,5009,BrF
5364,1499,BrM
5318,5624,BrM
5295,5462,BrM
5599,1607,BrM
5353,5682,BrM
5296,1762,BrM
5327,5235,BrM
5314,1729,BrM
5297,2966,BrM
5356,5595,BrM
5298,3087,BrM
5365,5453,BrM
5339,5072,BrM
5299,5782,BrM
5600,5749,BrF
5349,5787,BrM
5319,5679,BrM
5309,4890,BrM
5601,5590,BrM
5334,5588,BrM
5354,5631,BrM
5335,5655,BrM
5336,1868,BrM
5321,5513,BrM
5306,5765,BrM
5307,5237,BrM
5357,5614,BrM
5322,5170,BrM
5603,5170,BrM
5303,5776,BrM
5344,5321,BrM
5604,1523,BrM
5605,3696,BrM
5355,5523,BrM
5323,5776,BrM
5606,5290,BrM
5350,4972,BrM
5341,5508,BrM
5315,1881,BrM
5308,5847,BrM
5320,5334,BrM
5324,5585,BrM
5337,5626,BrM
5607,5602,BrM
5608,5586,BrM
5310,4947,BrM
5609,5447,BrM
5316,1604,BrM
5610,5285,BrM
5611,3089,BrM
5351,1722,BrM
5360,5283,BrM
5612,5292,BrM
5325,4954,BrM
5361,5249,BrM
5326,4872,BrM
5613,4948,BrM
5345,1708,BrM
5614,1533,BrM
5615,5547,BrM
5300,5587,BrM
5616,5583,BrM
5301,3643,BrM
5617,5582,BrM
5618,5559,BrM
5302,1731,BrM
5619,3486,BrM
5362,1489,BrM
5304,1829,BrM
5620,5639,BrM
5367,1877,BrM
5358,5522,BrM
5346,5643,BrM
5343,4933,BrM
5363,5291,BrM
5363,5173,H
5328,5456,BrM
5621,5528,BrM
5329,4866,BrM
5330,1801,BrM
5622,5605,BrM
5348,1494,BrM
5342,1869,BrM
5623,5338,BrM
5331,5000,BrM
5305,5686,BrF
5624,5498,BrM
5332,4957,BrM
5638,5226,BrM
5625,5333,BrM
5626,5509,BrM
5628,4892,BrM
5629,5077,BrM
5294,5254,BrM
5630,5638,BrM
5352,2974,BrM
5631,2991,BrM
5347,5836,BrM
5317,3456,BrM
5632,4854,BrM
5311,4860,BrM
5338,5612,BrM
5366,1710,BrM
5633,5620,BrM
5634,5828,BrM
5333,5275,BrM
5635,5529,BrM
5359,5517,H
5313,3086,H
5295,5282,H
5599,5604,H
5298,5780,ABX
5336,5611,H
5321,5770,AB
5344,5640,H
5605,5636,H
5340,5123,H
5340,1577,BrM
5341,1669,H
5324,5824,H
5316,5657,H
5612,3595,H
5617,5598,H
5362,5242,H
5346,4965,H
5343,5644,H
5624,5650,H
5366,5832,H
5359,5834,AB
5359,5825,ABX
5359,5827,FL
5313,5831,OFL
5598,1660,ABX
5364,5750,ABX
5364,5841,ABX
5309,5772,ABX
5319,5839,ABX
5339,5823,H
5365,5843,ABX
5298,5833,ABX
5356,5607,ABX
5297,5835,ABX
5314,5829,ABX
5321,5771,OFL
5307,5748,ABX
5357,5769,ABX
5606,5846,OFL
5350,5830,ABX
5341,5766,ABX
5341,5842,ABX
5308,5543,ABX
5308,5768,ABX
5320,5764,ABX
5360,5820,OFL
5613,5118,ABX
5345,5618,ABX
5616,5838,OFL
5367,5596,ABX
5330,5600,H
5342,5637,ABX
5628,5775,ABX
5331,5652,ABX
5305,5217,ABX
5305,5593,ABX
5625,5641,ABX
5625,5777,OFL
5625,5778,ABX
5629,5782,OFL
5363,5826,ABX
5358,5784,OFL
5367,5850,ABX
5599,5822,FL
5340,5849,ABX
5350,5848,FL
5337,5853,FL
5328,5851,FL
5632,5844,ABX
5338,5854,FL
5338,5855,FL
5301,5852,FL
5633,5635,BrF
5313,0,FL
5354,0,FL
5336,0,FL
5355,0,H
5355,-1,FL
5606,0,FL
5607,0,FL
5351,0,FL
5612,0,FL
5361,0,ABX
5618,0,OFL
5618,-1,FL
5617,0,FL
5362,0,FL
5638,0,BrF
5338,0,H
5628,0,OFL
5628,-1,FL
5367,0,FL
5343,0,FL
5363,0,FL
5623,0,FL
5624,0,FL
5294,0,FL
5338,-1,FL
5641,5618,BrF
5641,1750,BrM
5642,5267,BrF
5642,2960,BrM
5642,5517,ABX
5642,5834,ABX
5642,5825,ABX
5643,1763,BrF
5643,5828,BrM
5643,3086,ABX
5643,0,ABX
5644,1605,BrF
5644,5620,BrM
5644,1660,ABX
5645,1826,BrF
5645,1499,BrM
5645,5750,ABX
5645,5841,ABX
5646,4971,BrF
5646,5624,BrM
5647,930,BrF
5647,5462,BrM
5648,5621,BrF
5648,1607,BrM
5648,5604,ABX
5648,5822,ABX
5649,5284,BrF
5649,5682,BrM
5649,5775,ABX
5650,5320,BrF
5650,1762,BrM
5650,0,ABX
5651,5642,BrF
5651,5235,BrM
5652,3085,BrF
5652,1729,BrM
5652,5829,ABX
5653,5630,BrF
5653,2966,BrM
5654,1852,BrF
5654,5595,BrM
5655,3490,BrF
5655,3087,BrM
5655,5780,ABX
5655,5833,ABX
5656,1857,BrF
5656,5453,BrM
5656,5843,ABX
5657,5163,BrF
5657,5072,BrM
5657,5823,ABX
5658,3497,BrF
5658,5782,BrM
5659,4941,BrF
5659,5749,BrF
5661,1824,BrF
5661,5679,BrM
5661,5839,ABX
5662,4890,BrM
5662,5772,ABX
5962,3462,BrF
5962,5590,BrM
5664,2986,BrF
5664,5588,BrM
5666,5465,BrF
5666,5631,BrM
5666,5905,ABX
5667,4999,BrF
5667,5655,BrM
5668,4973,BrF
5668,1868,BrM
5668,5611,ABX
5668,0,ABX
41,1228,CH
78,1241,CH
349,1519,CH
5669,5747,OFL
5367,5821,ABX
443,1486,CH
4378,5473,CH
61,1226,CH
31,1232,CH
106,1233,CH
55,1237,CH
68,1238,CH
37,1239,CH
201,1393,CH
268,1399,CH
360,1522,CH
787,1761,CH
739,3611,CH
739,3613,CH
5671,5160,BrF
5671,1750,BrM
5672,5267,BrF
5672,2960,BrM
5672,5517,ABX
5673,1763,BrF
5673,5557,BrM
5673,3086,H
5673,0,FL
5674,1605,BrF
5674,5620,BrM
5674,1660,ABX
5675,1826,BrF
5675,1499,BrM
5675,5635,H
5675,5750,H
5675,5787,FL
5676,4971,BrF
5676,5624,BrM
5677,930,BrF
5677,5462,BrM
5677,5282,H
5677,0,FL
5678,5621,BrF
5678,1607,BrM
5678,5604,ABX
5679,5284,BrF
5679,5682,BrM
5680,5320,BrF
5680,1762,BrM
5681,5642,BrF
5681,5235,BrM
5682,3085,BrF
5682,1729,BrM
5683,5164,BrF
5683,2966,BrM
5683,0,FL
5684,1852,BrF
5684,5607,BrF
5685,3490,BrF
5685,3087,BrM
5685,5780,FL
5686,1857,BrF
5686,5453,BrM
5686,0,ABX
5687,5163,BrF
5687,5072,BrM
5687,0,FL
5688,1611,BrM
5688,0,ABX
5689,4941,BrF
5689,5749,BrF
5690,1864,BrF
5690,1542,BrM
5691,1824,BrF
5691,5679,BrM
5692,1415,BrF
5692,4890,BrM
5692,5772,ABX
5693,2986,BrF
5693,5588,BrM
5694,5592,BrF
5694,5655,BrM
5695,5465,BrF
5695,5631,BrM
5696,4999,BrF
5696,5655,BrM
5697,4973,BrF
5697,1868,BrM
5698,5125,BrF
5698,5513,BrM
5698,5525,H
5698,5601,ABX
5698,5771,FL
5698,5770,FL
5699,4896,BrF
5699,5765,ABX
5700,3608,BrF
5700,5237,BrM
5700,5748,ABX
5701,5450,BrF
5701,5614,BrM
5701,5769,OFL
5702,3094,BrF
5702,5170,BrM
5703,1821,BrF
5703,5170,BrM
5704,2968,BrF
5704,5776,BrM
5705,5514,BrF
5706,5613,BrF
5706,1523,BrM
5707,3022,BrF
5707,3696,BrM
5707,5636,ABX
5708,3453,BrF
5708,5523,BrM
5708,5785,FL
5709,1827,BrF
5709,4934,BrM
5710,3491,BrF
5710,5290,BrM
5710,0,FL
5711,1042,BrF
5711,1577,BrM
5711,5123,ABX
5712,5195,BrF
5712,4972,BrM
5712,0,FL
5713,5337,BrF
5713,5508,BrM
5713,1669,H
5713,0,FL
5713,5766,OFL
5714,5319,BrF
5715,5224,BrF
5715,1881,BrM
5716,4917,BrF
5716,5543,ABX
5717,5452,BrF
5717,5334,BrM
5717,5764,ABX
5718,2989,BrF
5718,5585,BrM
5718,5575,H
5718,0,FL
5719,4958,BrF
5719,5626,BrM
5720,5597,BrF
5720,5602,BrM
5721,5589,BrF
5721,5586,BrM
5721,5781,ABX
5722,5537,BrF
5722,4947,BrM
5723,5530,BrF
5723,5447,BrM
5724,3567,BrF
5724,1604,BrM
5724,5657,ABX
5725,5615,BrF
5725,5285,BrM
5725,5687,OFL
5726,2978,BrF
5726,3089,BrM
5727,5174,BrF
5727,1722,BrM
5727,0,FL
5728,4904,BrF
5728,5283,BrM
5728,0,FL
5729,5216,BrF
5729,5292,BrM
5730,1717,BrF
5730,4954,BrM
5731,0,BrF
5731,5249,BrM
5732,5608,BrF
5732,4872,BrM
5733,5521,BrF
5733,4948,BrM
5734,1438,BrF
5734,1708,BrM
5734,5618,ABX
5735,3604,BrF
5735,1533,BrM
5735,0,FL
5736,3606,BrF
5736,5606,BrM
5737,3518,BrF
5737,5587,BrM
5738,5128,BrF
5738,5583,BrM
5739,1580,BrF
5739,3643,BrM
5740,3645,BrF
5740,5582,BrM
5740,5598,ABX
5741,5212,BrF
5741,5559,BrM
5741,0,FL
5742,5625,BrF
5742,1731,BrM
5743,5678,BrF
5743,3486,BrM
5744,3698,BrF
5744,1489,BrM
5744,0,FL
5745,4803,BrF
5745,1829,BrM
5746,3694,BrF
5746,5639,BrM
5747,3596,BrF
5747,1877,BrM
5747,5596,ABX
5748,5341,BrF
5748,5522,BrM
5748,5784,FL
5749,5323,BrF
5749,5783,OFL
5749,4965,ABX
5750,5277,BrF
5750,4933,BrM
5750,5643,ABX
5751,1678,BrF
5751,5291,BrM
5751,5173,ABX
5751,0,FL
5752,5518,BrF
5752,5456,BrM
5753,3002,BrF
5753,5528,BrM
5753,0,FL
5754,3574,BrF
5754,4866,BrM
5755,3451,BrF
5755,1801,BrM
5755,5600,ABX
5756,3507,BrF
5756,5605,BrM
5757,5534,BrF
5757,1494,BrM
5758,5324,BrF
5758,1869,BrM
5758,5637,ABX
5759,4885,BrF
5759,5338,BrM
5760,5075,BrF
5760,5000,BrM
5760,5652,ABX
5761,4861,BrF
5761,5547,BrM
5761,5217,ABX
5761,5593,ABX
5761,5686,ABX
5762,5132,BrF
5762,5498,BrM
5762,5650,ABX
5763,5634,BrF
5763,4957,BrM
5764,4919,BrF
5765,3517,BrF
5765,5333,BrM
5765,5641,ABX
5765,5777,FL
5765,5778,FL
5766,3699,BrF
5766,5509,BrM
5767,1872,BrF
5767,1819,BrM
5768,1716,BrF
5768,4892,BrM
5768,0,FL
5769,5162,BrF
5769,5077,BrM
5769,5782,ABX
5770,4883,BrF
5770,5254,BrM
5771,5545,BrF
5771,5638,BrM
5772,5511,BrF
5772,2974,BrM
5772,5773,ABX
5773,5562,BrF
5773,2991,BrM
5774,3594,BrF
5774,0,BrM
5775,5616,BrF
5775,3456,BrM
5775,0,ABX
5776,5683,BrF
5776,4854,BrM
5777,5524,BrF
5777,4860,BrM
5777,5767,FL
5778,5549,BrF
5778,5612,BrM
5778,0,FL
5779,1707,BrF
5779,1710,BrM
5779,5595,H
5779,0,FL
5780,5339,BrF
5780,5590,BrM
5781,5536,BrF
5781,5557,BrM
5781,0,FL
5782,5542,BrF
5782,5275,BrM
5783,5009,BrF
5783,5529,BrM
5714,5630,ABX
5784,3690,FL
5785,3647,FL
5786,3649,FL
5787,3652,FL
5789,3689,FL
5791,3701,FL
5788,3653,FL
5792,4802,FL
4378,5175,CH
4064,5286,CH
4727,5329,FL
4786,5330,OFL
4743,5331,OFL
5793,5751,OFL
5794,5752,OFL
5795,5753,OFL
5797,5755,OFL
5798,5756,OFL
5799,5757,OFL
5793,5758,OFL
5800,5759,OFL
5802,5761,OFL
5731,5910,FL
5808,5516,BrF
5808,3093,BrM
5809,1765,BrF
5809,5554,BrM
5810,5574,BrF
5810,5116,BrM
5811,5684,BrM
5812,5760,BrF
5812,5551,BrM
5813,5628,BrM
5814,5457,BrF
5814,5316,BrM
5815,5573,BrF
5815,5539,BrM
5816,5609,BrF
5816,5603,BrM
5817,5619,BrF
5817,5540,BrM
5818,5632,BrF
5818,5759,BrM
5819,5553,BrF
5819,4902,BrM
5820,5313,BrF
5820,5622,BrM
5821,5610,BrF
5821,5550,BrM
5822,1791,BrF
5822,5754,BrM
5823,5531,BrF
5823,5144,BrM
5824,5756,BrF
