BloodID,TL,BirdID,Ageclass,RightTarsus,LeftTarsus,OccasionDate,OccasionID,LayYear,BodyMass,TerritoryID,FieldPeriodID,Status,BreedGroupID,MaxOfMaxOfSeenDate,SexEstimate
3385,6489.473118,1031,A,27.0,,14/06/2007,2043,1996,17.9,74,82,BrM,4244,09/03/2010,1
3750,5572.052244,1031,A,26.3,,18/07/2007,2222,1996,17.9,74,82,BrM,4244,09/03/2010,1
3974,4863.458486,1031,A,26.5,,18/07/2008,2165,1996,17.8,74,87,BrM,4549,09/03/2010,1
4027,1858.942874,1031,A,26.0,,07/01/2009,2276,1996,17.6,74,90,BrM,4116,09/03/2010,1
4027,5530.560801,1031,A,26.0,,07/01/2009,2276,1996,17.6,74,90,BrM,4116,09/03/2010,1
2353,1.539268993,1032,CH,,24.5,02/07/1996,566,1996,15.1,63,21,FL,2237,10/07/2001,1
2483,10923.51107,1032,SA,25.8,26,21/08/1997,751,1996,16.4,63,22,H,53,10/07/2001,1
795,9318.141394,1032,A,26.2,25.8,05/09/1999,973,1996,17.3,60,28,BrM,388,10/07/2001,1
873,4952.382652,1032,A,25.6,25.7,29/07/2000,1016,1996,,60,39,BrM,3066,10/07/2001,1
2511,5140.825078,1033,A,25.0,25.4,04/07/1997,669,1996,13.6,1,22,H,15,14/08/1997,0
2363,11707.38263,1036,A,,23.4,15/07/1996,575,1995,13.9,76,21,SEEN2,2245,09/01/1998,0
2567,5908.504682,1036,A,23.7,23.5,21/07/1997,702,1995,15.7,72,22,TBrF,59,09/01/1998,0
2366,3290.81525,1037,A,,26.1,15/07/1996,574,1995,17.9,76,21,BrM,2245,04/08/1999,1
2366,3978.041641,1037,A,,26.1,15/07/1996,574,1995,17.9,76,21,BrM,2245,04/08/1999,1
2436,6056.211031,1040,A,26.7,26.4,03/08/1997,729,1995,17.2,33,22,BrM,34,23/06/2006,1
59,6096.903673,1040,A,26.2,,13/06/2003,1129,1995,16.6,109,30,BrM,522,23/06/2006,1
475,6820.802268,1040,A,25.8,,12/06/2005,1538,1995,17.0,110,37,BrM,725,23/06/2006,1
1001,10014.13552,1040,A,26.4,,20/07/2002,1053,1995,17.0,109,41,BrM,831,23/06/2006,1
2369,9578.634951,1041,A,,27.7,15/07/1996,574,1995,18.8,80,21,BrM,2246,18/01/1999,1
2579,7453.882136,1041,A,27.4,27,23/07/1997,707,1995,18.0,80,22,BrM,64,18/01/1999,1
2370,18593.49619,1042,CH,,5.1,14/07/1996,4913,1996, 5.1,165,21,CH,2293,30/06/2015,0
2408,18913.44574,1042,A,25.3,25.4,26/07/1997,715,1996,,14,22,SEEN1,22,30/06/2015,0
2459,1321.155044,1042,A,25.3,25.2,06/07/1997,674,1996,14.6,38,22,SEEN1,35,30/06/2015,0
2459,7715.17686,1042,A,25.3,25.2,06/07/1997,674,1996,14.6,38,22,SEEN1,35,30/06/2015,0
292,5521.84429,1042,A,24.9,,06/06/2004,1296,1996,15.8,63,34,BrF,604,30/06/2015,0
1019,8524.7417,1042,A,24.9,,26/07/2002,1059,1996,17.7,63,41,BrF,813,30/06/2015,0
4061,2634.529852,1042,A,25.0,,22/01/2009,2285,1996,14.7,63,90,BrF,4108,30/06/2015,0
4797,2436.937853,1042,A,,,30/08/2011,3617,1996,17.2,63,105,BrF,5119,30/06/2015,0
5200,3615.750903,1042,A,25.2,,08/02/2012,4126,1996,15.0,63,112,BrF,5711,30/06/2015,0
5401,4814.051554,1042,A,24.8,,23/09/2012,4343,1996,14.1,63,116,BrF,5340,30/06/2015,0
2371,8253.767451,1043,A,,24.7,15/07/1996,575,1995,15.5,165,21,BrF,2293,15/02/2010,0
2455,9821.937906,1043,A,24.8,,09/08/1997,737,1995,15.0,165,22,BrF,111,15/02/2010,0
611,5187.382001,1043,A,,,10/08/2005,1673,1995,,165,37,BrF,3008,15/02/2010,0
1079,5376.048335,1043,A,24.4,,23/08/2002,1089,1995,15.0,165,41,BrF,852,15/02/2010,0
2950,2021.057476,1043,A,24.5,,09/12/2005,1781,1995,15.3,165,54,BrF,5791,15/02/2010,0
4209,2617.100548,1043,A,24.5,,07/08/2008,2375,1995,15.1,165,87,BrF,4598,15/02/2010,0
2388,2910.051028,1045,CH,,20.7,01/08/1996,590,1996,12.5,33,21,FL,2216,08/07/2001,1
2528,6851.90143,1045,A,25.1,24.8,11/07/1997,685,1996,12.5,115,22,SEEN1,85,08/07/2001,1
2626,10017.86595,1045,A,23.3,25.1,12/02/1998,783,1996,15.8,71,23,ABX,148,08/07/2001,1
726,4042.960749,1045,A,24.6,24.6,30/04/1999,906,1996,16.5,89,27,BrM,336,08/07/2001,1
2524,7122.992936,1047,SA,24.3,24.2,11/07/1997,685,1996,15.5,112,22,ABX,84,20/11/1999,1
732,5045.932068,1047,A,23.9,23.8,02/05/1999,908,1996,16.6,112,27,BrM,2521,20/11/1999,1
2392,5969.240996,1049,CH,,21.7,01/08/1996,590,1996,14.3,40,21,FL,2220,23/12/2003,0
2392,4645.762683,1049,CH,,21.7,01/08/1996,590,1996,14.3,40,21,FL,2220,23/12/2003,0
2532,11295.57861,1049,SA,23.6,23.4,12/07/1997,688,1996,14.9,141,22,ABX,102,23/12/2003,0
134,4449.198427,1049,A,24.0,,15/07/2003,1165,1996,14.8,116,30,H,527,23/12/2003,0
2396,17127.37626,1051,CH,,18.9,11/08/1996,598,1996,10.4,92,21,CH,2254,12/03/1998,0
2396,9882.631273,1051,CH,,18.9,11/08/1996,598,1996,10.4,92,21,CH,2254,12/03/1998,0
2610,6779.569111,1051,A,,,28/01/1998,775,1996,14.3,57,23,BrF,142,12/03/1998,0
2376,6154.592068,1055,A,,23.4,18/07/1996,576,1995,17.1,27,21,BrF,2213,18/07/1996,0
2382,2604.036955,1059,CH,,,19/07/1996,579,1996,,124,21,CH,2271,02/01/2004,0
1006,2761.03201,1059,A,24.3,,21/07/2002,1054,1996,17.8,24,41,BrF,792,02/01/2004,0
1006,2138.993579,1059,A,24.3,,21/07/2002,1054,1996,17.8,24,41,BrF,792,02/01/2004,0
2443,5261.49184,1061,A,26.3,26.1,07/08/1997,732,1996,15.3,76,22,H,62,16/03/1998,1
2386,7387.310396,1062,CH,,25.3,31/07/1996,588,1996,13.8,74,21,FL,2244,23/09/1999,1
2386,4679.685379,1062,CH,,25.3,31/07/1996,588,1996,13.8,74,21,FL,2244,23/09/1999,1
704,4436.664008,1062,A,25.4,25.1,20/01/1999,890,1996,,100,26,BrM,2451,23/09/1999,1
2387,13635.0961,1063,CH,,15.9,31/07/1996,588,1996, 9.8,103,21,CH,13,03/08/2000,1
890,9563.406532,1063,A,24.9,24.7,03/08/2000,1020,1996,15.7,92,39,BrM,3091,03/08/2000,1
1814,3236.106998,1065,A,25.2,,15/04/1996,539,1995,15.1,323,49,BrM,3640,22/01/1998,1
1859,4188.479739,1067,A,25.0,,08/05/1996,543,1995,14.5,320,49,BrF,3632,31/12/1997,0
1860,7407.929601,1068,A,25.4,,08/05/1996,543,1995,16.3,320,49,BrM,3632,08/05/1996,1
1860,3484.057666,1068,A,25.4,,08/05/1996,543,1995,16.3,320,49,BrM,3632,08/05/1996,1
2419,5089.926616,1130,A,23.7,23.6,27/07/1997,720,,13.7,59,22,SEEN2,50,02/12/1999,0
2688,8620.598712,1130,A,23.5,23.3,05/08/1998,842,,14.7,82,25,BrF,241,02/12/1999,0
2492,2923.658863,1151,A,26.2,26.1,04/07/1997,668,1996,15.9,1,22,BrM,15,16/08/1999,1
2492,12525.02865,1151,A,26.2,26.1,04/07/1997,668,1996,15.9,1,22,BrM,15,16/08/1999,1
2705,6918.136689,1152,SA,24.8,24.6,18/08/1998,855,1997,14.6,30,25,H,208,27/07/2002,0
2684,9384.630094,1153,A,24.8,24.8,06/08/1998,843,1996,16.6,160,25,BrM,274,15/08/1998,1
2508,513.8236561,1154,A,25.8,26,08/07/1997,680,1996,,169,22,BrM,115,02/08/1999,1
399,3319.202718,1155,A,23.1,,31/07/2004,1428,1996,16.3,169,34,BrF,635,16/07/2007,0
399,1949.489095,1155,A,23.1,,31/07/2004,1428,1996,16.3,169,34,BrF,635,16/07/2007,0
2481,8088.013582,1156,A,26.1,25.7,06/07/1997,675,1996,15.5,45,22,ABX,39,09/07/2001,1
2490,5833.358099,1157,A,26.8,27.1,06/07/1997,675,1996,17.0,52,22,BrM,44,19/02/1998,1
2515,4439.633179,1158,A,24.6,24.5,10/07/1997,684,1996,15.3,77,22,BrF,63,20/08/2002,0
2658,7646.45912,1158,A,24.4,24.3,23/06/1998,813,1996,13.4,77,25,H,238,20/08/2002,0
2658,2701.352055,1158,A,24.4,24.3,23/06/1998,813,1996,13.4,77,25,H,238,20/08/2002,0
1072,2508.675056,1158,A,24.6,,20/08/2002,1086,1996,15.2,77,41,BrF,819,20/08/2002,0
2516,6001.71401,1159,A,25.7,25.9,10/07/1997,684,1996,16.0,77,22,BrM,63,23/08/1999,1
2657,5429.841576,1159,A,25.9,25.3,23/06/1998,812,1996,15.6,77,25,BrM,238,23/08/1999,1
2523,3215.950552,1160,A,24.5,24.7,11/07/1997,685,1996,15.0,112,22,BrF,84,04/12/1999,0
2544,9208.673196,1161,SA,25.5,25.3,05/07/1997,672,1996,15.0,24,22,SEEN1,2302,05/07/2001,0
2404,4351.190456,1162,SA,26.3,26.4,05/07/1997,672,1996,15.5,40,22,ABX,36,07/02/1998,1
2415,5716.853173,1163,SA,26.6,26.9,05/07/1997,670,1996,16.1,1,22,SEEN2,15,05/07/1997,1
2448,6803.386226,1164,A,26.0,26,05/07/1997,671,1996,16.0,40,22,SEEN1,36,20/08/1999,1
2448,4378.784069,1164,A,26.0,26,05/07/1997,671,1996,16.0,40,22,SEEN1,36,20/08/1999,1
407,6331.888199,1165,A,25.1,,09/08/2004,1447,1996,17.1,38,34,BrM,588,29/11/2005,1
917,4509.85723,1165,A,,,11/08/2000,1025,1996,,38,39,BrM,3052,29/11/2005,1
917,3246.856937,1165,A,,,11/08/2000,1025,1996,,38,39,BrM,3052,29/11/2005,1
1147,721.4681231,1165,A,26.0,,19/09/2002,1115,1996,17.0,38,41,BrM,796,29/11/2005,1
1147,1053.475838,1165,A,26.0,,19/09/2002,1115,1996,17.0,38,41,BrM,796,29/11/2005,1
2504,3871.342258,1166,SA,25.7,25.4,06/07/1997,674,1996,16.0,108,22,BrM,81,30/08/2004,1
2504,1830.632238,1166,SA,25.7,25.4,06/07/1997,674,1996,16.0,108,22,BrM,81,30/08/2004,1
252,5430.469587,1166,A,25.8,,22/12/2003,1240,1996,16.1,26,31,BrM,2609,30/08/2004,1
904,6668.778385,1166,A,25.4,25.5,05/08/2000,1022,1996,15.8,35,39,BrM,3050,30/08/2004,1
2529,5851.73795,1168,SA,25.3,25.3,12/07/1997,688,1996,15.5,141,22,ABX,102,08/07/2001,1
2539,5261.49184,1169,A,24.7,25.1,13/07/1997,690,1997,16.8,160,22,BrM,108,13/07/1997,1
2621,9040.224975,1170,SA,25.1,25.2,12/02/1998,784,1997,14.9,95,23,ABX,161,05/08/2008,0
3851,7358.038643,1170,A,24.9,,01/09/2007,2118,1997,17.0,95,82,BrF,4261,05/08/2008,0
702,4695.034816,1171,A,25.9,25.5,20/01/1999,890,1996,15.4,139,26,BrM,311,22/02/2010,1
4107,4191.930127,1171,A,25.9,,14/02/2009,2308,1996,17.0,139,90,BrM,4157,22/02/2010,1
2518,6595.915388,1172,A,24.4,24.6,11/07/1997,686,1996,16.5,138,22,BrF,100,22/02/2010,0
2534,7262.554689,1173,A,25.0,24.7,12/07/1997,687,1996,14.8,80,22,BrF,64,08/07/2001,0
2535,8210.218408,1174,A,26.2,26.1,12/07/1997,687,1996,16.1,86,22,BrM,2305,14/08/1997,1
2548,7127.486936,1177,A,24.1,24.3,14/07/1997,692,1996,15.0,166,22,BrF,112,11/07/2001,0
2614,5944.401376,1177,A,23.7,23.5,29/01/1998,777,1996,13.5,166,23,BrF,184,11/07/2001,0
2561,5863.509833,1178,A,26.3,25,16/07/1997,697,1996,15.7,69,22,BrM,57,05/08/1999,1
2527,9913.747492,1179,FL,26.1,26,11/07/1997,685,1997,16.3,115,22,FL,85,21/09/1999,1
2527,5324.304591,1179,FL,26.1,26,11/07/1997,685,1997,16.3,115,22,FL,85,21/09/1999,1
2520,6259.869304,1180,SA,23.7,23.7,11/07/1997,686,1996,14.1,141,22,ABX,102,17/02/1998,0
2545,7677.058122,1181,FL,26.7,26.6,14/07/1997,693,1997,14.9,132,22,FL,96,15/03/1998,1
2545,25355.47576,1181,FL,26.7,26.6,14/07/1997,693,1997,14.9,132,22,FL,96,15/03/1998,1
2546,8292.461531,1182,A,24.4,24.6,14/07/1997,693,1996,14.7,132,22,BrF,96,22/03/1998,0
2553,5627.138305,1183,A,25.8,25.9,15/07/1997,695,1996,17.0,167,22,BrM,113,15/07/1997,1
2568,5932.795916,1184,A,25.9,26,21/07/1997,702,1996,15.5,72,22,BrM,59,05/07/2001,1
2569,3488.049723,1185,A,26.3,26.6,22/07/1997,704,1996,15.5,168,22,SEEN1,114,29/08/1999,1
2747,8949.137113,1185,A,26.2,26.2,09/09/1998,872,1996,16.1,125,25,BrM,264,29/08/1999,1
2558,6864.028605,1186,A,24.9,24.8,16/07/1997,698,1996,15.2,49,22,BrF,42,20/07/2002,0
789,3883.469791,1186,A,24.7,24.5,31/08/1999,968,1996,14.7,72,28,BrF,395,20/07/2002,0
878,5019.359287,1186,A,24.8,24.9,01/08/2000,1018,1996,15.1,72,39,BrF,3075,20/07/2002,0
2536,3275.130639,1187,SA,26.8,26.7,13/07/1997,689,1996,14.6,8,22,SEEN1,19,05/09/2010,1
713,2657.446515,1187,A,26.6,26.3,28/01/1999,895,1996,16.0,5,26,BrM,2405,05/09/2010,1
672,5383.221267,1187,A,26.8,,03/09/2005,1722,1996,16.2,5,37,BrM,650,05/09/2010,1
990,8377.178693,1187,A,26.6,,16/07/2002,1049,1996,16.5,5,41,BrM,779,05/09/2010,1
990,3563.368046,1187,A,26.6,,16/07/2002,1049,1996,16.5,5,41,BrM,779,05/09/2010,1
3091,6593.43821,1187,A,26.4,,02/07/2006,1834,1996,16.5,5,75,BrM,3764,05/09/2010,1
3371,3250.692846,1187,A,26.9,,13/06/2007,2040,1996,16.8,5,77,BrM,3882,05/09/2010,1
3371,3291.339166,1187,A,26.9,,13/06/2007,2040,1996,16.8,5,77,BrM,3882,05/09/2010,1
3744,2749.34073,1187,A,26.4,,17/07/2007,2086,1996,16.0,5,82,BrM,4192,05/09/2010,1
3863,4888.456196,1187,A,27.1,,09/01/2008,2131,1996,15.9,5,85,BrM,4316,05/09/2010,1
3955,2929.474511,1187,A,26.8,,13/07/2008,2158,1996,15.5,5,87,BrM,4499,05/09/2010,1
4041,1688.603199,1187,A,27.1,,04/01/2009,2278,1996,15.9,5,90,BrM,4065,05/09/2010,1
4041,1751.228411,1187,A,27.1,,04/01/2009,2278,1996,15.9,5,90,BrM,4065,05/09/2010,1
2560,6725.578619,1188,SA,25.4,25.4,16/07/1997,698,1996,15.4,68,22,ABX,56,12/08/2010,1
112,7765.617334,1188,A,25.4,,07/07/2003,1156,1996,17.5,71,30,BrM,498,12/08/2010,1
112,5297.951521,1188,A,25.4,,07/07/2003,1156,1996,17.5,71,30,BrM,498,12/08/2010,1
112,6646.198435,1188,A,25.4,,07/07/2003,1156,1996,17.5,71,30,BrM,498,12/08/2010,1
318,2082.560781,1188,A,25.1,,16/06/2004,1322,1996,17.6,261,33,BrM,559,12/08/2010,1
1058,6600.880748,1188,A,,,16/08/2002,1081,1996,17.0,71,41,BrM,815,12/08/2010,1
1144,5581.793471,1188,A,25.1,,19/09/2002,1115,1996,16.9,71,41,BrM,815,12/08/2010,1
1014,7381.840933,1188,A,25.1,,24/07/2002,1057,1996,16.9,71,41,BrM,815,12/08/2010,1
5003,7642.887873,1188,A,25.8,,12/08/2010,3945,1996,17.0,261,109,BrM,5229,12/08/2010,1
2554,6380.447145,1189,A,25.1,25.3,15/07/1997,695,1996,15.8,121,22,BrM,89,26/12/1997,1
2551,14004.97576,1191,A,25.4,25.1,14/07/1997,691,1996,15.9,117,22,BrM,86,07/07/2001,1
2551,8518.369514,1191,A,25.4,25.1,14/07/1997,691,1996,15.9,117,22,BrM,86,07/07/2001,1
2552,11012.56594,1192,A,24.5,24.1,14/07/1997,691,1996,15.5,117,22,BrF,86,21/08/1997,0
2549,3706.718632,1193,A,25.4,25.3,14/07/1997,691,1996,15.8,118,22,BrF,87,23/08/2007,0
2549,5083.799358,1193,A,25.4,25.3,14/07/1997,691,1996,15.8,118,22,BrF,87,23/08/2007,0
373,4671.689028,1193,A,25.1,,15/07/2004,1386,1996,15.6,48,34,BrF,594,23/08/2007,0
3830,9072.120203,1193,A,25.0,,23/08/2007,2113,1996,14.9,48,82,BrF,4223,23/08/2007,0
2571,6569.335861,1194,SA,25.6,25.5,22/07/1997,704,1996,15.8,168,22,ABX,114,04/07/1998,1
2575,7191.97329,1195,SA,24.1,24.2,23/07/1997,707,1996,14.5,94,22,H,72,07/09/2010,0
152,2350.916171,1195,A,24.2,,29/07/2003,1179,1996,16.2,94,30,BrF,513,07/09/2010,0
152,2313.768036,1195,A,24.2,,29/07/2003,1179,1996,16.2,94,30,BrF,513,07/09/2010,0
4162,2234.606738,1195,A,23.6,,24/07/2008,2172,1996,16.1,94,87,BrF,4564,07/09/2010,0
2578,9277.966273,1196,A,26.6,26.6,23/07/1997,708,1996,17.3,88,22,BrM,69,04/09/2009,1
896,7433.798,1196,A,26.2,26.2,04/08/2000,1021,1996,17.9,88,39,BrM,3088,04/09/2009,1
896,4849.04254,1196,A,26.2,26.2,04/08/2000,1021,1996,17.9,88,39,BrM,3088,04/09/2009,1
896,7611.316649,1196,A,26.2,26.2,04/08/2000,1021,1996,17.9,88,39,BrM,3088,04/09/2009,1
3187,7209.956474,1196,A,26.5,,16/08/2006,1922,1996,18.5,88,75,BrM,3827,04/09/2009,1
4000,2758.688554,1196,A,26.6,,14/01/2009,2261,1996,17.2,88,90,BrM,4128,04/09/2009,1
4000,3061.565939,1196,A,26.6,,14/01/2009,2261,1996,17.2,88,90,BrM,4128,04/09/2009,1
2580,9067.257598,1197,A,24.9,25,24/07/1997,711,1996,13.7,80,22,ABX,64,18/02/1998,0
2556,7220.546928,1198,A,26.3,25.9,15/07/1997,694,1996,16.2,117,22,BrM,86,12/08/2000,1
923,6638.678408,1198,A,,,12/08/2000,1026,1996,,117,39,BrM,3105,12/08/2000,1
2557,7991.919803,1199,A,26.1,25.6,15/07/1997,694,1996,16.5,125,22,SEEN1,91,26/01/2008,1
173,4101.760535,1199,A,26.0,,07/08/2003,1189,1996,,108,30,BrM,521,26/01/2008,1
2911,2809.694117,1199,A,25.6,,29/11/2005,1767,1996,17.0,108,54,BrM,6375,26/01/2008,1
3204,8017.511628,1199,A,25.6,,22/08/2006,1930,1996,16.9,168,75,BrM,3868,26/01/2008,1
2564,5851.456421,1200,A,24.7,24.3,17/07/1997,700,1996,15.7,68,22,ABX,56,19/07/2006,0
683,2958.890919,1200,A,24.5,,08/09/2005,1729,1996,15.0,50,37,BrF,682,19/07/2006,0
2410,200.245399,1202,SA,26.1,25.8,26/07/1997,717,1997,17.8,62,22,ABX,52,21/02/1998,1
2410,13868.21808,1202,SA,26.1,25.8,26/07/1997,717,1997,17.8,62,22,ABX,52,21/02/1998,1
2413,8263.587322,1203,A,27.2,27.2,26/07/1997,717,1996,16.9,54,22,BrM,46,07/09/1999,1
2667,7470.679544,1203,A,26.9,26.8,23/07/1998,819,1996,16.7,63,25,BrM,229,07/09/1999,1
2430,5369.295333,1208,CH,23.6,23.5,01/08/1997,726,1997,14.6,137,22,FL,99,01/08/1997,0
1029,3991.438789,1209,A,25.2,,31/07/2002,1066,1997,13.4,16,41,BrM,788,12/06/2004,1
2433,3139.339841,1210,CH,24.1,26.4,02/08/1997,727,1997,14.9,14,22,FL,22,02/08/1997,0
2581,5566.825008,1211,A,26.2,25.9,24/07/1997,710,1996,15.8,105,22,BrM,79,06/08/1998,1
2424,4347.274934,1212,A,25.7,25.6,29/07/1997,723,1996,15.4,48,22,BrM,41,30/08/1999,1
2463,1794.928617,1213,CH,25.6,25.2,12/08/1997,741,1997,15.8,48,22,FL,41,22/12/2004,1
2672,9423.997011,1213,SA,24.5,24.8,26/07/1998,821,1997,15.8,48,25,ABX,218,22/12/2004,1
2672,5039.535832,1213,SA,24.5,24.8,26/07/1998,821,1997,15.8,48,25,ABX,218,22/12/2004,1
211,8198.443847,1213,A,25.0,,27/08/2003,1213,1997,16.3,68,30,BrM,495,22/12/2004,1
211,3062.205021,1213,A,25.0,,27/08/2003,1213,1997,16.3,68,30,BrM,495,22/12/2004,1
127,3078.657386,1214,A,25.8,,11/07/2003,1163,1997,15.4,33,30,BrM,469,14/07/2006,1
2441,6478.008469,1215,CH,26.0,26,07/08/1997,731,1997,17.0,76,22,CH,62,06/12/1999,1
2441,10972.91827,1215,CH,26.0,26,07/08/1997,731,1997,17.0,76,22,CH,62,06/12/1999,1
707,5386.571022,1215,A,,,21/01/1999,891,1997,16.7,100,26,ABX,2451,06/12/1999,1
707,3888.283964,1215,A,,,21/01/1999,891,1997,16.7,100,26,ABX,2451,06/12/1999,1
2466,4669.157176,1216,OFL,24.9,24.3,13/08/1997,743,1997,14.3,53,22,OFL,45,13/09/1998,0
2586,11454.58876,1217,SA,26.4,25.6,25/07/1997,713,1996,15.4,116,22,ABX,3317,16/07/1998,1
2586,6019.927419,1217,SA,26.4,25.6,25/07/1997,713,1996,15.4,116,22,ABX,3317,16/07/1998,1
2587,11347.34651,1218,A,24.1,24,25/07/1997,713,1996,14.3,159,22,AB,107,21/09/2013,0
339,8762.078161,1218,A,24.1,,23/08/2004,1475,1996,15.2,269,33,BrF,565,21/09/2013,0
1105,6769.192368,1218,A,24.1,,04/09/2002,1100,1996,14.0,34,41,BrF,795,21/09/2013,0
2406,14258.32153,1219,SA,24.5,24.4,26/07/1997,715,1996,12.6,14,22,H,22,21/06/1998,0
2591,7476.574641,1221,SA,26.4,26.3,03/01/1998,765,1997,15.7,30,23,ABX,134,05/01/2004,1
2499,4828.60443,1222,FL,24.8,25,28/12/1997,759,1997,13.7,2,23,FL,119,19/08/2004,0
51,6171.743041,1222,A,24.9,,08/06/2003,1125,1997,,40,30,BrF,472,19/08/2004,0
51,16024.65675,1222,A,24.9,,08/06/2003,1125,1997,,40,30,BrF,472,19/08/2004,0
993,5559.98471,1222,A,24.6,,17/07/2002,1050,1997,,40,41,BrF,798,19/08/2004,0
2416,3737.773098,1224,OFL,25.4,25.3,27/07/1997,718,1997,12.9,24,22,OFL,2302,07/09/1998,1
2416,8208.965121,1224,OFL,25.4,25.3,27/07/1997,718,1997,12.9,24,22,OFL,2302,07/09/1998,1
2434,2902.262659,1225,SA,23.6,23.6,03/08/1997,728,1997,13.7,102,22,SEEN1,76,06/01/1998,0
2434,4089.205249,1225,SA,23.6,23.6,03/08/1997,728,1997,13.7,102,22,SEEN1,76,06/01/1998,0
2434,8517.760616,1225,SA,23.6,23.6,03/08/1997,728,1997,13.7,102,22,SEEN1,76,06/01/1998,0
2655,3809.049164,1227,J,25.0,24.9,23/06/1998,813,1997,12.4,77,25,AB,238,22/09/1999,0
2655,3869.99464,1227,J,25.0,24.9,23/06/1998,813,1997,12.4,77,25,AB,238,22/09/1999,0
2590,5463.902306,1229,CH,25.4,25.3,03/01/1998,765,1998,15.5,40,23,FL,136,24/03/1998,1
2704,5762.495377,1231,SA,23.8,23.9,18/08/1998,854,1997,15.5,30,25,SEEN2,208,18/08/1998,0
2444,4351.729119,1234,FL,27.1,26.7,07/08/1997,733,1997,16.8,89,22,FL,70,02/12/1999,1
2444,6498.736011,1234,FL,27.1,26.7,07/08/1997,733,1997,16.8,89,22,FL,70,02/12/1999,1
2450,10485.49986,1235,A,25.2,25,08/08/1997,734,1996,16.0,27,22,BrF,30,16/09/1998,0
2450,4075.251157,1235,A,25.2,25,08/08/1997,734,1996,16.0,27,22,BrF,30,16/09/1998,0
2450,7163.45774,1235,A,25.2,25,08/08/1997,734,1996,16.0,27,22,BrF,30,16/09/1998,0
2476,2488.508587,1240,SA,24.6,24.4,18/08/1997,749,1996,13.7,120,22,BrF,2307,18/08/1997,0
2476,2197.143084,1240,SA,24.6,24.4,18/08/1997,749,1996,13.7,120,22,BrF,2307,18/08/1997,0
2475,6802.826353,1242,SA,25.5,25.6,18/08/1997,749,1996,16.8,120,22,BrM,2307,27/03/1998,1
2486,14004.97576,1243,SA,26.1,25.9,21/08/1997,750,1996,15.9,90,22,SEEN1,71,24/08/1999,1
2498,6168.816173,1244,SA,23.2,22.8,28/12/1997,759,1997,14.0,2,23,ABX,119,17/07/2008,0
175,6272.416383,1244,A,23.0,,07/08/2003,1189,1997,15.6,71,30,BrF,498,17/07/2008,0
349,7024.900775,1244,A,22.0,,30/06/2004,1353,1997,15.0,71,34,BrF,607,17/07/2008,0
1142,1427.450423,1244,A,22.5,,18/09/2002,1113,1997,15.9,71,41,BrF,815,17/07/2008,0
1013,3756.356266,1244,A,22.5,,24/07/2002,1057,1997,15.9,71,41,BrF,815,17/07/2008,0
3783,6644.956651,1244,A,23.2,,26/07/2007,2091,1997,15.1,71,82,BrF,4241,17/07/2008,0
3890,4987.213223,1244,A,22.9,,17/01/2008,2242,1997,14.9,71,85,ABX,4366,17/07/2008,0
2589,3508.536995,1246,A,24.6,24.5,02/01/1998,764,1996,14.3,30,23,BrF,134,22/11/1999,0
2593,10516.67599,1247,A,24.0,23.7,15/01/1998,767,1996,14.0,23,23,BrF,130,18/12/2004,0
1122,5912.054215,1247,A,23.8,,11/09/2002,1105,1996,14.3,23,41,BrF,791,18/12/2004,0
2596,4033.190547,1248,FL,26.8,26.8,15/01/1998,767,1998,15.2,1,23,FL,118,16/03/1998,1
2502,11199.218,1262,FL,26.0,25.8,16/01/1998,769,1997,13.9,89,23,FL,158,18/01/1999,1
2602,4885.118106,1268,CH,,,24/01/1998,773,1998,,109,23,CH,168,01/08/2003,1
2602,4526.847011,1268,CH,,,24/01/1998,773,1998,,109,23,CH,168,01/08/2003,1
2603,10425.68413,1269,A,23.8,23.9,25/01/1998,774,1996,12.5,166,23,SEEN1,184,10/07/1998,0
2604,4775.345123,1270,FL,23.9,23.6,25/01/1998,774,1998,13.1,168,23,FL,185,13/07/1998,0
2605,6595.522715,1271,A,24.4,24.1,25/01/1998,774,1996,14.9,168,23,BrF,185,10/12/2005,0
2954,11738.29999,1271,A,24.4,,10/12/2005,1783,1996,13.9,168,54,ABX,6396,10/12/2005,0
2606,5906.179613,1272,A,24.5,24.4,25/01/1998,774,1996,14.0,168,23,ABX,185,03/07/2006,0
2592,6155.761463,1273,A,23.7,23.7,10/01/1998,766,1996,14.5,59,23,SEEN1,143,13/01/1998,1
2592,3766.808364,1273,A,23.7,23.7,10/01/1998,766,1996,14.5,59,23,SEEN1,143,13/01/1998,1
2598,6319.714486,1274,A,25.8,25.6,16/01/1998,768,1996,16.7,49,23,BrM,2319,14/09/1999,1
2695,5374.405923,1274,A,26.2,25.9,12/08/1998,848,1996,15.9,49,25,BrM,219,14/09/1999,1
2599,8101.235718,1275,FL,24.6,24.3,17/01/1998,770,1998,13.8,59,23,FL,143,22/07/2005,0
144,3975.12536,1275,A,24.7,,21/07/2003,1171,1998,,144,30,BrF,539,22/07/2005,0
369,2286.848133,1275,A,24.5,,06/07/2004,1369,1998,15.6,144,34,BrF,2868,22/07/2005,0
2608,14444.78273,1276,A,26.2,25.8,28/01/1998,775,1996,15.2,165,23,SEEN1,183,15/01/2007,1
588,7888.269298,1276,A,26.2,,02/08/2005,1656,1996,17.1,137,37,BrM,3007,15/01/2007,1
