BloodID,TL,Whodunnit,PlateID,BirdID,Objective,Ageclass,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,TerritoryID,Status,BreedGroupID,SexEstimate,MaxOfMaxOfSeenDate
448,2984.088163,EB,38,1494,4,A,23.9,,16.3,RB,1999,35,1514,02/01/2005,140,BrM,2967,1,22/01/2015
448,2427.632365,EB,92,1494,3,A,23.9,,16.3,RB,1999,35,1514,02/01/2005,140,BrM,2967,1,22/01/2015
454,909.2604505,EAF,11,3001,8,SA,27.4,,17.3,LB,2004,35,1513,01/01/2005,155,ABX,2970,1,01/01/2005
452,3552.215239,EB,19,3022,4,A,23.8,,13.9,RB,2004,35,1507,26/12/2004,167,BrF,2975,0,12/02/2014
450,22375.41204,EAF,12,3095,8,FL,23.0,,15.4,G,2004,35,1507,26/12/2004,167,FL,2975,0,26/12/2004
447,6279.261202,EAF,30,1830,6,SA,24.2,,15.0,LB,2003,35,1514,02/01/2005,168,ABX,2976,0,02/01/2005
432,7316.077094,EAF,30,3018,6,CH,24.4,,15.0,G,2004,34,1493,21/09/2004,43,CH,592,0,10/12/2005
430,6767.066515,EAF,30,3015,6,CH,23.9,,15.0,G,2004,34,1490,10/09/2004,24,CH,580,1,10/12/2005
431,6821.458761,EAF,32,3014,6,CH,24.9,,16.0,G,2004,34,1489,08/09/2004,33,CH,586,1,08/09/2004
355,10504.1062,EAF,30,3008,6,CH,25.3,,16.3,G,2004,34,1482,29/08/2004,8,CH,570,1,29/08/2004
335,6168.641984,EAF,15,3010,6,CH,24.0,,16.7,G,2004,34,1479,28/08/2004,20,CH,577,0,19/11/2005
427,7850.95327,EAF,30,3012,6,CH,24.7,,15.0,G,2004,34,1476,26/08/2004,23,CH,579,0,18/12/2004
415,8750.422935,EAF,30,3006,6,CH,20.7,,15.4,G,2004,34,1463,17/08/2004,95,CH,615,0,17/08/2004
267,3484.281519,EB,14,1509,4,A,26.0,,17.0,RB,1999,31,1240,22/12/2003,7,BrM,2594,1,31/08/2010
259,22532.87483,EAF,12,1876,8,J,24.9,,15.4,G,2003,31,1240,22/12/2003,8,OFL,2595,0,12/01/2005
238,5785.925719,EB,6,458,2,A,25.1,,13.4,RB,1992,31,1228,15/12/2003,14,BrF,2600,0,13/08/2005
240,3973.511458,EB,14,1409,4,A,24.5,,15.2,,1998,31,1228,15/12/2003,16,BrF,2602,0,28/07/2006
240,2831.459233,EB,92,1409,3,A,24.5,,15.2,,1998,31,1228,15/12/2003,16,BrF,2602,0,28/07/2006
240,3438.23667,EB,38,1409,4,A,24.5,,15.2,,1998,31,1228,15/12/2003,16,BrF,2602,0,28/07/2006
254,5366.001619,EB,14,1550,4,A,24.3,,14.1,RB,1999,31,1240,22/12/2003,26,BrF,2609,0,01/08/2005
252,5430.469587,EB,6,1166,2,A,25.8,,16.1,RB,1996,31,1240,22/12/2003,26,BrM,2609,1,30/08/2004
239,2690.355637,EB,38,1773,4,A,25.9,,16.5,,2002,31,1228,15/12/2003,27,BrM,2610,1,02/09/2005
239,2879.494438,EB,14,1773,4,A,25.9,,16.5,,2002,31,1228,15/12/2003,27,BrM,2610,1,02/09/2005
234,2865.488636,EAF,41,1774,7,SA,24.6,,16.5,LB,2002,31,1226,14/12/2003,28,ABX,2611,1,28/08/2008
231,3883.374374,EB,14,1606,4,A,26.5,,16.9,RB,2000,31,1224,13/12/2003,28,BrM,2611,1,04/07/2006
233,3663.930555,EB,14,1501,4,A,24.4,,14.6,RB,1998,31,1226,14/12/2003,28,BrF,2611,0,10/08/2009
235,5845.621493,EB,42,1864,4,J,25.6,,13.7,G,2003,31,1228,15/12/2003,30,OFL,2612,0,23/09/2013
241,1635.209456,EAF,6,1867,8,J,26.3,,15.1,G,2003,31,1230,16/12/2003,43,OFL,2621,1,27/01/2008
243,257.6558656,EAF,24,1868,8,J,26.5,,15.4,G,2003,31,1232,17/12/2003,52,OFL,2629,1,02/09/2015
243,1258.995242,EAF,15,1868,8,J,26.5,,15.4,G,2003,31,1232,17/12/2003,52,OFL,2629,1,02/09/2015
282,1322.987661,EAF,16,1888,8,J,25.5,,15.2,G,2003,31,1251,03/01/2004,53,OFL,2630,0,15/08/2011
255,2522.527685,EAF,9,1874,8,J,25.9,,15.1,G,2003,31,1240,22/12/2003,68,OFL,2643,1,22/12/2003
256,4879.07881,EB,14,1669,4,A,25.4,,14.9,RB,2001,31,1240,22/12/2003,68,BrF,2643,0,20/01/2015
280,7990.891541,EAF,30,1833,6,J,23.5,,14.3,G,2003,31,1251,03/01/2004,75,OFL,2649,0,28/07/2005
276,3270.396878,EB,41,1591,4,A,26.0,,17.0,RB,2000,31,1251,03/01/2004,75,BrM,2649,1,18/11/2005
276,4067.134885,EB,15,1591,4,A,26.0,,17.0,RB,2000,31,1251,03/01/2004,75,BrM,2649,1,18/11/2005
277,4893.096428,EB,7,1358,2,A,27.4,,17.6,RB,1998,31,1251,03/01/2004,76,BrM,2650,1,11/12/2005
247,4314.931347,EAF,6,1870,8,J,24.0,,14.5,G,2003,31,1236,20/12/2003,82,OFL,2655,0,30/08/2004
249,6890.968209,EAF,36,1869,7,J,24.3,,14.6,G,2003,31,1235,19/12/2003,83,OFL,2656,1,22/01/2015
244,4455.823195,EB,23,832,2,A,24.2,,15.3,RB,1994,31,1235,19/12/2003,83,BrF,2656,0,10/12/2005
261,5370.717742,EB,14,1878,4,A,25.7,,15.6,RB,2001,31,1243,24/12/2003,90,BrM,2661,1,29/06/2006
260,4171.6073,EB,14,862,4,A,24.5,,16.8,RB,1994,31,1243,24/12/2003,90,BrF,2661,0,11/12/2005
251,14092.12782,EAF,31,1871,7,SA,25.9,,15.7,LB,2003,31,1238,21/12/2003,94,BrM,2665,1,06/01/2009
271,5927.596653,EB,6,1381,2,A,24.5,,14.5,,1997,31,1245,27/12/2003,105,BrM,2672,1,10/12/2005
264,18868.48527,EAF,4,1890,8,J,25.0,,14.8,,2003,31,1245,27/12/2003,105,OFL,2672,1,30/01/2008
250,1401.183365,EAF,15,1872,8,J,24.3,,13.2,G,2003,31,1240,22/12/2003,108,OFL,2673,0,26/06/2012
250,392.1942159,EAF,19,1872,8,J,24.3,,13.2,G,2003,31,1240,22/12/2003,108,OFL,2673,0,26/06/2012
257,15253.62519,EAF,32,1788,7,SA,26.1,,16.2,LB,2002,31,1241,23/12/2003,125,BrM,2682,1,30/08/2007
283,3055.780394,EAF,9,1889,8,J,24.2,,13.2,G,2003,31,1252,04/01/2004,125,OFL,2682,0,04/01/2004
269,7619.683788,EAF,38,1877,7,J,26.1,,14.9,G,2003,31,1241,23/12/2003,125,OFL,2682,1,08/09/2015
270,5137.950821,EB,6,1401,2,A,24.2,,15.0,RB,1997,31,1241,23/12/2003,125,BrF,2682,0,18/07/2010
272,4109.131806,EB,15,1616,4,A,26.8,,17.4,RB,2000,31,1248,01/01/2004,127,BrM,2684,1,26/02/2012
273,3709.331026,EAF,10,1885,8,J,24.1,,12.6,G,2003,31,1248,01/01/2004,127,OFL,2684,0,09/08/2004
258,0.8452642,EAF,21,1875,8,OFL,19.7,,10.7,G,2003,31,1240,22/12/2003,127,SEEN1,2684,0,22/12/2003
258,0.795564604,EAF,22,1875,8,OFL,19.7,,10.7,G,2003,31,1240,22/12/2003,127,SEEN1,2684,0,22/12/2003
275,3418.766993,EB,15,1886,4,A,25.2,,15.5,RB,2002,31,1249,02/01/2004,134,BrM,2687,1,16/02/2010
278,91061.17067,EAF,17,1887,8,J,25.6,,15.2,G,2003,31,1249,02/01/2004,134,OFL,2687,1,05/08/2015
279,2982.20395,EB,15,1597,4,A,25.2,,15.1,RB,2000,31,1249,02/01/2004,138,BrF,2690,0,05/07/2004
268,2466.057184,EAF,13,1883,8,J,25.6,,14.6,,2003,31,1245,27/12/2003,144,OFL,2693,1,27/12/2003
263,3920.131853,EB,14,544,4,A,26.0,,15.6,,1993,31,1245,27/12/2003,159,BrM,2697,1,29/08/2004
445,19465.90598,EAF,11,3021,8,FL,24.6,,15.1,G,2004,35,1504,23/12/2004,66,FL,2918,1,28/08/2008
484,3267.08762,EB,38,1731,4,A,25.2,,,RB,2002,37,1538,12/06/2005,112,BrM,727,1,25/07/2013
480,2358.428912,EB,38,1018,4,A,26.4,,17.5,RB,1995,37,1537,12/06/2005,110,BrM,725,1,16/08/2007
480,5691.524094,EB,19,1018,4,A,26.4,,17.5,RB,1995,37,1537,12/06/2005,110,BrM,725,1,16/08/2007
475,6820.802268,EB,7,1040,2,A,25.8,,17.0,RB,1995,37,1538,12/06/2005,109,BrM,724,1,23/06/2006
532,5416.052867,EAF,1,3488,8,OFL,24.2,,15.6,G,2005,37,1599,14/07/2005,127,OFL,734,0,30/11/2005
604,6344.25723,EAF,12,3488,8,OFL,24.7,,16.0,G,2005,37,1668,08/08/2005,127,OFL,734,0,30/11/2005
642,3683.387933,EB,14,1429,2,A,23.1,,14.0,RB,1999,37,1729,08/09/2005,134,BrF,737,0,27/07/2006
642,5013.372241,EAF,28,1429,6,A,23.1,,14.0,RB,1999,37,1729,08/09/2005,134,BrF,737,0,27/07/2006
619,5314.615857,EB,22,1412,4,A,25.8,,16.5,RB,1998,37,1700,23/08/2005,129,BrM,736,1,02/08/2010
677,4706.248937,EAF,33,3005,6,SA,25.5,,17.0,LB,2004,37,1727,07/09/2005,123,BrM,3006,1,12/09/2009
614,5376.262319,EAF,32,3005,6,SA,25.5,,16.5,LB,2004,37,1683,14/08/2005,123,BrM,3006,1,12/09/2009
494,5492.43732,EAF,30,3005,6,SA,24.4,,16.0,LB,2004,37,1543,15/06/2005,123,BrM,3006,1,12/09/2009
654,1588.989335,EAF,26,2963,7,SA,24.5,,14.8,LB,2003,37,1714,29/08/2005,86,H,709,0,29/07/2010
654,2041.935828,EAF,25,2963,7,SA,24.5,,14.8,LB,2003,37,1714,29/08/2005,86,H,709,0,29/07/2010
650,3537.27117,EB,22,1709,4,A,25.0,,15.4,RB,2001,37,1714,29/08/2005,86,BrM,709,1,29/08/2005
651,5141.518223,EAF,23,1491,6,A,,,,RB,1999,37,1705,25/08/2005,85,BrF,708,0,23/08/2010
641,5596.393682,EB,22,1823,4,A,26.8,,16.0,RB,2002,37,1705,25/08/2005,85,BrM,708,1,15/01/2008
555,4416.626442,EB,92,1722,3,A,25.5,,18.0,RB,2001,37,1631,27/07/2005,87,BrM,710,1,24/09/2012
555,2379.198946,EB,38,1722,4,A,25.5,,18.0,RB,2001,37,1631,27/07/2005,87,BrM,710,1,24/09/2012
482,4326.500371,EB,19,1722,4,A,26.5,,17.5,RB,2001,37,1543,15/06/2005,87,BrM,710,1,24/09/2012
555,5853.849578,EB,20,1722,4,A,25.5,,18.0,RB,2001,37,1631,27/07/2005,87,BrM,710,1,24/09/2012
483,6249.132199,EAF,44,3454,7,SA,22.6,,15.5,LB,2004,37,1542,14/06/2005,101,BrM,721,1,18/12/2011
673,10361.37231,EAF,35,1886,7,A,24.9,,16.5,RB,2002,37,1729,08/09/2005,134,BrM,737,1,16/02/2010
493,3784.848875,EB,20,1725,4,A,25.1,,16.0,RB,2001,37,1547,17/06/2005,155,BrF,744,0,10/12/2005
576,2903.370902,EB,8,1587,2,A,25.7,,17.5,RB,1999,37,1638,29/07/2005,144,BrM,742,1,13/01/2007
581,5202.954854,EB,21,3508,4,A,24.2,,14.9,RB,2004,37,1643,30/07/2005,138,BrF,739,0,10/12/2005
569,7509.918508,EAF,5,2976,8,SA,26.7,,,,2003,37,1628,26/07/2005,173,BrM,751,1,05/08/2010
558,1249.942236,EB,20,1716,4,A,24.6,,15.9,RB,2002,37,1622,25/07/2005,173,BrF,751,0,14/09/2015
487,1439.506211,EAF,39,3458,7,OFL,27.0,,15.0,G,2005,37,1548,17/06/2005,159,OFL,745,1,01/09/2010
623,3780.189122,EB,22,1781,4,A,24.1,,16.5,RB,2002,37,1694,18/08/2005,174,BrF,752,0,18/08/2005
670,11011.29548,EAF,45,1346,7,A,24.7,,14.5,RB,1998,37,1720,02/09/2005,27,BrF,666,0,10/12/2005
467,4002.826131,EB,19,1702,4,A,24.1,,17.0,RB,2002,37,1528,07/06/2005,23,BrM,662,1,31/08/2010
631,5100.431831,EB,22,1606,4,A,26.4,,17.5,RB,2000,37,1695,19/08/2005,28,BrM,667,1,04/07/2006
659,3859.554199,EAF,22,1419,6,A,23.8,,14.4,RB,1999,37,1715,30/08/2005,22,BrF,661,0,10/01/2008
659,1551.684796,EAF,23,1419,7,A,23.8,,14.4,RB,1999,37,1715,30/08/2005,22,BrF,661,0,10/01/2008
680,2186.819563,EAF,27,1772,7,A,24.4,,15.0,RB,2003,37,1731,09/09/2005,20,BrF,660,0,07/01/2007
686,7043.030695,EB,24,1729,4,A,26.4,,15.7,RB,2001,37,1731,09/09/2005,20,BrM,660,1,01/03/2015
566,6538.379281,EAF,13,1536,6,A,23.7,,12.2,RB,1999,37,1627,26/07/2005,36,BrF,672,0,26/08/2008
566,4645.869182,EB,20,1536,4,A,23.7,,12.2,RB,1999,37,1627,26/07/2005,36,BrF,672,0,26/08/2008
634,4418.470019,EAF,35,1826,6,A,24.8,,19.1,,2003,37,1701,24/08/2005,9,BrF,653,0,23/09/2015
568,16404.61535,EAF,15,1787,8,A,25.5,,16.0,,2002,37,1627,26/07/2005,36,BrM,672,1,02/02/2008
568,2050.061054,EAF,23,1787,8,A,25.5,,16.0,,2002,37,1627,26/07/2005,36,BrM,672,1,02/02/2008
628,8791.539265,EAF,36,1864,7,SA,24.9,,14.7,LB,2003,37,1704,25/08/2005,34,BrF,671,0,23/09/2013
637,6140.470631,EB,92,1611,3,A,24.5,,15.0,RB,2000,37,1703,25/08/2005,32,BrM,669,1,31/07/2012
681,910.1503672,EAF,29,1611,7,A,24.9,,16.0,RB,2000,37,1728,07/09/2005,32,BrM,669,1,31/07/2012
637,10126.05383,EB,22,1611,4,A,24.5,,15.0,RB,2000,37,1703,25/08/2005,32,BrM,669,1,31/07/2012
637,7525.916511,EB,39,1611,4,A,24.5,,15.0,RB,2000,37,1703,25/08/2005,32,BrM,669,1,31/07/2012
463,2362.452928,EB,19,1857,4,A,24.4,,14.7,RB,2003,37,1534,10/06/2005,28,H,667,0,12/02/2014
529,4678.016183,EAF,29,1857,7,A,24.2,,15.3,RB,2003,37,1596,13/07/2005,28,H,667,0,12/02/2014
527,4331.674818,EAF,32,1857,6,A,24.2,,15.3,RB,2003,37,1596,13/07/2005,28,H,667,0,12/02/2014
627,2145.640621,EB,40,1501,4,A,24.5,,16.0,RB,1998,37,1698,20/08/2005,28,BrF,667,0,10/08/2009
531,3850.685139,EB,20,1501,4,A,24.5,,16.6,RB,1998,37,1596,13/07/2005,28,BrF,667,0,10/08/2009
627,3507.646859,EB,22,1501,4,A,24.5,,16.0,RB,1998,37,1698,20/08/2005,28,BrF,667,0,10/08/2009
671,6339.751973,EAF,29,1740,7,A,24.6,,15.2,RB,2001,37,1721,03/09/2005,5,BrF,650,0,24/01/2009
672,5383.221267,EB,8,1187,2,A,26.8,,16.2,RB,1996,37,1722,03/09/2005,5,BrM,650,1,05/09/2010
538,353.3166519,EAF,40,911,8,A,26.2,,17.0,RB,1994,37,1604,17/07/2005,4,BrM,649,1,08/09/2010
543,5814.735824,EAF,21,1804,6,SA,25.9,,,LB,2003,37,1607,18/07/2005,4,H,649,1,28/08/2008
646,2942.834339,EB,39,1804,4,A,25.7,,15.7,RB,2003,37,1715,30/08/2005,4,H,649,1,28/08/2008
646,2764.629727,EAF,15,1804,6,A,25.7,,15.7,RB,2003,37,1715,30/08/2005,4,H,649,1,28/08/2008
646,5845.045153,EAF,10,1804,6,A,25.7,,15.7,RB,2003,37,1715,30/08/2005,4,H,649,1,28/08/2008
646,3417.83756,EB,22,1804,4,A,25.7,,15.7,RB,2003,37,1715,30/08/2005,4,H,649,1,28/08/2008
543,6497.953519,EAF,23,1804,7,SA,25.9,,,LB,2003,37,1607,18/07/2005,4,H,649,1,28/08/2008
543,6629.983777,EAF,22,1804,6,SA,25.9,,,LB,2003,37,1607,18/07/2005,4,H,649,1,28/08/2008
662,2679.166711,EAF,23,1532,6,A,24.2,,14.1,,1999,37,1713,28/08/2005,4,BrF,649,0,08/09/2010
685,3245.200805,EAF,29,3020,7,SA,25.6,,17.0,LB,2004,37,1731,09/09/2005,20,AB,660,1,14/07/2007
594,6668.081193,EB,21,2984,4,A,23.8,,15.9,RB,2003,37,1664,04/08/2005,2,BrF,647,0,04/01/2009
595,5515.34621,EB,21,2960,4,A,25.4,,16.2,RB,2003,37,1664,04/08/2005,2,BrM,647,1,08/08/2015
668,2124.157373,EB,40,1705,4,A,24.2,,15.4,,2002,37,1724,05/09/2005,1,H,646,0,11/12/2005
534,5149.12553,EB,20,1705,4,A,23.0,,,RB,2002,37,1605,17/07/2005,1,H,646,0,11/12/2005
548,365.3923464,EAF,35,3497,7,OFL,24.1,,15.0,G,2005,37,1606,18/07/2005,1,OFL,646,0,31/08/2015
537,5931.833132,EAF,32,1750,7,A,25.9,,16.1,RB,2002,37,1605,17/07/2005,1,BrM,646,1,17/09/2015
657,2073.617729,EAF,32,1750,7,A,26.0,,17.2,RB,2002,37,1724,05/09/2005,1,BrM,646,1,17/09/2015
669,4286.255399,EB,8,912,2,A,24.1,,15.3,RB,1994,37,1724,05/09/2005,1,BrF,646,0,30/07/2008
606,5646.231006,EAF,40,3085,7,SA,23.6,,14.5,LB,2004,37,1682,13/08/2005,3,H,648,0,21/08/2015
575,13892.62888,EAF,3,3017,8,SA,24.1,,14.0,LB,2004,37,1637,29/07/2005,39,AB,674,0,14/07/2007
479,14.65643534,EAF,1,3017,8,SA,24.7,,14.3,LB,2004,37,1538,12/06/2005,39,AB,674,0,14/07/2007
596,21661.91741,EAF,3,3087,8,SA,25.1,,15.5,LB,2004,37,1667,07/08/2005,16,H,659,1,18/08/2015
533,3851.721396,EB,20,1778,4,A,23.5,,14.7,RB,2002,37,1605,17/07/2005,13,BrF,656,0,29/08/2007
540,5172.742612,EB,20,1660,4,A,24.6,,14.5,RB,2002,37,1607,18/07/2005,8,ABX,652,0,14/09/2015
639,5043.779744,EB,22,1499,4,A,25.2,,15.7,RB,1999,37,1701,24/08/2005,9,BrM,653,1,19/02/2013
465,18997.46003,EAF,3,3445,8,FL,26.8,,15.6,G,2005,37,1525,05/06/2005,8,OFL,652,1,08/01/2008
535,4858.030889,EAF,30,1607,6,A,24.9,,16.5,RB,2001,37,1603,17/07/2005,13,BrM,656,1,26/02/2015
591,4074.538759,EB,21,1577,4,A,26.2,,16.4,RB,2000,37,1664,04/08/2005,63,BrM,691,1,01/07/2013
580,20175.01249,EAF,18,3513,8,OFL,24.7,,14.1,G,2005,37,1663,04/08/2005,63,OFL,691,0,22/06/2006
563,6324.75614,EAF,36,1895,6,SA,24.5,,17.2,LB,2003,37,1634,28/07/2005,81,BrF,705,0,26/02/2010
563,4081.113313,EAF,20,1895,7,SA,24.5,,17.2,LB,2003,37,1634,28/07/2005,81,BrF,705,0,26/02/2010
471,1767.786536,EAF,40,3453,7,SA,23.8,,13.9,LB,2004,37,1538,12/06/2005,60,BrF,689,0,22/09/2012
572,15676.05133,EAF,23,2964,8,SA,25.8,,16.9,LB,2003,37,1637,29/07/2005,75,ABX,700,1,19/01/2008
583,3809.743269,EAF,32,1854,6,SA,24.7,,17.7,LB,2003,37,1637,29/07/2005,43,BrF,677,0,05/09/2009
660,4717.485961,EAF,23,1854,6,A,24.6,,14.5,RB,2003,37,1719,01/09/2005,43,BrF,677,0,05/09/2009
684,2475.737979,EAF,45,1553,7,A,26.2,,16.2,RB,1999,37,1729,08/09/2005,50,BrM,682,1,23/02/2010
682,6519.103489,EB,24,1765,4,A,24.1,,16.0,RB,2002,37,1729,08/09/2005,47,BrF,680,0,25/02/2012
557,3952.165537,EAF,22,3498,8,FL,24.1,,13.9,G,2005,37,1608,19/07/2005,47,FL,680,0,07/01/2007
633,4712.54931,EB,8,1384,2,A,23.5,,16.0,RB,1998,37,1702,24/08/2005,46,BrF,679,0,10/08/2009
655,5401.735598,EAF,36,3018,6,SA,25.0,,14.5,LB,2004,37,1719,01/09/2005,43,H,677,0,10/12/2005
608,5603.839766,EAF,35,3018,6,SA,24.6,,15.0,LB,2004,37,1677,11/08/2005,43,H,677,0,10/12/2005
608,9131.226068,EAF,20,3018,7,SA,24.6,,15.0,LB,2004,37,1677,11/08/2005,43,H,677,0,10/12/2005
655,8731.696856,EAF,20,3018,7,SA,25.0,,14.5,LB,2004,37,1719,01/09/2005,43,H,677,0,10/12/2005
585,6437.576054,EB,8,1029,2,A,26.7,,16.5,RB,1996,37,1637,29/07/2005,43,BrM,677,1,31/08/2010
658,4258.473684,EB,8,1029,2,A,26.4,,15.7,RB,1996,37,1719,01/09/2005,43,BrM,677,1,31/08/2010
496,4894.327088,EB,8,1543,2,A,25.1,,15.5,RB,1999,37,1596,13/07/2005,42,BrM,676,1,14/09/2009
539,4638.302772,EAF,31,3487,7,A,25.2,,14.5,RB,2004,37,1598,14/07/2005,42,BrF,676,0,24/01/2008
560,5938.386813,EAF,30,1801,7,SA,,,,LB,2002,37,1611,22/07/2005,138,BrM,739,1,17/08/2013
590,3640.614678,EB,21,1523,4,A,26.6,,18.0,RB,1999,37,1651,01/08/2005,58,BrM,688,1,31/01/2013
605,2804.073186,EB,22,1523,4,A,26.6,,17.5,RB,1999,37,1669,08/08/2005,58,BrM,688,1,31/01/2013
526,3950.611503,EB,20,1523,4,A,25.9,,18.1,RB,1999,37,1599,14/07/2005,58,BrM,688,1,31/01/2013
590,4158.382348,EB,39,1523,4,A,26.6,,18.0,RB,1999,37,1651,01/08/2005,58,BrM,688,1,31/01/2013
589,4614.411927,EB,21,1757,4,A,24.5,,15.2,RB,2001,37,1656,02/08/2005,58,BrF,688,0,07/09/2010
603,2682.255754,EB,21,1757,4,A,24.1,,15.5,RB,2001,37,1670,09/08/2005,58,BrF,688,0,07/09/2010
603,1241.999092,EB,39,1757,4,A,24.1,,15.5,RB,2001,37,1670,09/08/2005,58,BrF,688,0,07/09/2010
600,5479.729023,EB,21,2959,4,A,24.8,,16.5,RB,2002,37,1667,07/08/2005,57,BrF,687,0,07/09/2010
609,4518.511921,EB,22,1831,4,A,25.3,,17.5,RB,2003,37,1665,06/08/2005,57,BrM,687,1,17/06/2007
683,2958.890919,EB,14,1200,2,A,24.5,,15.0,RB,1996,37,1729,08/09/2005,50,BrF,682,0,19/07/2006
556,3262.331977,EB,20,1504,4,A,27.4,,16.5,RB,1999,37,1609,19/07/2005,54,BrM,684,1,24/08/2010
598,6045.773456,EB,21,1504,4,A,27.5,,17.0,RB,1999,37,1666,07/08/2005,54,BrM,684,1,24/08/2010
468,2391.441384,EAF,31,3451,8,FL,24.2,,14.0,G,2005,37,1538,12/06/2005,53,OFL,3003,0,18/09/2015
468,6176.640457,EAF,25,3451,8,FL,24.2,,14.0,G,2005,37,1538,12/06/2005,53,OFL,3003,0,18/09/2015
474,4496.384558,EB,19,1744,4,A,25.1,,15.1,RB,2001,37,1535,11/06/2005,60,BrM,689,1,02/09/2010
588,7888.269298,EB,8,1276,2,A,26.2,,17.1,RB,1996,37,1656,02/08/2005,137,BrM,3007,1,15/01/2007
679,5354.12959,EB,42,1881,4,A,25.8,,15.7,RB,2003,37,1728,07/09/2005,70,BrM,696,1,24/01/2015
466,6491.9196,EAF,10,3448,8,FL,25.9,,16.2,G,2005,37,1528,07/06/2005,2,ABX,647,1,17/07/2005
559,2181.109532,EAF,4,3492,8,OFL,25.7,,15.9,G,2005,37,1604,17/07/2005,4,OFL,649,1,20/07/2006
656,2253.615208,EAF,3,3492,8,OFL,26.2,,16.0,G,2005,37,1716,30/08/2005,4,OFL,649,1,20/07/2006
497,12042.67419,EAF,9,3463,8,SA,25.4,,15.5,LB,2004,37,1550,19/06/2005,13,ABX,656,1,30/08/2007
629,13953.44434,EAF,14,3463,8,SA,25.5,,16.5,LB,2004,37,1712,28/08/2005,13,ABX,656,1,30/08/2007
492,4067.827747,EAF,9,3464,8,SA,24.3,,14.5,LB,2004,37,1549,19/06/2005,13,ABX,656,1,02/09/2008
472,18956.30879,EAF,44,3449,7,FL,23.8,,12.8,G,2005,37,1533,10/06/2005,25,OFL,664,0,12/09/2009
477,3620.472259,EAF,17,3450,8,FL,24.4,,13.9,G,2005,37,1534,10/06/2005,25,OFL,664,0,17/01/2007
626,595.1382063,EAF,4,3447,8,SA,26.6,,16.5,LB,2005,37,1698,20/08/2005,28,H,667,1,18/07/2006
464,3262.603895,EAF,30,3447,8,FL,27.1,,14.5,G,2005,37,1534,10/06/2005,28,H,667,1,18/07/2006
464,2244.655188,EAF,25,3447,8,FL,27.1,,14.5,G,2005,37,1534,10/06/2005,28,H,667,1,18/07/2006
528,5033.29326,EAF,8,3490,8,OFL,25.1,,14.8,G,2005,37,1597,13/07/2005,28,H,667,0,24/08/2015
503,2054.597454,EAF,40,3489,7,OFL,26.1,,15.9,G,2005,37,1597,13/07/2005,30,OFL,668,1,08/01/2007
616,29481.77412,EAF,12,3520,8,OFL,24.5,,15.0,G,2005,37,1686,15/08/2005,32,OFL,669,0,26/07/2006
573,16229.49884,EAF,12,3503,8,FL,24.6,,14.5,G,2005,37,1627,26/07/2005,36,FL,672,0,09/12/2005
592,5346.184175,EAF,4,3510,8,OFL,23.9,,14.0,G,2005,37,1660,03/08/2005,39,OFL,674,0,03/08/2005
476,6067.818572,EAF,30,3444,6,CH,,,,G,2004,35,1521,12/01/2005,40,CH,640,0,07/09/2010
469,2668.768863,EAF,10,3446,8,FL,23.6,,14.4,G,2005,37,1528,07/06/2005,40,FL,675,0,15/03/2010
599,12850.15335,EAF,14,3514,8,FL,25.5,,15.5,G,2005,37,1667,07/08/2005,54,FL,684,0,15/07/2006
597,5626.31962,EB,21,2990,4,A,27.6,,16.9,RB,2004,37,1664,04/08/2005,63,AB,691,1,17/08/2010
571,2814.37019,EAF,23,3501,8,OFL,24.0,,14.9,G,2005,37,1631,27/07/2005,87,OFL,710,0,25/07/2008
601,5066.292991,EAF,24,3457,8,OFL,25.4,,16.0,G,2005,37,1687,15/08/2005,92,OFL,713,1,27/08/2008
485,35292.54043,EAF,15,3455,8,FL,23.7,,14.0,G,2005,37,1543,15/06/2005,93,OFL,714,0,24/06/2007
485,13177.87933,EAF,21,3455,8,FL,23.7,,14.0,G,2005,37,1543,15/06/2005,93,OFL,714,0,24/06/2007
485,12083.43373,EAF,22,3455,8,FL,23.7,,14.0,G,2005,37,1543,15/06/2005,93,OFL,714,0,24/06/2007
489,1478.293977,EAF,39,3461,8,FL,23.9,,15.0,G,2005,37,1543,15/06/2005,101,OFL,721,0,13/01/2007
489,1988.525609,EAF,25,3461,8,FL,23.9,,15.0,G,2005,37,1543,15/06/2005,101,OFL,721,0,13/01/2007
488,17846.37645,EAF,12,3462,8,FL,24.4,,15.0,G,2005,37,1544,15/06/2005,101,OFL,721,0,09/09/2015
486,5026.066552,EB,19,3456,4,A,26.3,,16.5,RB,2004,37,1539,13/06/2005,109,H,724,1,25/08/2015
570,10160.5964,EAF,44,3505,7,OFL,23.6,,14.1,G,2005,37,1635,28/07/2005,109,OFL,724,0,05/09/2009
625,12747.87092,EAF,20,3516,8,OFL,24.5,,16.0,G,2005,37,1688,16/08/2005,112,OFL,727,0,08/09/2010
491,32097.84266,EAF,8,3459,8,FL,26.8,,15.5,G,2005,37,1547,17/06/2005,144,OFL,742,1,08/09/2005
664,18929.18366,EAF,4,3459,8,OFL,26.9,,16.0,G,2005,37,1729,08/09/2005,144,OFL,742,1,08/09/2005
495,8425.893317,EAF,35,3460,7,FL,26.2,,14.9,G,2005,37,1548,17/06/2005,155,U,744,1,14/01/2007
