BirdID,BloodID,Status,TerritoryID,PeriodEnd
3089,3855,BrM,86,18/09/2009
3089,460,BrM,86,18/09/2009
3089,3188,BrM,86,18/09/2009
3089,3690,BrM,86,18/09/2009
2963,3695,H,86,18/09/2009
2963,654,H,86,18/09/2009
2963,3880,H,86,18/09/2009
2963,654,H,86,18/09/2009
2963,3195,H,86,18/09/2009
2963,4311,H,86,18/09/2009
2963,3854,H,86,18/09/2009
1722,482,BrM,87,18/09/2009
1722,555,BrM,87,18/09/2009
1722,1085,BrM,87,18/09/2009
4904,5379,BrF,88,18/09/2009
4904,3836,BrF,88,18/09/2009
4904,3231,BrF,88,18/09/2009
4904,4239,BrF,88,18/09/2009
1196,896,BrM,88,18/09/2009
1196,2578,BrM,88,18/09/2009
1196,896,BrM,88,18/09/2009
1196,4000,BrM,88,18/09/2009
1196,896,BrM,88,18/09/2009
1196,3187,BrM,88,18/09/2009
4954,3786,SEEN1,88,18/09/2009
3595,5405,BrF,90,18/09/2009
1717,1080,BrF,92,18/09/2009
1717,3199,BrF,92,18/09/2009
4954,3786,BrM,92,18/09/2009
1195,2575,BrF,94,18/09/2009
1195,152,BrF,94,18/09/2009
1195,4162,BrF,94,18/09/2009
4872,3789,BrM,95,18/09/2009
4872,3688,BrM,95,18/09/2009
4872,4248,BrM,95,18/09/2009
4872,3128,BrM,95,18/09/2009
4872,3852,BrM,95,18/09/2009
4935,4121,BrF,96,18/09/2009
4935,3288,BrF,96,18/09/2009
5118,4304,H,96,18/09/2009
5326,4614,OFL,96,18/09/2009
5326,4614,OFL,96,18/09/2009
5326,4302,OFL,96,18/09/2009
5326,4533,OFL,96,18/09/2009
1438,737,BrF,98,18/09/2009
1438,4692,BrF,98,18/09/2009
1438,1062,BrF,98,18/09/2009
1708,4095,BrM,98,18/09/2009
1708,1063,BrM,98,18/09/2009
1708,4532,BrM,98,18/09/2009
1708,4250,BrM,98,18/09/2009
1708,4335,BrM,98,18/09/2009
5118,4304,SEEN1,98,18/09/2009
4956,4116,SEEN1,98,18/09/2009
3604,3886,BrF,99,18/09/2009
3604,692,BrF,99,18/09/2009
1533,190,BrM,99,18/09/2009
1533,3785,BrM,99,18/09/2009
1533,1025,BrM,99,18/09/2009
1533,4117,BrM,99,18/09/2009
3606,4252,BrF,100,18/09/2009
3606,3169,BrF,100,18/09/2009
3606,4537,BrF,100,18/09/2009
3606,4604,BrF,100,18/09/2009
1394,132,BrM,100,18/09/2009
1394,2720,BrM,100,18/09/2009
1394,698,BrM,100,18/09/2009
1394,4098,BrM,100,18/09/2009
1394,4249,BrM,100,18/09/2009
5140,3537,SEEN1,100,18/09/2009
3518,2977,BrF,101,18/09/2009
3518,2977,BrF,101,18/09/2009
3518,2977,BrF,101,18/09/2009
3454,483,BrM,101,18/09/2009
5128,5950,BrF,105,18/09/2009
5128,6090,BrF,105,18/09/2009
5128,3525,BrF,105,18/09/2009
3458,487,BrM,105,18/09/2009
3458,2898,BrM,105,18/09/2009
1580,4333,BrF,109,18/09/2009
1580,3179,BrF,109,18/09/2009
1580,1003,BrF,109,18/09/2009
1580,891,BrF,109,18/09/2009
1580,2904,BrF,109,18/09/2009
3644,3185,BrM,110,18/09/2009
1576,877,BrF,111,18/09/2009
3444,3163,BrF,112,18/09/2009
3444,4305,BrF,112,18/09/2009
1731,1098,BrM,112,18/09/2009
1731,364,BrM,112,18/09/2009
1731,3985,BrM,112,18/09/2009
1731,94,BrM,112,18/09/2009
1731,1098,BrM,112,18/09/2009
1731,4022,BrM,112,18/09/2009
1731,4022,BrM,112,18/09/2009
1731,484,BrM,112,18/09/2009
1731,1098,BrM,112,18/09/2009
5447,4464,H,112,18/09/2009
5447,5624,H,112,18/09/2009
5265,3662,SEEN2,112,18/09/2009
5265,4023,SEEN2,112,18/09/2009
4887,3984,SEEN1,112,18/09/2009
4887,4299,SEEN1,112,18/09/2009
4887,4578,SEEN1,112,18/09/2009
4887,4578,SEEN1,112,18/09/2009
4887,3865,SEEN1,112,18/09/2009
4887,3865,SEEN1,112,18/09/2009
1685,4118,BrF,116,18/09/2009
1685,323,BrF,116,18/09/2009
3486,3093,BrM,116,18/09/2009
3486,5659,BrM,116,18/09/2009
3486,6092,BrM,116,18/09/2009
3486,3689,BrM,116,18/09/2009
3486,5889,BrM,116,18/09/2009
3486,5659,BrM,116,18/09/2009
3486,3136,BrM,116,18/09/2009
4956,4116,H,116,18/09/2009
3698,2946,BrF,118,18/09/2009
1489,3853,BrM,118,18/09/2009
1489,754,BrM,118,18/09/2009
3005,2938,BrM,123,18/09/2009
1401,270,BrF,125,18/09/2009
1401,3198,BrF,125,18/09/2009
1401,4161,BrF,125,18/09/2009
1877,269,BrM,125,18/09/2009
1877,4160,BrM,125,18/09/2009
3596,4589,H,125,18/09/2009
3596,4158,H,125,18/09/2009
3596,3790,H,125,18/09/2009
3491,4004,BrF,126,18/09/2009
5169,4059,BrM,126,18/09/2009
5169,4183,BrM,126,18/09/2009
5169,3568,BrM,126,18/09/2009
5169,4348,BrM,126,18/09/2009
5169,4005,BrM,126,18/09/2009
5169,4348,BrM,126,18/09/2009
1523,2921,SEEN1,126,18/09/2009
1523,590,SEEN1,126,18/09/2009
1523,3230,SEEN1,126,18/09/2009
1523,526,SEEN1,126,18/09/2009
1523,605,SEEN1,126,18/09/2009
1523,4054,SEEN1,126,18/09/2009
1616,272,SEEN1,126,18/09/2009
1616,417,SEEN1,126,18/09/2009
1616,3223,SEEN1,126,18/09/2009
1616,272,BrM,127,18/09/2009
1616,417,BrM,127,18/09/2009
1616,3223,BrM,127,18/09/2009
1678,4215,BrF,129,18/09/2009
1678,4013,BrF,129,18/09/2009
1678,5386,BrF,129,18/09/2009
1678,4013,BrF,129,18/09/2009
1412,619,BrM,129,18/09/2009
1412,4213,BrM,129,18/09/2009
1412,4003,BrM,129,18/09/2009
1412,2947,BrM,129,18/09/2009
5173,5385,ABX,129,18/09/2009
5173,3572,ABX,129,18/09/2009
5173,4014,ABX,129,18/09/2009
5173,4795,ABX,129,18/09/2009
5173,4214,ABX,129,18/09/2009
5173,5765,ABX,129,18/09/2009
4868,3122,BrF,134,18/09/2009
1886,4264,BrM,134,18/09/2009
1886,3112,BrM,134,18/09/2009
1886,275,BrM,134,18/09/2009
1886,4512,BrM,134,18/09/2009
1886,4292,BrM,134,18/09/2009
1886,673,BrM,134,18/09/2009
1886,3804,BrM,134,18/09/2009
5319,4284,OFL,134,18/09/2009
5319,5992,OFL,134,18/09/2009
5319,5992,OFL,134,18/09/2009
5319,5198,OFL,134,18/09/2009
5319,5198,OFL,134,18/09/2009
3002,3105,BrF,135,18/09/2009
3002,4254,BrF,135,18/09/2009
3002,395,BrF,135,18/09/2009
5269,3666,BrM,135,18/09/2009
5269,4291,BrM,135,18/09/2009
5324,4294,ABX,135,18/09/2009
5324,4536,ABX,135,18/09/2009
5323,4293,OFL,135,18/09/2009
5323,4610,OFL,135,18/09/2009
5323,4794,OFL,135,18/09/2009
3574,4514,BrF,137,18/09/2009
3574,4259,BrF,137,18/09/2009
3574,4110,BrF,137,18/09/2009
3574,3921,BrF,137,18/09/2009
3574,5916,BrF,137,18/09/2009
4866,3922,BrM,137,18/09/2009
4866,3118,BrM,137,18/09/2009
4866,4260,BrM,137,18/09/2009
4866,4513,BrM,137,18/09/2009
4866,4109,BrM,137,18/09/2009
3451,4326,BrF,138,18/09/2009
3451,2980,BrF,138,18/09/2009
3451,4253,BrF,138,18/09/2009
1801,4323,BrM,138,18/09/2009
1801,177,BrM,138,18/09/2009
1801,4251,BrM,138,18/09/2009
1801,560,BrM,138,18/09/2009
1172,2518,BrF,139,18/09/2009
1171,4107,BrM,139,18/09/2009
1171,702,BrM,139,18/09/2009
1617,4099,BrF,140,18/09/2009
1617,943,BrF,140,18/09/2009
1617,461,BrF,140,18/09/2009
1617,3328,BrF,140,18/09/2009
1494,448,BrM,140,18/09/2009
1494,4624,BrM,140,18/09/2009
1494,4100,BrM,140,18/09/2009
1494,3329,BrM,140,18/09/2009
4883,5327,SEEN1,140,18/09/2009
4883,4105,SEEN1,140,18/09/2009
4883,3771,SEEN1,140,18/09/2009
3695,4097,TBRF,154,18/09/2009
1869,453,BrM,154,18/09/2009
1869,2890,BrM,154,18/09/2009
1869,4096,BrM,154,18/09/2009
1869,416,BrM,154,18/09/2009
1869,249,BrM,154,18/09/2009
1869,453,BrM,154,18/09/2009
5324,4294,BrF,154,18/09/2009
5324,4536,BrF,154,18/09/2009
4885,4102,BrF,155,18/09/2009
4885,4539,BrF,155,18/09/2009
3507,3686,ABX,155,18/09/2009
3507,577,ABX,155,18/09/2009
3507,578,ABX,155,18/09/2009
5075,3472,SEEN1,155,18/09/2009
5075,3472,BrF,157,18/09/2009
5000,3390,BrM,157,18/09/2009
5000,4295,BrM,157,18/09/2009
5325,4301,OFL,157,18/09/2009
5325,4540,OFL,157,18/09/2009
4861,4534,BrF,159,18/09/2009
4861,5356,BrF,159,18/09/2009
4861,5356,BrF,159,18/09/2009
4861,5356,BrF,159,18/09/2009
4861,5407,BrF,159,18/09/2009
5116,5068,BrM,159,18/09/2009
5116,4541,BrM,159,18/09/2009
5116,4832,BrM,159,18/09/2009
5116,3817,BrM,159,18/09/2009
5116,3513,BrM,159,18/09/2009
5116,4832,BrM,159,18/09/2009
5116,3817,BrM,159,18/09/2009
5140,3537,ABX,159,18/09/2009
5121,4115,BrM,160,18/09/2009
5121,3518,BrM,160,18/09/2009
1043,1079,BrF,165,18/09/2009
1043,2950,BrF,165,18/09/2009
1043,2455,BrF,165,18/09/2009
1043,2371,BrF,165,18/09/2009
1043,611,BrF,165,18/09/2009
1043,4209,BrF,165,18/09/2009
4957,4128,BrM,165,18/09/2009
5226,4126,ABX,165,18/09/2009
5226,3624,ABX,165,18/09/2009
5226,4767,ABX,165,18/09/2009
4919,3918,BrF,167,18/09/2009
4919,4770,BrF,167,18/09/2009
3517,3774,BrF,168,18/09/2009
5220,3618,BrM,168,18/09/2009
5220,4613,BrM,168,18/09/2009
5220,3618,BrM,168,18/09/2009
5220,4568,BrM,168,18/09/2009
5220,4122,BrM,168,18/09/2009
5220,3618,BrM,168,18/09/2009
1872,3882,BrF,171,18/09/2009
1716,2917,BrF,173,18/09/2009
1716,1078,BrF,173,18/09/2009
1716,1078,BrF,173,18/09/2009
1716,558,BrF,173,18/09/2009
4892,3205,BrM,173,18/09/2009
4892,5388,BrM,173,18/09/2009
4892,4600,BrM,173,18/09/2009
4892,3780,BrM,173,18/09/2009
5145,4166,ABX,173,18/09/2009
1805,3779,SEEN1,173,18/09/2009
1805,3202,SEEN1,173,18/09/2009
1805,3892,SEEN1,173,18/09/2009
5162,4201,BrF,174,18/09/2009
5162,3561,BrF,174,18/09/2009
5077,3474,BrM,174,18/09/2009
5077,4165,BrM,174,18/09/2009
5077,3888,BrM,174,18/09/2009
4883,5327,BrF,177,18/09/2009
4883,4105,BrF,177,18/09/2009
4883,3771,BrF,177,18/09/2009
5254,3651,BrM,177,18/09/2009
5254,4696,BrM,177,18/09/2009
5254,4358,BrM,177,18/09/2009
1798,4108,BrF,178,18/09/2009
5268,3665,BrF,179,18/09/2009
5268,4021,BrF,179,18/09/2009
2991,3823,BrM,179,18/09/2009
2991,3168,BrM,179,18/09/2009
3594,3092,BrF,172,18/09/2009
5099,3837,H,172,18/09/2009
5099,3496,H,172,18/09/2009
5099,3913,H,172,18/09/2009
3576,3181,BrM,403,18/09/2009
3569,3141,BrF,407,18/09/2009
3569,3976,BrF,407,18/09/2009
3456,3978,BrM,407,18/09/2009
3456,486,BrM,407,18/09/2009
3456,3310,BrM,407,18/09/2009
3456,2808,BrM,407,18/09/2009
3616,3973,H,407,18/09/2009
5204,4273,H,407,18/09/2009
3590,4270,BrF,478,18/09/2009
4854,4753,BrM,478,18/09/2009
4854,4049,BrM,478,18/09/2009
4854,3097,BrM,478,18/09/2009
4854,4275,BrM,478,18/09/2009
4871,3784,BrF,480,18/09/2009
4871,3127,BrF,480,18/09/2009
4860,4074,BrM,480,18/09/2009
4860,4186,BrM,480,18/09/2009
4970,4236,BrF,479,18/09/2009
5262,3659,BrM,479,18/09/2009
5262,4056,BrM,479,18/09/2009
5262,4598,BrM,479,18/09/2009
5262,4598,BrM,479,18/09/2009
1707,3827,BrF,477,18/09/2009
1710,3164,BrM,477,18/09/2009
1710,3388,BrM,477,18/09/2009
4936,4300,H,477,18/09/2009
4936,3768,H,477,18/09/2009
4936,4018,H,477,18/09/2009
1783,113,BrM,472,18/09/2009
1783,4058,BrM,472,18/09/2009
1783,3767,BrM,472,18/09/2009
5167,5057,BrM,481,18/09/2009
5167,4086,BrM,481,18/09/2009
5167,4337,BrM,481,18/09/2009
5167,3566,BrM,481,18/09/2009
5265,3662,BrF,515,18/09/2009
5265,4023,BrF,515,18/09/2009
2976,2915,BrM,516,18/09/2009
5318,4283,FLOAT,-3,18/09/2009
949,2364,SEEN1,-4,23/08/2004
4805,4052,SEEN1,479,16/09/2007
4805,2967,SEEN1,479,16/09/2007
4805,3133,SEEN1,479,16/09/2007
1359,1011,BrM,251,12/02/2010
1359,4441,BrM,251,12/02/2010
1359,521,BrM,251,12/02/2010
1359,2701,BrM,251,12/02/2010
1359,521,BrM,251,12/02/2010
1359,521,BrM,251,12/02/2010
1188,318,BrM,261,12/02/2010
1188,1144,BrM,261,12/02/2010
1188,1058,BrM,261,12/02/2010
1188,1014,BrM,261,12/02/2010
1188,5003,BrM,261,12/02/2010
1188,112,BrM,261,12/02/2010
1188,112,BrM,261,12/02/2010
1188,112,BrM,261,12/02/2010
1188,2560,BrM,261,12/02/2010
1218,2587,BrF,269,12/02/2010
1218,1105,BrF,269,12/02/2010
1844,4458,BrM,271,12/02/2010
1856,498,BrM,275,12/02/2010
1856,4994,BrM,275,12/02/2010
1684,1074,BrM,507,12/02/2010
1684,52,BrM,507,12/02/2010
1427,727,BrM,511,12/02/2010
1427,4456,BrM,511,12/02/2010
5160,3559,BrF,1,10/09/2010
5160,4234,BrF,1,10/09/2010
5160,4043,BrF,1,10/09/2010
5160,4315,BrF,1,10/09/2010
1750,657,BrM,1,10/09/2010
1750,1138,BrM,1,10/09/2010
1750,537,BrM,1,10/09/2010
1750,81,BrM,1,10/09/2010
1750,4044,BrM,1,10/09/2010
1750,3956,BrM,1,10/09/2010
1750,2931,BrM,1,10/09/2010
5267,4280,BrF,2,10/09/2010
5267,3664,BrF,2,10/09/2010
5267,5318,BrF,2,10/09/2010
5267,5679,BrF,2,10/09/2010
5267,5679,BrF,2,10/09/2010
5267,5366,BrF,2,10/09/2010
2960,3378,BrM,2,10/09/2010
2960,4036,BrM,2,10/09/2010
2960,441,BrM,2,10/09/2010
2960,595,BrM,2,10/09/2010
1763,3977,BrF,3,10/09/2010
1763,49,BrF,3,10/09/2010
1763,4034,BrF,3,10/09/2010
5204,4273,BrM,3,10/09/2010
3086,438,H,3,10/09/2010
3086,4040,H,3,10/09/2010
1532,1012,BrF,4,10/09/2010
1532,313,BrF,4,10/09/2010
1532,3739,BrF,4,10/09/2010
1532,3739,BrF,4,10/09/2010
1532,801,BrF,4,10/09/2010
1532,3966,BrF,4,10/09/2010
911,3740,BrM,4,10/09/2010
911,2577,BrM,4,10/09/2010
911,3106,BrM,4,10/09/2010
911,2715,BrM,4,10/09/2010
911,3841,BrM,4,10/09/2010
911,3958,BrM,4,10/09/2010
5155,4071,BrF,5,10/09/2010
5155,4206,BrF,5,10/09/2010
5155,3551,BrF,5,10/09/2010
1187,713,BrM,5,10/09/2010
1187,3371,BrM,5,10/09/2010
1187,990,BrM,5,10/09/2010
1187,4041,BrM,5,10/09/2010
1187,672,BrM,5,10/09/2010
1187,3955,BrM,5,10/09/2010
1187,3863,BrM,5,10/09/2010
1187,3744,BrM,5,10/09/2010
1187,3091,BrM,5,10/09/2010
1791,139,BrF,7,10/09/2010
1791,2933,BrF,7,10/09/2010
1509,3950,BrM,7,10/09/2010
1509,4278,BrM,7,10/09/2010
1509,79,BrM,7,10/09/2010
1509,770,BrM,7,10/09/2010
1509,267,BrM,7,10/09/2010
1509,2802,BrM,7,10/09/2010
1605,437,BrF,8,10/09/2010
1605,3283,BrF,8,10/09/2010
1605,4821,BrF,8,10/09/2010
1605,4090,BrF,8,10/09/2010
1605,930,BrF,8,10/09/2010
4939,3844,BrM,8,10/09/2010
4939,3953,BrM,8,10/09/2010
4939,3912,BrM,8,10/09/2010
4939,3745,BrM,8,10/09/2010
4939,3289,BrM,8,10/09/2010
4939,3289,BrM,8,10/09/2010
4939,4566,BrM,8,10/09/2010
4939,4320,BrM,8,10/09/2010
4939,3289,BrM,8,10/09/2010
1660,540,H,8,10/09/2010
1660,65,H,8,10/09/2010
3085,4314,SEEN1,8,10/09/2010
3085,435,SEEN1,8,10/09/2010
3085,4884,SEEN1,8,10/09/2010
3085,4565,SEEN1,8,10/09/2010
3085,4565,SEEN1,8,10/09/2010
3085,606,SEEN1,8,10/09/2010
3085,435,SEEN1,8,10/09/2010
3085,435,SEEN1,8,10/09/2010
3085,3138,SEEN1,8,10/09/2010
1826,3861,BrF,9,10/09/2010
1826,3134,BrF,9,10/09/2010
1826,3134,BrF,9,10/09/2010
1826,3967,BrF,9,10/09/2010
1826,3808,BrF,9,10/09/2010
1499,3135,BrM,9,10/09/2010
1499,995,BrM,9,10/09/2010
1499,3908,BrM,9,10/09/2010
1499,639,BrM,9,10/09/2010
1499,3849,BrM,9,10/09/2010
4971,4191,BrF,11,10/09/2010
4902,3820,BrM,11,10/09/2010
4902,3859,BrM,11,10/09/2010
4902,5069,BrM,11,10/09/2010
4902,5069,BrM,11,10/09/2010
4902,5069,BrM,11,10/09/2010
930,3807,BrF,12,10/09/2010
3519,3847,BrM,12,10/09/2010
3519,3901,BrM,12,10/09/2010
3519,4564,BrM,12,10/09/2010
3519,4564,BrM,12,10/09/2010
3519,3805,BrM,12,10/09/2010
1607,3101,BrM,13,10/09/2010
1607,3906,BrM,13,10/09/2010
1607,994,BrM,13,10/09/2010
1607,4650,BrM,13,10/09/2010
1607,3834,BrM,13,10/09/2010
2988,4243,BrM,14,10/09/2010
2988,3904,BrM,14,10/09/2010
2988,4569,BrM,14,10/09/2010
3519,3847,SEEN1,14,10/09/2010
3519,3901,SEEN1,14,10/09/2010
3519,4564,SEEN1,14,10/09/2010
3519,4564,SEEN1,14,10/09/2010
3519,3805,SEEN1,14,10/09/2010
4863,4092,BrF,15,10/09/2010
4863,4316,BrF,15,10/09/2010
1762,3848,BrM,15,10/09/2010
1762,3905,BrM,15,10/09/2010
1762,3099,BrM,15,10/09/2010
1753,1143,BrF,16,10/09/2010
1753,4084,BrF,16,10/09/2010
1753,57,BrF,16,10/09/2010
1753,3098,BrF,16,10/09/2010
1753,4084,BrF,16,10/09/2010
3085,4314,BrF,20,10/09/2010
3085,435,BrF,20,10/09/2010
3085,4884,BrF,20,10/09/2010
3085,4565,BrF,20,10/09/2010
3085,4565,BrF,20,10/09/2010
3085,606,BrF,20,10/09/2010
3085,435,BrF,20,10/09/2010
3085,435,BrF,20,10/09/2010
3085,3138,BrF,20,10/09/2010
1729,1095,BrM,20,10/09/2010
1729,686,BrM,20,10/09/2010
1729,4889,BrM,20,10/09/2010
1729,4889,BrM,20,10/09/2010
1729,433,BrM,20,10/09/2010
1729,3957,BrM,20,10/09/2010
1702,3749,BrM,23,10/09/2010
1702,3121,BrM,23,10/09/2010
1702,288,BrM,23,10/09/2010
1702,467,BrM,23,10/09/2010
1702,3382,BrM,23,10/09/2010
5164,5191,BrF,24,10/09/2010
5164,4155,BrF,24,10/09/2010
5164,3563,BrF,24,10/09/2010
2966,3748,BrM,24,10/09/2010
2966,3870,BrM,24,10/09/2010
2966,3971,BrM,24,10/09/2010
2966,3152,BrM,24,10/09/2010
1852,3872,BrF,26,10/09/2010
1852,4567,BrF,26,10/09/2010
1852,4567,BrF,26,10/09/2010
1852,4567,BrF,26,10/09/2010
1852,3824,BrF,26,10/09/2010
1852,3683,BrF,26,10/09/2010
1852,3173,BrF,26,10/09/2010
5071,4091,BrM,26,10/09/2010
5071,4087,BrM,26,10/09/2010
5071,3839,BrM,26,10/09/2010
5071,3468,BrM,26,10/09/2010
3490,3810,BrF,27,10/09/2010
3087,3811,BrM,27,10/09/2010
1857,463,BrF,28,10/09/2010
1857,2971,BrF,28,10/09/2010
1857,529,BrF,28,10/09/2010
3618,3103,BrM,28,10/09/2010
3618,2852,BrM,28,10/09/2010
3618,4075,BrM,28,10/09/2010
5072,4077,BrM,30,10/09/2010
3497,548,BrF,32,10/09/2010
3497,2981,BrF,32,10/09/2010
3497,3130,BrF,32,10/09/2010
1611,681,BrM,32,10/09/2010
1611,936,BrM,32,10/09/2010
1611,637,BrM,32,10/09/2010
4941,4133,BrF,33,10/09/2010
1864,235,BrF,34,10/09/2010
1864,5208,BrF,34,10/09/2010
1864,628,BrF,34,10/09/2010
1542,1103,BrM,34,10/09/2010
1542,4135,BrM,34,10/09/2010
1542,841,BrM,34,10/09/2010
1542,2811,BrM,34,10/09/2010
1824,4616,BrF,36,10/09/2010
1824,408,BrF,36,10/09/2010
1824,4616,BrF,36,10/09/2010
1824,408,BrF,36,10/09/2010
1824,4616,BrF,36,10/09/2010
5220,3618,BrM,36,10/09/2010
5220,4613,BrM,36,10/09/2010
5220,3618,BrM,36,10/09/2010
5220,4568,BrM,36,10/09/2010
5220,4122,BrM,36,10/09/2010
5220,3618,BrM,36,10/09/2010
5326,4614,SEEN1,36,10/09/2010
5326,4614,SEEN1,36,10/09/2010
5326,4302,SEEN1,36,10/09/2010
5326,4533,SEEN1,36,10/09/2010
1415,1004,BrF,39,10/09/2010
1415,4030,BrF,39,10/09/2010
1415,380,BrF,39,10/09/2010
1415,2772,BrF,39,10/09/2010
1415,3867,BrF,39,10/09/2010
1415,3158,BrF,39,10/09/2010
1415,3672,BrF,39,10/09/2010
4890,3197,BrM,39,10/09/2010
4890,5278,BrM,39,10/09/2010
4890,3928,BrM,39,10/09/2010
4890,3979,BrM,39,10/09/2010
3462,3965,BrF,40,10/09/2010
3462,3150,BrF,40,10/09/2010
3462,3876,BrF,40,10/09/2010
3093,4035,BrM,40,10/09/2010
3093,4111,BrM,40,10/09/2010
3093,4686,BrM,40,10/09/2010
3093,451,BrM,40,10/09/2010
3093,3172,BrM,40,10/09/2010
3093,4353,BrM,40,10/09/2010
3093,3963,BrM,40,10/09/2010
3093,5072,BrM,40,10/09/2010
5119,4120,BrF,42,10/09/2010
5235,5392,BrM,42,10/09/2010
5235,4066,BrM,42,10/09/2010
5235,5289,BrM,42,10/09/2010
5235,5758,BrM,42,10/09/2010
5235,3633,BrM,42,10/09/2010
5320,4285,BrF,43,10/09/2010
1029,585,BrM,43,10/09/2010
1029,4288,BrM,43,10/09/2010
1029,2653,BrM,43,10/09/2010
1029,658,BrM,43,10/09/2010
1868,4229,BrM,46,10/09/2010
1868,3915,BrM,46,10/09/2010
1868,3339,BrM,46,10/09/2010
1868,4274,BrM,46,10/09/2010
1765,4189,BrF,47,10/09/2010
1765,54,BrF,47,10/09/2010
1765,3754,BrF,47,10/09/2010
1765,682,BrF,47,10/09/2010
1752,3756,BrM,47,10/09/2010
1752,4082,BrM,47,10/09/2010
1752,4182,BrM,47,10/09/2010
1752,3756,BrM,47,10/09/2010
1752,4065,BrM,47,10/09/2010
1752,3891,BrM,47,10/09/2010
1752,1140,BrM,47,10/09/2010
1752,4082,BrM,47,10/09/2010
2985,4187,H,47,10/09/2010
2985,361,H,47,10/09/2010
2985,3758,H,47,10/09/2010
5125,3522,U,47,10/09/2010
4896,3896,BrF,48,10/09/2010
4896,3213,BrF,48,10/09/2010
4896,4064,BrF,48,10/09/2010
4896,3213,BrF,48,10/09/2010
2990,440,BrM,48,10/09/2010
2990,3893,BrM,48,10/09/2010
2990,3833,BrM,48,10/09/2010
2990,597,BrM,48,10/09/2010
2990,3833,BrM,48,10/09/2010
2990,3215,BrM,48,10/09/2010
3608,5341,BrF,50,10/09/2010
3608,4562,BrF,50,10/09/2010
3608,5376,BrF,50,10/09/2010
3608,5341,BrF,50,10/09/2010
3608,3832,BrF,50,10/09/2010
3608,6025,BrF,50,10/09/2010
3608,3856,BrF,50,10/09/2010
5237,4593,BrM,50,10/09/2010
5237,4063,BrM,50,10/09/2010
5237,3635,BrM,50,10/09/2010
5237,5342,BrM,50,10/09/2010
1698,375,BrM,51,10/09/2010
1698,4588,BrM,51,10/09/2010
1698,118,BrM,51,10/09/2010
1698,1130,BrM,51,10/09/2010
3094,3229,BrF,53,10/09/2010
3094,449,BrF,53,10/09/2010
3094,3917,BrF,53,10/09/2010
1821,2842,BrF,54,10/09/2010
1821,187,BrF,54,10/09/2010
1504,2844,BrM,54,10/09/2010
1504,745,BrM,54,10/09/2010
1504,1128,BrM,54,10/09/2010
1504,885,BrM,54,10/09/2010
1504,69,BrM,54,10/09/2010
1504,556,BrM,54,10/09/2010
1504,598,BrM,54,10/09/2010
2959,284,BrF,57,10/09/2010
2959,600,BrF,57,10/09/2010
5321,4289,BrM,57,10/09/2010
1757,3222,BrF,58,10/09/2010
1757,2,BrF,58,10/09/2010
1757,589,BrF,58,10/09/2010
1757,3857,BrF,58,10/09/2010
1757,603,BrF,58,10/09/2010
1757,4356,BrF,58,10/09/2010
1523,2921,BrM,58,10/09/2010
1523,590,BrM,58,10/09/2010
1523,3230,BrM,58,10/09/2010
1523,526,BrM,58,10/09/2010
1523,605,BrM,58,10/09/2010
1523,4054,BrM,58,10/09/2010
3022,3356,BrF,59,10/09/2010
3022,452,BrF,59,10/09/2010
3453,471,BrF,60,10/09/2010
3453,4053,BrF,60,10/09/2010
3453,4272,BrF,60,10/09/2010
3453,2843,BrF,60,10/09/2010
3453,2979,BrF,60,10/09/2010
1744,462,BrM,60,10/09/2010
1744,474,BrM,60,10/09/2010
1744,3764,BrM,60,10/09/2010
1744,4277,BrM,60,10/09/2010
1744,1132,BrM,60,10/09/2010
1744,4057,BrM,60,10/09/2010
1744,3764,BrM,60,10/09/2010
1744,2982,BrM,60,10/09/2010
1827,3221,BrF,61,10/09/2010
1827,2928,BrF,61,10/09/2010
4934,4050,BrM,61,10/09/2010
1042,2408,BrF,63,10/09/2010
1042,1019,BrF,63,10/09/2010
1042,4797,BrF,63,10/09/2010
1042,292,BrF,63,10/09/2010
1577,443,BrM,63,10/09/2010
1577,4308,BrM,63,10/09/2010
1577,881,BrM,63,10/09/2010
1577,4060,BrM,63,10/09/2010
1577,4060,BrM,63,10/09/2010
1577,1057,BrM,63,10/09/2010
1577,591,BrM,63,10/09/2010
5123,3520,H,63,10/09/2010
5123,3920,H,63,10/09/2010
5123,4347,H,63,10/09/2010
5123,5336,H,63,10/09/2010
5123,4798,H,63,10/09/2010
5123,4798,H,63,10/09/2010
5326,4614,SEEN1,63,10/09/2010
5326,4614,SEEN1,63,10/09/2010
5326,4302,SEEN1,63,10/09/2010
5326,4533,SEEN1,63,10/09/2010
4972,4076,BrM,67,10/09/2010
1669,4330,BrF,68,10/09/2010
1669,4330,BrF,68,10/09/2010
1669,3347,BrF,68,10/09/2010
1669,256,BrF,68,10/09/2010
1669,4188,BrF,68,10/09/2010
1669,1016,BrF,68,10/09/2010
5125,3522,SEEN1,68,10/09/2010
5319,4284,BrF,69,10/09/2010
5319,5992,BrF,69,10/09/2010
5319,5992,BrF,69,10/09/2010
5319,5198,BrF,69,10/09/2010
5319,5198,BrF,69,10/09/2010
5335,5054,BrM,69,10/09/2010
5335,4319,BrM,69,10/09/2010
5224,3622,BrF,70,10/09/2010
5224,4354,BrF,70,10/09/2010
5224,3622,BrF,70,10/09/2010
5224,4811,BrF,70,10/09/2010
5224,3622,BrF,70,10/09/2010
5224,4070,BrF,70,10/09/2010
